MAPE
1.1702
0.59229
0.62389
0.7984
0.96292
0.64567
0.90097
1.1183
0.68783
0.74116
1.9221
1.2463
0.69642
0.77265
1.0764
0.60598
0.77339
1.2591
0.74054
1.0524
0.56333
2.3891
1.9871
0.67674
0.70728
0.69923
0.59462
0.73996
1.083
0.74844
0.71079
1.0165
0.88117
0.90402
0.86095
0.70624
0.58079
1.542
0.66834
0.62393
1.1465
0.65711
0.58372
0.86686
0.60052
0.60462
0.72048
0.92893
0.7027
0.95682
0.77027
0.75695
0.6186
2.1108
0.72751
1.8563
0.73642
0.93643
0.6442
0.61581
0.71031
0.91604
1.215
0.74896
1.0125
0.63305
0.77147
0.59851
0.61966
0.60003
0.60642
2.3162
0.77122
0.66701
0.66612
0.7282
0.91076
0.64103
0.64519
0.55321
5.585
0.64147
0.66486
0.6713
0.607
0.80979
0.64047
0.84699
2.6014
0.99215
0.64367
0.59831
0.70032
1.0682
0.64785
0.89957
1.1278
0.62269
0.67562
0.74941
0.63334
0.85881
0.60506
0.64462
0.91365
0.67594
0.66554
1.0195
0.90918
0.64188
0.99236
0.6704
1.0023
0.6498
0.7553
0.75212
0.6162
1.5146
0.58232
1.1454
1.1655
1.7769
0.61481
0.65443
0.58855
0.68395
1.1017
1.0931
0.59696
0.65225
0.72985
0.64448
0.77978
0.63656
0.81577
0.63396
0.82173
0.64495
0.62831
0.94126
1.1053
0.58697
0.77696
0.76225
0.61595
0.96153
0.86637
1.0202
0.64698
1.4563
0.65084
0.70293
1.1147
0.90571
0.76394
0.82026
0.79062
0.63105
0.59345
0.7776
0.89919
0.71534
0.58626
0.77808
0.71405
0.69163
0.75931
0.68458
0.62904
0.59112
0.9859
0.66764
2.5992
0.81737
0.88369
0.83321
0.81277
2.5117
0.76445
0.59854
0.75104
1.2548
0.7139
0.933
0.83286
1.1764
0.77536
0.65845
0.7394
0.92312
0.84172
0.72784
0.64994
1.2922
0.58185
1.9161
0.68013
0.64199
0.65261
0.63625
0.67929
0.59494
0.8082
0.89214
0.68932
0.95343
0.72746
0.60743
0.5935
0.72418
0.74719
0.59703
0.67239
0.7071
0.58119
0.841
1.141
0.65725
0.62117
1.3318
0.76471
0.69672
0.66401
0.63926
0.96694
0.97304
0.63871
0.63972
0.71103
1.3893
0.64084
0.61999
1.3016
0.70832
0.62423
0.71339
0.63268
0.63992
0.68528
0.82089
0.69213
0.7006
0.71357
0.6945
0.62964
0.74878
1.0318
0.71535
0.95757
0.69037
0.97
0.74625
0.58843
0.83553
1.4328
0.71348
0.76798
1.3998
0.71438
0.61266
1.0363
0.59029
0.64198
0.63693
0.59724
1.1309
1.0982
0.79239
0.62069
0.74302
0.66792
1.0679
1.0834
0.68444
1.1593
0.65729
0.6145
0.63733
1.7108
0.93675
0.58662
0.62038
0.65913
0.6549
0.59853
0.76723
0.81915
0.73512
0.73841
1.2039
0.66373
0.58496
0.68991
0.6658
0.78824
0.66304
0.75066
1.7249
0.90838
1.3648
0.77908
0.64565
0.65153
0.84134
0.76311
1.0183
0.67685
0.85264
0.93776
1.8233
0.82693
0.58236
0.82923
0.59254
0.93641
0.66637
0.62055
1.0523
2.1642
0.72542
0.72263
0.6488
0.83566
1.2414
0.82434
0.612
0.78355
0.85261
0.59022
0.71286
0.65065
0.96419
0.5911
1.1331
0.82546
0.57585
0.59269
0.67708
0.75804
0.8158
0.74062
0.69988
0.59855
0.6121
1.0305
0.64252
0.70873
0.61581
0.64586
0.60316
0.72063
0.68881
0.69311
0.64965
0.78901
1.6712
0.62651
0.78268
0.73475
1.1436
0.87527
0.6584
0.65226
0.90972
0.67264
1.3519
0.66975
0.85187
0.8714
0.58085
0.86414
1.4304
1.1864
0.59671
0.67676
0.68941
2.7816
0.73286
0.6321
0.66288
0.72745
0.78472
0.96547
0.71828
0.6832
1.0371
0.656
1.328
0.76927
0.6175
0.74743
0.63682
0.59403
