3.699941306605263325e-01,2.967176847713213217e-01,2.303038511896700613e-01,1.613616867578673841e-01,9.548963835839087422e-02,4.320736827847749401e-02,8.939455505891993892e-03,0.000000000000000000e+00,4.740620344033589888e-03,2.523815973633145027e-02,5.765497313648462047e-02,1.734164070612669861e-01,3.006907761072734053e-01,5.102261953135581729e-01,6.879317350670456355e-01,8.670368865411531845e-01,9.338570590094361634e-01,9.390491670052824036e-01,9.327283398799043335e-01,8.890694839496137147e-01,8.538082983430402839e-01,8.140773849835206688e-01,8.056345658946227895e-01,7.743916203891820782e-01,7.494695020091198812e-01,7.367375502280011368e-01,7.285204749650097122e-01,7.243667885683326979e-01,7.299652354508102681e-01,7.258115490541333648e-01,7.254955076978645279e-01,7.328999051875930704e-01,7.337577317260369769e-01,7.564224118470360692e-01,7.912772585669781700e-01,8.955709061357171041e-01,1.000000000000000000e+00,9.982843469231115208e-01,9.789606754255270049e-01,9.405842250214455635e-01,9.334055713576233648e-01,9.196351979773353946e-01,8.445979502460604360e-01,8.063117973723419318e-01,7.432389724141041931e-01,6.744322542778453666e-01,5.986274775384894387e-01,5.456228272156755654e-01,4.164587376397744789e-01,3.287126882912855819e-01,2.768690509195085858e-01,1.961463820349320097e-01,1.023934941317809350e-01,4.847056649108238968e-02,1.543295444044013275e-02,1.284539321689315804e-02,0.000000000000000000e+00,1.677294150263384728e-02,6.265594677016926572e-02,1.846871823306536209e-01,3.129100822474819577e-01,5.019406709176600367e-01,6.714259310599759445e-01,8.382312170779039340e-01,9.072636540060989851e-01,9.343406339524996662e-01,9.301820534146565400e-01,9.254227890213471142e-01,8.954348026984566555e-01,8.793087515017093958e-01,8.567137972460954209e-01,8.255244432122723630e-01,8.007115793364754097e-01,7.959523149431659839e-01,7.896220312355605175e-01,7.887903151279918035e-01,7.990943535717586199e-01,7.829220959245910549e-01,7.817669346640790939e-01,8.010812309398392950e-01,8.029756954070786934e-01,7.942426762776083615e-01,8.148969596155621886e-01,8.852231771555306716e-01,1.000000000000000000e+00,9.563349043526476745e-01,9.443212272433232357e-01,9.158118473338875409e-01,8.813880417706309034e-01,8.644302744663152627e-01,7.743739025968024992e-01,7.227150910267072792e-01,6.445799833656776778e-01,5.874226041955455946e-01,5.094723223361981024e-01,4.548100914887717727e-01,2.289999999999999858e+01,1.930000000000000071e+01
4.225302218482928640e-01,3.156799362352210037e-01,2.529779037328964697e-01,1.725634326705928201e-01,1.036177655758756533e-01,6.429615197272275928e-02,2.262764026037260290e-02,0.000000000000000000e+00,1.231014479918530677e-02,2.515166275516989708e-02,7.235531151751301016e-02,1.814639330469823009e-01,3.000044281096399534e-01,4.905017048222112819e-01,6.439357038480271189e-01,8.278793782934061873e-01,8.958951423637248057e-01,9.090023468981092147e-01,8.957180179781251139e-01,8.992605056901209482e-01,8.615330115573658354e-01,8.009121905858387347e-01,7.764690253730681668e-01,7.299738741531239805e-01,7.162910153655401846e-01,6.903422928751715704e-01,6.932648452375678172e-01,6.773679316299869857e-01,6.892795465615725314e-01,6.889252977903733699e-01,6.823274144267810204e-01,6.797591108355840461e-01,6.935305318159675769e-01,7.099145374839479494e-01,7.666386219722800544e-01,8.672452729929592818e-01,1.000000000000000000e+00,9.960589824204044707e-01,9.943320196608067540e-01,9.652393393260416676e-01,9.506708586104589687e-01,9.516007616348579612e-01,8.776956117433464266e-01,8.057831111898329235e-01,7.369702873843156921e-01,6.541646371164150375e-01,5.768941238985078046e-01,5.008192002833989909e-01,3.699941306605263325e-01,2.967176847713213217e-01,2.303038511896700613e-01,1.613616867578673841e-01,9.548963835839087422e-02,4.320736827847749401e-02,8.939455505891993892e-03,0.000000000000000000e+00,4.740620344033589888e-03,2.523815973633145027e-02,5.765497313648462047e-02,1.734164070612669861e-01,3.006907761072734053e-01,5.102261953135581729e-01,6.879317350670456355e-01,8.670368865411531845e-01,9.338570590094361634e-01,9.390491670052824036e-01,9.327283398799043335e-01,8.890694839496137147e-01,8.538082983430402839e-01,8.140773849835206688e-01,8.056345658946227895e-01,7.743916203891820782e-01,7.494695020091198812e-01,7.367375502280011368e-01,7.285204749650097122e-01,7.243667885683326979e-01,7.299652354508102681e-01,7.258115490541333648e-01,7.254955076978645279e-01,7.328999051875930704e-01,7.337577317260369769e-01,7.564224118470360692e-01,7.912772585669781700e-01,8.955709061357171041e-01,1.000000000000000000e+00,9.982843469231115208e-01,9.789606754255270049e-01,9.405842250214455635e-01,9.334055713576233648e-01,9.196351979773353946e-01,8.445979502460604360e-01,8.063117973723419318e-01,7.432389724141041931e-01,6.744322542778453666e-01,5.986274775384894387e-01,5.456228272156755654e-01,2.239999999999999858e+01,1.835000000000000142e+01
4.449139349730908410e-01,3.586265178134591114e-01,2.923542231908553557e-01,2.283058310723658502e-01,1.453987457189875043e-01,9.954187608415254740e-02,2.432949339500948063e-02,0.000000000000000000e+00,3.691678156829685409e-03,3.220210825957373763e-02,6.484899701997072496e-02,1.494017702263930880e-01,2.686029444469152372e-01,4.527420717875726419e-01,6.171329448916959004e-01,7.860605791042121204e-01,8.699017035093181693e-01,9.211848952541917823e-01,9.259885246630785716e-01,9.127340657385577538e-01,8.859582795890226237e-01,8.469065516167768592e-01,8.240893119245652487e-01,8.016723746830937136e-01,7.646221589645506578e-01,7.494996219365740453e-01,7.246363919405771625e-01,7.274829871458432518e-01,7.159186941244493063e-01,7.269047724947738098e-01,7.221900991860515928e-01,7.284615042476537683e-01,7.423831339234084892e-01,7.726726860294442778e-01,8.376106391495795611e-01,9.218075879553440100e-01,1.000000000000000000e+00,9.613930525285770967e-01,9.690432771427298642e-01,9.315482809233640582e-01,9.190499488502423819e-01,8.969443579593467941e-01,8.298269803851797688e-01,7.693368322732729858e-01,7.248143041409061960e-01,6.512920873548904144e-01,5.863986122848372506e-01,5.366276742427611435e-01,4.225302218482928640e-01,3.156799362352210037e-01,2.529779037328964697e-01,1.725634326705928201e-01,1.036177655758756533e-01,6.429615197272275928e-02,2.262764026037260290e-02,0.000000000000000000e+00,1.231014479918530677e-02,2.515166275516989708e-02,7.235531151751301016e-02,1.814639330469823009e-01,3.000044281096399534e-01,4.905017048222112819e-01,6.439357038480271189e-01,8.278793782934061873e-01,8.958951423637248057e-01,9.090023468981092147e-01,8.957180179781251139e-01,8.992605056901209482e-01,8.615330115573658354e-01,8.009121905858387347e-01,7.764690253730681668e-01,7.299738741531239805e-01,7.162910153655401846e-01,6.903422928751715704e-01,6.932648452375678172e-01,6.773679316299869857e-01,6.892795465615725314e-01,6.889252977903733699e-01,6.823274144267810204e-01,6.797591108355840461e-01,6.935305318159675769e-01,7.099145374839479494e-01,7.666386219722800544e-01,8.672452729929592818e-01,1.000000000000000000e+00,9.960589824204044707e-01,9.943320196608067540e-01,9.652393393260416676e-01,9.506708586104589687e-01,9.516007616348579612e-01,8.776956117433464266e-01,8.057831111898329235e-01,7.369702873843156921e-01,6.541646371164150375e-01,5.768941238985078046e-01,5.008192002833989909e-01,2.000000000000000000e+01,1.685000000000000142e+01
4.745603436702913736e-01,3.949970913321698140e-01,3.152100953148072038e-01,2.348861144672661494e-01,1.261914350919586536e-01,7.410390656463930470e-02,4.913411196133717768e-02,2.224012171656142636e-02,0.000000000000000000e+00,2.103190584865896173e-03,2.599901552781109723e-02,6.886830447039855863e-02,1.212690741486553148e-01,2.030697632791874652e-01,2.974000984472186526e-01,4.065422651810086663e-01,5.220387524052443329e-01,6.276457690070254003e-01,7.171432407034499246e-01,7.501230590235826723e-01,7.756298384570636806e-01,7.730791605137152800e-01,7.674855685326887889e-01,7.601467758535821462e-01,7.181277128921109698e-01,7.101624379111290963e-01,6.949926164585848998e-01,6.718575200250591628e-01,6.526155636103279090e-01,6.417863695350606301e-01,6.490356647424708747e-01,6.681881236855058415e-01,7.115943974582717990e-01,7.771065467400544158e-01,8.545218597574616437e-01,9.300577258692440674e-01,1.000000000000000000e+00,9.650959860383944156e-01,9.595471427932162900e-01,8.986888620396474847e-01,8.995838367566117988e-01,8.807446189645142809e-01,8.065512149281781618e-01,7.271222087976013659e-01,6.588356378932296309e-01,6.016915022150621795e-01,5.695171611401977918e-01,5.468295520651541564e-01,4.449139349730908410e-01,3.586265178134591114e-01,2.923542231908553557e-01,2.283058310723658502e-01,1.453987457189875043e-01,9.954187608415254740e-02,2.432949339500948063e-02,0.000000000000000000e+00,3.691678156829685409e-03,3.220210825957373763e-02,6.484899701997072496e-02,1.494017702263930880e-01,2.686029444469152372e-01,4.527420717875726419e-01,6.171329448916959004e-01,7.860605791042121204e-01,8.699017035093181693e-01,9.211848952541917823e-01,9.259885246630785716e-01,9.127340657385577538e-01,8.859582795890226237e-01,8.469065516167768592e-01,8.240893119245652487e-01,8.016723746830937136e-01,7.646221589645506578e-01,7.494996219365740453e-01,7.246363919405771625e-01,7.274829871458432518e-01,7.159186941244493063e-01,7.269047724947738098e-01,7.221900991860515928e-01,7.284615042476537683e-01,7.423831339234084892e-01,7.726726860294442778e-01,8.376106391495795611e-01,9.218075879553440100e-01,1.000000000000000000e+00,9.613930525285770967e-01,9.690432771427298642e-01,9.315482809233640582e-01,9.190499488502423819e-01,8.969443579593467941e-01,8.298269803851797688e-01,7.693368322732729858e-01,7.248143041409061960e-01,6.512920873548904144e-01,5.863986122848372506e-01,5.366276742427611435e-01,1.669999999999999929e+01,1.555000000000000071e+01
4.820755167311087663e-01,3.950546565468516791e-01,3.266027017996085413e-01,2.341877893932882426e-01,1.520358967015132123e-01,7.384600696930633534e-02,3.355768771779091969e-02,2.864098524989260215e-03,0.000000000000000000e+00,5.298582271229870626e-03,3.083679411905077342e-02,5.007398921189538943e-02,8.348847200343675889e-02,1.242064060337008252e-01,1.709866819418587314e-01,2.942383884672298278e-01,3.920950880710295516e-01,4.843190605756836353e-01,5.529142202491768021e-01,6.009356055181630518e-01,5.873788724998807442e-01,6.007924005919135224e-01,5.974032173373431398e-01,5.548713542412524458e-01,5.359205690009070100e-01,5.294286123442645264e-01,5.227934507613728465e-01,4.994987827581268136e-01,4.815981669769439089e-01,4.822187216573583513e-01,4.620745620316006330e-01,4.910974270848252332e-01,5.175903384409759056e-01,6.037042340923194361e-01,7.203207790347989636e-01,8.556494343405414149e-01,1.000000000000000000e+00,9.950832975321016738e-01,9.816220344646522378e-01,9.511671201489330096e-01,9.600935605518166049e-01,9.399016659506421734e-01,8.740751348513053909e-01,7.798940283545756635e-01,6.751157573153852010e-01,5.956370232469332393e-01,5.191655926297196189e-01,4.815981669769439089e-01,4.745603436702913736e-01,3.949970913321698140e-01,3.152100953148072038e-01,2.348861144672661494e-01,1.261914350919586536e-01,7.410390656463930470e-02,4.913411196133717768e-02,2.224012171656142636e-02,0.000000000000000000e+00,2.103190584865896173e-03,2.599901552781109723e-02,6.886830447039855863e-02,1.212690741486553148e-01,2.030697632791874652e-01,2.974000984472186526e-01,4.065422651810086663e-01,5.220387524052443329e-01,6.276457690070254003e-01,7.171432407034499246e-01,7.501230590235826723e-01,7.756298384570636806e-01,7.730791605137152800e-01,7.674855685326887889e-01,7.601467758535821462e-01,7.181277128921109698e-01,7.101624379111290963e-01,6.949926164585848998e-01,6.718575200250591628e-01,6.526155636103279090e-01,6.417863695350606301e-01,6.490356647424708747e-01,6.681881236855058415e-01,7.115943974582717990e-01,7.771065467400544158e-01,8.545218597574616437e-01,9.300577258692440674e-01,1.000000000000000000e+00,9.650959860383944156e-01,9.595471427932162900e-01,8.986888620396474847e-01,8.995838367566117988e-01,8.807446189645142809e-01,8.065512149281781618e-01,7.271222087976013659e-01,6.588356378932296309e-01,6.016915022150621795e-01,5.695171611401977918e-01,5.468295520651541564e-01,2.150000000000000000e+01,1.794999999999999929e+01
2.923094547120818620e-01,2.278142660760655025e-01,1.673285474263020434e-01,1.231480067206354029e-01,7.575989002596594801e-02,5.361234153047182704e-02,1.848174736520529632e-02,1.172292653123561089e-02,0.000000000000000000e+00,3.703986558729119218e-03,3.566519016343349530e-02,1.106613716205896436e-01,2.078051015732395590e-01,3.674201924545592579e-01,5.333358790285626094e-01,6.701542691308995936e-01,7.527493508477165474e-01,8.035359706735909491e-01,8.204903009011760284e-01,8.248816251718342762e-01,8.186574003360316265e-01,7.804719718955245300e-01,7.679853367954787569e-01,7.323201466320452546e-01,7.161677104017106776e-01,7.165113792576750518e-01,6.901634336337252318e-01,6.912708110585000787e-01,6.802734076676340003e-01,6.724835802657707085e-01,6.586604551703068022e-01,6.740491828318312395e-01,6.854666259355430835e-01,7.042156712998318691e-01,7.902092561478537558e-01,9.094241637391172750e-01,1.000000000000000000e+00,9.570032075759888901e-01,9.384832747823429466e-01,8.766228807087214081e-01,8.346570948526043088e-01,8.148770429204215127e-01,7.586680922559950746e-01,6.865358179318770127e-01,6.268138078509239985e-01,5.491064609744921166e-01,4.732320146632045810e-01,4.038490911868032329e-01,4.820755167311087663e-01,3.950546565468516791e-01,3.266027017996085413e-01,2.341877893932882426e-01,1.520358967015132123e-01,7.384600696930633534e-02,3.355768771779091969e-02,2.864098524989260215e-03,0.000000000000000000e+00,5.298582271229870626e-03,3.083679411905077342e-02,5.007398921189538943e-02,8.348847200343675889e-02,1.242064060337008252e-01,1.709866819418587314e-01,2.942383884672298278e-01,3.920950880710295516e-01,4.843190605756836353e-01,5.529142202491768021e-01,6.009356055181630518e-01,5.873788724998807442e-01,6.007924005919135224e-01,5.974032173373431398e-01,5.548713542412524458e-01,5.359205690009070100e-01,5.294286123442645264e-01,5.227934507613728465e-01,4.994987827581268136e-01,4.815981669769439089e-01,4.822187216573583513e-01,4.620745620316006330e-01,4.910974270848252332e-01,5.175903384409759056e-01,6.037042340923194361e-01,7.203207790347989636e-01,8.556494343405414149e-01,1.000000000000000000e+00,9.950832975321016738e-01,9.816220344646522378e-01,9.511671201489330096e-01,9.600935605518166049e-01,9.399016659506421734e-01,8.740751348513053909e-01,7.798940283545756635e-01,6.751157573153852010e-01,5.956370232469332393e-01,5.191655926297196189e-01,4.815981669769439089e-01,2.189999999999999858e+01,1.739999999999999858e+01
3.267091746369111260e-01,2.424371236273466790e-01,2.012752391073325542e-01,1.463691108749556602e-01,9.624512929507610115e-02,5.384342897626638591e-02,2.631951824300396078e-02,8.962097059865455073e-03,0.000000000000000000e+00,1.487778958554729011e-02,4.594403117251144586e-02,1.297555791710946482e-01,2.052426496634784381e-01,3.540913921360253069e-01,4.863974495217851524e-01,5.985830676585193189e-01,6.918526390364858614e-01,7.661353170386114853e-01,7.749202975557915041e-01,7.904711300035422994e-01,7.770102727594757619e-01,7.727948990435704602e-01,7.551540913921360731e-01,7.372653205809422960e-01,7.193765497697485189e-01,6.993623804463336979e-01,7.012752391073325819e-01,6.973432518597234564e-01,6.787105915692526192e-01,6.618845200141693086e-01,6.499468650371945655e-01,6.577754162238751423e-01,6.774353524619197708e-01,7.213248317392845221e-01,8.023025150549060180e-01,8.965639390719093438e-01,1.000000000000000000e+00,9.692879914984060541e-01,9.650017711654267361e-01,9.150194828196951402e-01,8.872476089266736476e-01,8.737159050655330939e-01,8.109458023379384484e-01,7.474318101310661877e-01,6.852284803400636726e-01,6.113000354233084632e-01,5.142401700318809388e-01,4.607863974495218229e-01,2.923094547120818620e-01,2.278142660760655025e-01,1.673285474263020434e-01,1.231480067206354029e-01,7.575989002596594801e-02,5.361234153047182704e-02,1.848174736520529632e-02,1.172292653123561089e-02,0.000000000000000000e+00,3.703986558729119218e-03,3.566519016343349530e-02,1.106613716205896436e-01,2.078051015732395590e-01,3.674201924545592579e-01,5.333358790285626094e-01,6.701542691308995936e-01,7.527493508477165474e-01,8.035359706735909491e-01,8.204903009011760284e-01,8.248816251718342762e-01,8.186574003360316265e-01,7.804719718955245300e-01,7.679853367954787569e-01,7.323201466320452546e-01,7.161677104017106776e-01,7.165113792576750518e-01,6.901634336337252318e-01,6.912708110585000787e-01,6.802734076676340003e-01,6.724835802657707085e-01,6.586604551703068022e-01,6.740491828318312395e-01,6.854666259355430835e-01,7.042156712998318691e-01,7.902092561478537558e-01,9.094241637391172750e-01,1.000000000000000000e+00,9.570032075759888901e-01,9.384832747823429466e-01,8.766228807087214081e-01,8.346570948526043088e-01,8.148770429204215127e-01,7.586680922559950746e-01,6.865358179318770127e-01,6.268138078509239985e-01,5.491064609744921166e-01,4.732320146632045810e-01,4.038490911868032329e-01,1.739999999999999858e+01,1.584999999999999964e+01
3.038012571086500246e-01,2.283747381023647494e-01,1.906947354418173091e-01,1.326948019555023173e-01,8.606870863680206318e-02,3.558482157703946741e-02,6.917423259835770756e-03,8.081412750673510823e-03,0.000000000000000000e+00,7.183478000598742495e-03,3.186005520635876165e-02,1.077189131663841420e-01,1.917256975622733950e-01,3.516578536033790336e-01,5.106588180518141229e-01,6.559912201935547138e-01,7.323156739499150358e-01,7.385014466726529392e-01,7.390668129967740141e-01,7.204762379859657173e-01,6.785726163158070090e-01,6.455818284612060420e-01,6.171472280421698153e-01,5.820612591040608130e-01,5.521633576108283536e-01,5.388938774152782774e-01,5.248262329974392459e-01,5.120556054408196278e-01,5.007482789583957983e-01,4.765372975489707841e-01,4.831554092254480848e-01,5.016129568658751481e-01,5.130533107186805442e-01,5.578835345372309407e-01,6.460806811001365002e-01,7.852605673617347737e-01,9.522764308756527241e-01,9.649140310618909977e-01,1.000000000000000000e+00,9.778176859888922934e-01,9.536732182646578959e-01,9.378097043466693261e-01,8.698992317669361762e-01,8.018224749742257629e-01,7.249991685789349827e-01,6.301173966543617277e-01,5.282849446273569782e-01,4.431474275832251730e-01,3.267091746369111260e-01,2.424371236273466790e-01,2.012752391073325542e-01,1.463691108749556602e-01,9.624512929507610115e-02,5.384342897626638591e-02,2.631951824300396078e-02,8.962097059865455073e-03,0.000000000000000000e+00,1.487778958554729011e-02,4.594403117251144586e-02,1.297555791710946482e-01,2.052426496634784381e-01,3.540913921360253069e-01,4.863974495217851524e-01,5.985830676585193189e-01,6.918526390364858614e-01,7.661353170386114853e-01,7.749202975557915041e-01,7.904711300035422994e-01,7.770102727594757619e-01,7.727948990435704602e-01,7.551540913921360731e-01,7.372653205809422960e-01,7.193765497697485189e-01,6.993623804463336979e-01,7.012752391073325819e-01,6.973432518597234564e-01,6.787105915692526192e-01,6.618845200141693086e-01,6.499468650371945655e-01,6.577754162238751423e-01,6.774353524619197708e-01,7.213248317392845221e-01,8.023025150549060180e-01,8.965639390719093438e-01,1.000000000000000000e+00,9.692879914984060541e-01,9.650017711654267361e-01,9.150194828196951402e-01,8.872476089266736476e-01,8.737159050655330939e-01,8.109458023379384484e-01,7.474318101310661877e-01,6.852284803400636726e-01,6.113000354233084632e-01,5.142401700318809388e-01,4.607863974495218229e-01,1.669999999999999929e+01,1.430000000000000071e+01
3.746939968577587265e-01,3.068800467682415989e-01,2.618656143812341242e-01,1.904344331177608707e-01,1.160436990755965847e-01,5.696225656764972167e-02,2.882823632577022691e-02,1.103438196499682486e-02,0.000000000000000000e+00,3.332237202674551840e-02,6.240637217289639327e-02,1.638715334867915929e-01,2.845189813292409720e-01,4.758668566626476082e-01,6.416748876466072948e-01,8.116482151339106110e-01,9.071942708904234820e-01,9.229785523767766175e-01,9.040885673572289782e-01,8.603894917607510795e-01,8.111366874931490445e-01,7.512514158354341998e-01,7.117176367422997085e-01,6.570207168694506272e-01,6.221637619204208880e-01,6.019218824217180686e-01,5.837261134860608491e-01,5.862472140012421340e-01,5.690014249698563953e-01,5.635938470532353417e-01,5.604516058314151783e-01,5.663341737001715837e-01,5.866491285761262775e-01,6.051371990207897733e-01,6.704300485951258937e-01,7.831853556943986217e-01,9.434396580072343941e-01,9.654718842486024188e-01,9.877233366217251787e-01,9.705871606562168630e-01,9.848733969089112916e-01,1.000000000000000000e+00,9.392012861266394452e-01,8.554569037962657108e-01,7.585224158719717780e-01,6.643282545946141981e-01,5.343271584639556204e-01,4.617267711644559847e-01,3.038012571086500246e-01,2.283747381023647494e-01,1.906947354418173091e-01,1.326948019555023173e-01,8.606870863680206318e-02,3.558482157703946741e-02,6.917423259835770756e-03,8.081412750673510823e-03,0.000000000000000000e+00,7.183478000598742495e-03,3.186005520635876165e-02,1.077189131663841420e-01,1.917256975622733950e-01,3.516578536033790336e-01,5.106588180518141229e-01,6.559912201935547138e-01,7.323156739499150358e-01,7.385014466726529392e-01,7.390668129967740141e-01,7.204762379859657173e-01,6.785726163158070090e-01,6.455818284612060420e-01,6.171472280421698153e-01,5.820612591040608130e-01,5.521633576108283536e-01,5.388938774152782774e-01,5.248262329974392459e-01,5.120556054408196278e-01,5.007482789583957983e-01,4.765372975489707841e-01,4.831554092254480848e-01,5.016129568658751481e-01,5.130533107186805442e-01,5.578835345372309407e-01,6.460806811001365002e-01,7.852605673617347737e-01,9.522764308756527241e-01,9.649140310618909977e-01,1.000000000000000000e+00,9.778176859888922934e-01,9.536732182646578959e-01,9.378097043466693261e-01,8.698992317669361762e-01,8.018224749742257629e-01,7.249991685789349827e-01,6.301173966543617277e-01,5.282849446273569782e-01,4.431474275832251730e-01,1.969999999999999929e+01,1.600000000000000000e+01
3.922442180296749625e-01,3.166234068105218680e-01,2.305427497772437884e-01,1.677061945531319875e-01,8.960601247433469529e-02,4.931623600511376992e-02,2.068725061015752945e-02,1.293921667376888955e-02,0.000000000000000000e+00,2.769922132258939226e-02,7.287025917173495237e-02,1.763452523922053872e-01,3.011273389377445708e-01,5.172974857629877299e-01,7.011583310734899044e-01,8.791306705923371823e-01,9.730755820710494941e-01,1.000000000000000000e+00,9.623445550691509531e-01,9.256963545500328516e-01,8.596831054120014359e-01,8.056793088753727572e-01,7.503196063998760490e-01,7.052647890597760760e-01,6.643939100453259972e-01,6.254987796846547266e-01,6.056638128074999239e-01,5.980707395498392476e-01,5.677759268585593766e-01,5.462363925153991273e-01,5.430984387711615957e-01,5.298880409096191624e-01,5.546430093363807767e-01,5.923371944369115738e-01,6.800836787665129890e-01,8.148994692596752687e-01,9.251152520048037120e-01,9.249990314957577953e-01,9.448727385425947922e-01,9.200402897764690113e-01,9.146166660209970045e-01,9.108201293921664998e-01,8.465889280595049193e-01,7.971177313756631078e-01,7.371866888776971161e-01,6.824468291171112977e-01,5.874946732266687066e-01,5.236896137605082657e-01,3.746939968577587265e-01,3.068800467682415989e-01,2.618656143812341242e-01,1.904344331177608707e-01,1.160436990755965847e-01,5.696225656764972167e-02,2.882823632577022691e-02,1.103438196499682486e-02,0.000000000000000000e+00,3.332237202674551840e-02,6.240637217289639327e-02,1.638715334867915929e-01,2.845189813292409720e-01,4.758668566626476082e-01,6.416748876466072948e-01,8.116482151339106110e-01,9.071942708904234820e-01,9.229785523767766175e-01,9.040885673572289782e-01,8.603894917607510795e-01,8.111366874931490445e-01,7.512514158354341998e-01,7.117176367422997085e-01,6.570207168694506272e-01,6.221637619204208880e-01,6.019218824217180686e-01,5.837261134860608491e-01,5.862472140012421340e-01,5.690014249698563953e-01,5.635938470532353417e-01,5.604516058314151783e-01,5.663341737001715837e-01,5.866491285761262775e-01,6.051371990207897733e-01,6.704300485951258937e-01,7.831853556943986217e-01,9.434396580072343941e-01,9.654718842486024188e-01,9.877233366217251787e-01,9.705871606562168630e-01,9.848733969089112916e-01,1.000000000000000000e+00,9.392012861266394452e-01,8.554569037962657108e-01,7.585224158719717780e-01,6.643282545946141981e-01,5.343271584639556204e-01,4.617267711644559847e-01,1.960000000000000142e+01,1.644999999999999929e+01
