RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.062764,0.082389,7.7206,11.502,8178.6,10631
0.063257,0.08134,7.7995,11.423,8246.2,10546
0.062456,0.080804,7.6719,11.519,8130.6,10496
0.062808,0.082459,7.7684,11.544,8220.6,10686
0.062696,0.081811,7.7155,11.553,8184.4,10613
0.062731,0.082614,7.728,11.757,8190.4,10790
0.062412,0.082804,7.6891,11.691,8151.7,10743
0.062932,0.082063,7.7414,11.559,8188.2,10635
0.063151,0.083278,7.7978,11.853,8230,10779
0.063243,0.083441,7.8195,11.952,8237.8,10810
0.062928,0.080577,7.7726,11.433,8220.6,10499
0.0628,0.083804,7.7288,11.931,8183,10813
0.062966,0.081997,7.7275,11.518,8174.2,10637
0.062732,0.080904,7.7248,11.532,8184.6,10580
0.063258,0.083836,7.809,11.796,8267.2,10841
0.063065,0.080496,7.7605,11.402,8218.9,10458
0.062848,0.083971,7.7409,11.774,8203.4,10838
0.062985,0.082357,7.7519,11.759,8221.2,10764
0.063194,0.080959,7.7606,11.528,8238.3,10577
0.063164,0.082368,7.7788,11.704,8244.4,10651
0.063043,0.080341,7.7529,11.236,8213.7,10383
0.062816,0.083334,7.7277,11.973,8185.1,10824
0.063221,0.081153,7.7707,11.372,8230.6,10518
0.063081,0.082808,7.7974,11.921,8248.9,10777
0.062808,0.08225,7.7243,11.605,8178.8,10651
0.063147,0.080723,7.7499,11.374,8208.5,10466
0.062796,0.083381,7.7346,11.923,8186.3,10815
0.06292,0.081268,7.7353,11.451,8193.8,10531
0.063033,0.081293,7.762,11.609,8232.2,10592
0.06306,0.081078,7.7821,11.678,8224.2,10572
0.06301,0.07989,7.7351,11.403,8200.7,10432
0.062474,0.081924,7.6507,11.604,8135,10607
0.062883,0.082214,7.7396,11.734,8199.8,10607
0.062847,0.081994,7.7567,11.743,8188,10776
0.06325,0.081778,7.8064,11.657,8249,10622
0.063273,0.081108,7.8049,11.49,8251.5,10572
0.063243,0.081631,7.7837,11.709,8240.2,10656
0.062735,0.081917,7.7404,11.488,8172.5,10583
0.062592,0.081575,7.71,11.467,8159.3,10542
0.062691,0.079599,7.6926,11.398,8169.8,10410
0.062943,0.080978,7.7417,11.504,8191,10577
0.062365,0.082074,7.7112,11.444,8141,10625
0.062963,0.084239,7.7476,11.948,8201.6,10883
0.062766,0.081737,7.7352,11.706,8199.2,10659
0.062985,0.083079,7.7536,11.674,8210,10750
0.06287,0.081673,7.762,11.59,8194.1,10618
0.062924,0.082531,7.7677,11.695,8203.6,10799
0.062867,0.080706,7.7324,11.517,8197.4,10500
0.062573,0.084535,7.7077,11.977,8149.3,10942
0.062775,0.081705,7.7261,11.474,8193.6,10617
0.062886,0.081636,7.7198,11.466,8185.6,10625
0.063126,0.083769,7.8052,11.8,8260.3,10800
0.062435,0.080464,7.6657,11.666,8123.9,10552
0.06293,0.080989,7.7495,11.524,8196.5,10553
0.062714,0.08218,7.6949,11.715,8158.2,10736
0.062307,0.081013,7.6729,11.625,8123,10606
0.06271,0.080073,7.7143,11.3,8177.7,10437
0.062975,0.081446,7.7777,11.648,8217.4,10567
0.062828,0.081453,7.7016,11.417,8180.8,10568
0.063385,0.08218,7.8422,11.554,8273.2,10660
0.062922,0.081123,7.7413,11.263,8213,10515
0.062742,0.082496,7.72,11.716,8174.9,10689
0.06302,0.08273,7.7629,11.842,8206.3,10773
0.062655,0.081874,7.7144,11.834,8164.8,10670
0.062625,0.081598,7.7147,11.453,8158.5,10560
0.063091,0.082954,7.7774,11.722,8230.2,10833
0.06245,0.081321,7.6591,11.641,8126.7,10624
0.062247,0.080839,7.6694,11.283,8119.1,10429
0.062964,0.081071,7.7493,11.423,8193,10502
0.063189,0.082645,7.7747,11.769,8252.8,10740
0.062033,0.081679,7.6499,11.588,8093.2,10608
0.06303,0.081312,7.7491,11.442,8213.2,10560
0.063201,0.080255,7.7778,11.423,8227.1,10474
0.062772,0.08278,7.7426,11.633,8204,10734
0.063219,0.081907,7.7932,11.646,8247.6,10697
0.062713,0.08074,7.7263,11.302,8186.1,10476
0.062677,0.081543,7.7139,11.441,8182.5,10557
0.063333,0.082872,7.7903,11.79,8256.5,10753
0.062888,0.082804,7.7354,11.593,8189.6,10741
0.062681,0.08042,7.7281,11.335,8172.5,10439
0.062669,0.081965,7.7053,11.452,8164.1,10566
0.062893,0.082751,7.7809,11.658,8226.2,10746
0.063,0.080044,7.7601,11.438,8201.1,10488
0.063316,0.082469,7.8013,11.799,8232.7,10724
0.063168,0.081422,7.7665,11.753,8235.4,10648
0.062692,0.080671,7.6866,11.124,8173.5,10440
0.063087,0.081042,7.7807,11.453,8218.3,10526
0.062559,0.082514,7.6985,11.644,8154.4,10645
0.062617,0.083807,7.704,11.914,8146.5,10895
0.062875,0.082472,7.7597,11.684,8186.9,10756
0.0635,0.08123,7.8301,11.403,8268.2,10515
0.062897,0.081546,7.7149,11.37,8184.4,10490
0.062645,0.080459,7.7174,11.366,8167,10506
0.063025,0.081937,7.7573,11.626,8219.4,10654
0.062658,0.082191,7.7214,11.839,8182.2,10693
0.063265,0.08241,7.8088,11.607,8261.6,10665
0.063066,0.082747,7.7477,11.867,8207,10813
0.062945,0.08137,7.7489,11.585,8212.1,10609
0.062852,0.080453,7.732,11.367,8197.2,10442
0.062709,0.081899,7.7335,11.637,8199.7,10675
0.06224,0.081535,7.6527,11.535,8117.6,10586
0.0632,0.083827,7.7817,11.833,8234.8,10897
0.062652,0.080597,7.7043,11.44,8156.3,10488
0.063088,0.081284,7.7641,11.758,8230.1,10629
0.062841,0.080351,7.7474,11.461,8204.4,10432
0.062762,0.080425,7.7153,11.509,8162.7,10528
0.062968,0.083596,7.7444,11.988,8203.6,10850
