RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.11307,0.14241,14.847,22.941,14879,19044
0.11304,0.14241,14.849,22.964,14880,19047
0.11335,0.14243,14.896,22.969,14926,19070
0.11326,0.14299,14.876,23.046,14901,19129
0.11317,0.14238,14.863,22.951,14900,19042
0.11308,0.14248,14.862,22.964,14892,19065
0.11306,0.1431,14.86,23.04,14885,19117
0.113,0.14276,14.846,23.013,14876,19068
0.11305,0.14309,14.85,23.021,14886,19111
0.11325,0.14245,14.88,22.976,14915,19050
0.11305,0.14229,14.857,22.93,14883,19042
0.11308,0.14316,14.858,23.022,14891,19093
0.11312,0.14267,14.849,22.999,14882,19082
0.11324,0.14217,14.877,22.947,14912,19031
0.11318,0.14221,14.879,22.952,14908,19028
0.11302,0.14227,14.844,22.935,14880,19028
0.11309,0.14272,14.866,23.021,14891,19090
0.11336,0.14269,14.904,23.047,14935,19099
0.11315,0.14263,14.864,22.974,14898,19062
0.11305,0.14235,14.853,22.955,14880,19035
0.11325,0.14236,14.888,22.965,14920,19052
0.11297,0.14226,14.844,22.93,14873,19030
0.11307,0.14235,14.866,22.969,14895,19044
0.11318,0.14239,14.869,22.96,14901,19043
0.1133,0.14271,14.886,22.997,14914,19085
0.11297,0.14219,14.829,22.895,14869,19002
0.11311,0.14246,14.861,22.955,14891,19061
0.11316,0.14267,14.874,22.957,14898,19041
0.11317,0.14227,14.872,22.949,14905,19027
0.11317,0.14242,14.866,22.953,14908,19036
0.11319,0.14247,14.883,22.968,14906,19057
0.11322,0.14259,14.871,22.991,14905,19066
0.11311,0.14225,14.863,22.927,14892,19035
0.11307,0.14239,14.853,22.936,14886,19040
0.11325,0.14219,14.895,22.951,14921,19029
0.11323,0.14247,14.865,22.97,14897,19045
0.11319,0.14249,14.868,22.985,14907,19068
0.1131,0.14226,14.857,22.95,14889,19022
0.11318,0.14247,14.871,22.995,14907,19061
0.11322,0.14256,14.863,22.971,14904,19065
0.11313,0.14277,14.876,23.032,14898,19093
0.11304,0.14227,14.85,22.933,14881,19034
0.11304,0.14266,14.852,22.995,14889,19070
0.11318,0.14276,14.868,23.005,14903,19088
0.11303,0.1428,14.842,22.988,14871,19070
0.11318,0.14293,14.87,23.04,14907,19102
0.11305,0.14237,14.857,22.947,14887,19051
0.11326,0.14225,14.885,22.937,14915,19027
0.11305,0.14287,14.847,23.012,14888,19093
0.11317,0.14264,14.872,22.964,14903,19069
0.11307,0.1427,14.841,22.978,14879,19072
