RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.032174,0.040411,4.6952,7.1731,4070,5238.6
0.032372,0.04152,4.7116,7.2882,4080.3,5353.2
0.032391,0.041073,4.7471,7.3609,4108.7,5333.2
0.032338,0.041154,4.7286,7.1664,4094.2,5292.4
0.032318,0.040595,4.6968,7.2172,4077,5280
0.032334,0.040572,4.7184,7.1557,4088.6,5231.4
0.032762,0.040511,4.7867,7.03,4146.1,5198.3
0.032473,0.041208,4.7316,7.1638,4099.7,5285.4
0.032048,0.041153,4.6782,7.3301,4051.8,5336.4
0.032264,0.041814,4.705,7.3523,4083.4,5351.6
0.032578,0.042293,4.7386,7.3091,4107,5407.7
0.032397,0.040686,4.7598,7.2257,4110.6,5269.7
0.032381,0.04114,4.6832,7.0842,4070.4,5244.8
0.032393,0.040897,4.7217,7.1573,4092.6,5257.3
0.032523,0.041304,4.7297,7.1819,4103.5,5295.9
0.032291,0.041046,4.7177,7.2102,4079.2,5296
0.032378,0.041537,4.7004,7.2625,4085.9,5360.3
0.032461,0.040266,4.734,6.965,4095.8,5153.2
0.032253,0.040563,4.7238,6.9413,4096.1,5144.8
0.032326,0.040915,4.6985,7.1033,4079.2,5219.8
0.032325,0.041944,4.7379,7.372,4096.7,5422.2
0.032356,0.040851,4.7286,7.1799,4090.9,5279.3
0.032358,0.040369,4.7026,7.0768,4074,5194.1
0.032192,0.041081,4.6994,7.2191,4070.5,5275.2
0.032187,0.041074,4.7155,7.2301,4084.9,5275
0.032519,0.040793,4.7149,7.0752,4088.6,5212.5
0.031971,0.041548,4.6697,7.3287,4048.3,5354
0.032068,0.040119,4.659,6.9623,4045.8,5159.1
0.032445,0.042301,4.743,7.3541,4114.8,5411.8
0.03245,0.040781,4.7103,6.9893,4085.9,5192
0.032245,0.040737,4.7123,7.1973,4078.6,5279.8
0.032132,0.041586,4.6791,7.1782,4053.5,5288.1
0.032588,0.040573,4.7757,7.3046,4129,5292.9
0.032314,0.041404,4.6817,7.2026,4065.3,5309
0.032387,0.041233,4.7141,7.2473,4095.5,5306
0.03214,0.040494,4.6834,6.9793,4060.2,5142.6
0.032227,0.041158,4.6996,7.4118,4074.3,5369.8
0.032131,0.041351,4.6925,7.2671,4065.5,5331.3
0.032427,0.041579,4.7273,7.3815,4098.8,5389.4
0.032392,0.03996,4.6805,6.887,4065.3,5101.8
0.032472,0.042299,4.7591,7.4472,4120,5439
0.032339,0.041007,4.7204,7.1938,4092.5,5244.1
0.032352,0.041331,4.6897,7.2409,4074.5,5313
0.032199,0.042688,4.7102,7.6215,4076.2,5535.1
0.032495,0.041946,4.7624,7.6216,4112.1,5485.5
0.032387,0.040919,4.704,7.214,4075.1,5283.1
0.032411,0.041251,4.7327,7.3842,4101,5368.6
0.032547,0.041733,4.7458,7.3833,4114.2,5413.6
0.032447,0.040761,4.7236,7.0837,4098.4,5230.8
0.032537,0.042136,4.7441,7.5042,4109.8,5426.5
0.032188,0.04024,4.6913,6.9601,4067.3,5133.7
0.032153,0.040407,4.7022,7.1124,4068.6,5205.8
0.032459,0.041375,4.7667,7.3195,4126.8,5353.4
0.032648,0.042264,4.759,7.3051,4127.4,5416
0.032499,0.040903,4.7561,7.1301,4124.4,5247.4
0.032497,0.040911,4.7438,7.0525,4107.1,5229
0.032448,0.04095,4.7566,7.3243,4114.2,5335.5
0.032289,0.041058,4.6794,7.145,4070.6,5283.1
0.032545,0.041959,4.7585,7.3471,4113.8,5375.5
0.032528,0.041055,4.7563,7.2171,4122.7,5309
0.032388,0.041654,4.746,7.2562,4099,5313.9
0.032491,0.040912,4.7659,7.1834,4132.9,5299.7
0.032339,0.041402,4.7217,7.1857,4092.6,5292.4
0.032352,0.04064,4.704,7.1066,4086.9,5226.1
0.032567,0.040615,4.7167,7.0514,4098.8,5198
0.032509,0.040732,4.7269,7.1721,4103.3,5253.7
0.032523,0.041022,4.7131,7.2085,4097.2,5286.2
0.032391,0.041126,4.6976,7.2479,4083,5333.4
0.031951,0.040983,4.6422,7.0075,4023.5,5208.2
0.032166,0.041243,4.6832,7.2026,4060.9,5295.1
0.032428,0.040235,4.7523,7.0937,4104.8,5198.6
0.031902,0.041479,4.6697,7.3317,4044.5,5364
0.032307,0.041328,4.6997,7.2356,4077,5298
0.03249,0.040487,4.7739,7.0407,4124.7,5201.9
0.03227,0.041186,4.7047,7.116,4078,5241.4
0.032431,0.041355,4.7373,7.1559,4104.9,5299.6
0.032048,0.040858,4.6668,7.0443,4046.4,5222.5
0.03217,0.041063,4.7094,7.1367,4084,5261.4
0.032392,0.040009,4.7124,6.8899,4084.7,5101.1
0.032323,0.042052,4.7047,7.3792,4077.2,5416
0.032485,0.041621,4.7637,7.2852,4128.4,5361.7
0.032437,0.040919,4.7218,7.129,4094.6,5252.2
0.032348,0.040709,4.7037,7.0674,4080.1,5199.9
0.032436,0.041329,4.7387,7.1837,4097.1,5277.4
0.032285,0.041495,4.688,7.2172,4066.8,5312.7
0.032407,0.040473,4.7108,7.167,4079,5243.1
0.032279,0.041258,4.7093,7.1884,4078.1,5304.6
0.032346,0.04134,4.7454,7.167,4109.5,5314.9
0.032187,0.041201,4.7173,7.301,4084.1,5357.5
0.032493,0.040616,4.7409,7.019,4110.1,5184.9
0.032626,0.040891,4.7603,7.1844,4133.1,5272.5
0.032486,0.04132,4.7105,7.1996,4086.9,5304.4
0.032324,0.041225,4.7291,7.2363,4089.3,5309.7
0.032431,0.041229,4.7167,7.1418,4088.8,5239
0.032267,0.041639,4.7263,7.3176,4087.4,5361.2
0.032454,0.040427,4.6967,7.0258,4078.8,5188.8
0.032437,0.040584,4.7277,7.045,4105.6,5212.5
0.032503,0.040764,4.738,7.1658,4104.2,5259.5
0.032274,0.040327,4.6793,6.9793,4063,5156.7
0.032427,0.040971,4.6916,7.3407,4084.3,5334
0.032181,0.04078,4.676,7.0339,4065.3,5216.1
0.032393,0.040981,4.7328,7.2146,4098.6,5289.3
0.032308,0.040894,4.7143,7.0732,4080.9,5225.4
0.032008,0.040852,4.6638,7.0458,4051.3,5185.2
0.032318,0.042681,4.7208,7.4205,4087.5,5477.9
0.032248,0.04102,4.6888,7.1206,4064.7,5238.3
0.032438,0.042703,4.7455,7.599,4110.3,5522.5
0.032342,0.040749,4.7127,7.0929,4082.5,5225.4
0.032589,0.040508,4.7524,7.0426,4115.9,5173.8
0.032553,0.041173,4.7318,7.1477,4101.4,5263
0.032374,0.041181,4.6981,7.1998,4072.4,5306.6
0.032314,0.040598,4.7103,7.0736,4077.5,5209.9
0.032212,0.041419,4.6984,7.3011,4072.3,5336.5
0.032352,0.041157,4.7072,7.2381,4080.2,5286.6
0.032281,0.040676,4.7115,7.1948,4079.7,5274.9
0.032145,0.041028,4.6654,7.0664,4049.4,5229.6
0.032372,0.042167,4.7337,7.3195,4095.4,5365.3
0.032339,0.040397,4.712,6.9666,4086.1,5173.2
0.032303,0.041095,4.7152,7.1848,4086.8,5267.3
0.032071,0.042256,4.6789,7.3742,4049.6,5416.7
0.032474,0.041038,4.7423,7.1474,4112.5,5252.5
0.032386,0.041254,4.7438,7.1815,4106.1,5284.2
0.032034,0.041844,4.6517,7.3086,4034.6,5370
0.03242,0.041476,4.7152,7.2291,4089.6,5333.4
0.032305,0.040626,4.7475,7.0842,4108.4,5223.8
0.032624,0.041291,4.7538,7.2432,4120.3,5342
0.032477,0.040376,4.7459,7.1418,4119.7,5232.9
0.03239,0.040544,4.6982,7.0838,4076.1,5213.4
0.032203,0.042372,4.693,7.3306,4065.1,5373.1
0.032448,0.040801,4.7118,7.1158,4079.7,5228.8
0.032248,0.040869,4.6895,7.1054,4063.1,5234.2
0.032427,0.040968,4.6958,7.2514,4074.6,5315.3
0.032172,0.040624,4.6832,7.1039,4060.5,5200.4
0.032141,0.041021,4.6891,7.0904,4072.4,5219.9
0.032417,0.040206,4.7142,6.9189,4088.2,5143.5
0.032291,0.041427,4.6959,7.213,4070.9,5311.7
0.032229,0.041016,4.6917,7.2826,4065.1,5311.6
0.032422,0.041071,4.7166,7.1721,4079.3,5270.9
0.032335,0.041312,4.7088,7.2567,4084.4,5307.1
0.032551,0.040993,4.7441,7.0938,4110.9,5258.6
0.032571,0.041444,4.762,7.2624,4130.9,5325
0.032425,0.04135,4.7665,7.2632,4120.9,5321.3
0.03251,0.041267,4.7396,7.1836,4115.7,5298.4
0.032566,0.041534,4.7431,7.3068,4114.1,5374.9
0.032508,0.041949,4.7282,7.2793,4100.4,5344.6
0.032642,0.041667,4.7493,7.3198,4124,5371.4
0.03228,0.041459,4.7095,7.0921,4075.5,5271
0.032348,0.04064,4.7201,7.0357,4093.1,5203.3
0.032302,0.042087,4.7448,7.2023,4113.6,5335.8
0.032124,0.04135,4.6904,7.1717,4066.5,5277.1
0.032508,0.040716,4.7307,7.2005,4095.3,5265.1
0.032402,0.041187,4.7142,7.2241,4093.5,5311.5
0.032467,0.041874,4.7219,7.2019,4094.5,5315.3
0.032107,0.042082,4.684,7.2316,4051,5353.5
0.032442,0.042429,4.7498,7.3447,4111.9,5411.5
0.032473,0.04159,4.734,7.2171,4100.4,5300.7
0.032485,0.041695,4.7328,7.3031,4102.2,5353.1
0.032679,0.041211,4.7511,7.0975,4128,5266.5
0.03226,0.04076,4.6955,7.1853,4070.4,5273.3
0.032524,0.040897,4.7439,7.244,4111.1,5291.8
0.032386,0.039913,4.7385,7.0529,4098.1,5157.5
0.032715,0.041648,4.7486,7.2523,4117.6,5328.4
0.032422,0.041096,4.6977,7.1335,4083.1,5275.2
0.032278,0.039909,4.7015,7.0309,4073.2,5154.5
0.032379,0.040374,4.6985,7.1813,4084.1,5253.1
0.03233,0.041113,4.6839,7.1577,4062.7,5262.2
0.032398,0.041459,4.7124,7.3339,4084.4,5391.1
0.032341,0.040501,4.7066,7.0802,4086.3,5191.5
0.0325,0.041563,4.7197,7.1833,4091.1,5308.6
0.032408,0.041632,4.7374,7.518,4099,5450
0.032307,0.042406,4.7201,7.6045,4085.7,5493.2
0.03254,0.04049,4.745,7.0577,4110.5,5210
0.032468,0.041737,4.6917,7.3592,4077.3,5411.3
0.032361,0.040781,4.7209,7.1728,4103.7,5257
0.032331,0.040389,4.7364,6.9858,4108.9,5166.6
0.032684,0.041271,4.7246,7.2301,4105.2,5310.9
0.032494,0.041169,4.7253,7.2742,4100.2,5339.3
0.032496,0.040071,4.7623,6.9073,4124.6,5123.4
0.032362,0.041193,4.7184,7.2066,4087,5294.3
0.032333,0.040729,4.6942,7.0598,4065.7,5204.1
0.032243,0.041617,4.7046,7.313,4078.8,5365.2
0.032202,0.041344,4.7268,7.2428,4083.2,5301.7
0.03258,0.041152,4.7684,7.1518,4126.8,5266.2
0.032688,0.041953,4.7519,7.4051,4118.1,5403
0.032376,0.041402,4.7117,7.3209,4091.4,5355.9
0.032162,0.042451,4.7099,7.2917,4068.4,5355.3
0.032259,0.039989,4.715,7.0878,4077.1,5189.7
0.03247,0.040655,4.7322,7.1542,4099.4,5259.5
0.032189,0.040441,4.6717,7.0061,4046.8,5186.1
0.032418,0.04037,4.7211,7.0653,4103.2,5205.9
0.032681,0.040806,4.7886,7.1307,4142.7,5243.5
0.03217,0.04112,4.667,7.1141,4046.5,5254.7
0.032337,0.040814,4.7259,7.0236,4092.6,5205.9
0.032259,0.040723,4.6944,7.1703,4070.2,5263
0.032648,0.041458,4.7596,7.2361,4122.4,5319.2
0.032386,0.041134,4.7251,7.2298,4099,5293.2
0.032418,0.042,4.7483,7.3325,4107,5401.6
0.032323,0.041182,4.7451,7.3389,4097.3,5340.2
0.032598,0.041593,4.7585,7.1471,4122.3,5282.3
0.032453,0.04155,4.7412,7.2384,4100.9,5321.7
0.032376,0.040294,4.7228,6.9946,4093.8,5153.6
0.032244,0.040712,4.7242,7.1855,4091.2,5293.1
0.032213,0.04076,4.7034,7.0416,4078.3,5219.2
0.03221,0.042018,4.7049,7.3593,4077.3,5425.4
0.032397,0.040857,4.7377,7.2288,4107.4,5299.8
0.032349,0.041589,4.7398,7.3366,4100.4,5353
0.032343,0.041759,4.7225,7.3393,4096.9,5393.1
0.032535,0.041317,4.7814,7.2411,4138.9,5297.6
0.032505,0.041773,4.7287,7.2122,4098.9,5331.5
0.032307,0.04091,4.7011,7.0499,4083.2,5216
0.032451,0.041349,4.7348,7.3009,4103.4,5332.1
0.032515,0.04187,4.7343,7.3809,4105.8,5413.3
0.032205,0.040475,4.7072,7.0445,4081.4,5174.9
0.032364,0.04085,4.7203,7.2255,4096.8,5252.5
0.032378,0.041333,4.7212,7.2402,4090,5312.9
0.032436,0.041712,4.7106,7.1013,4088.6,5277.2
0.032386,0.040523,4.6938,7.0546,4074.6,5175.1
0.032511,0.040596,4.7562,7.0577,4119.6,5220.6
0.0321,0.041376,4.6898,7.0752,4066.7,5261.6
0.032296,0.041017,4.6919,7.0517,4075.9,5210.3
0.032517,0.041327,4.7456,7.4279,4109.5,5369
0.032485,0.042493,4.7644,7.5621,4123.6,5477.1
0.032145,0.041562,4.7464,7.1664,4101.4,5296.6
0.032249,0.042202,4.7174,7.47,4087.1,5439
0.032233,0.040834,4.6892,7.1323,4075.8,5250.5
0.032263,0.041016,4.7206,7.302,4088.8,5328.5
0.032233,0.041638,4.7217,7.4539,4082.1,5415
0.032213,0.041785,4.7218,7.3368,4086,5377.2
0.032575,0.041366,4.7532,7.1929,4119.1,5282.3
0.032602,0.041513,4.7599,7.2677,4127.5,5337.4
0.032422,0.040872,4.6934,7.0897,4085.5,5221
0.032327,0.040957,4.7159,7.1445,4086.2,5235
0.032421,0.041785,4.6952,7.3658,4080.4,5376.7
0.032357,0.0409,4.7136,7.1058,4077.6,5250.6
0.032618,0.041208,4.7836,7.1844,4134.1,5263.3
0.032446,0.041493,4.7272,7.3325,4098.8,5332.8
0.032603,0.041474,4.755,7.3064,4116,5392.9
0.032103,0.041881,4.6663,7.2118,4046.9,5346.8
0.032385,0.040323,4.7416,7.0578,4105.2,5205.7
0.032913,0.040972,4.7959,7.21,4159.9,5297
0.032251,0.040863,4.7166,7.1506,4081.2,5240.4
0.032466,0.04116,4.726,7.1743,4098,5263.6
0.032375,0.040456,4.6956,6.9336,4076,5166.5
0.032438,0.041093,4.7432,7.1059,4101.6,5257.2
0.032483,0.041485,4.7123,7.2003,4081.4,5313
0.032158,0.041223,4.6881,7.1992,4066,5304.4
0.032392,0.04025,4.718,7.1727,4087.5,5227.2
0.032185,0.040124,4.7112,7.0938,4076.1,5197.1
0.032424,0.040787,4.7474,7.0951,4105.9,5219.6
0.032411,0.041025,4.7335,7.0502,4099.6,5244.7
0.032406,0.040082,4.7058,6.8941,4082.3,5103.5
0.032471,0.041001,4.7358,7.2702,4098,5304
0.03248,0.041442,4.7165,7.0833,4090.3,5270.1
0.032481,0.040928,4.7486,7.262,4116.2,5315.1
0.032249,0.041114,4.7165,7.1826,4077.6,5252.6
0.03244,0.042103,4.7117,7.3922,4086,5431.3
0.032349,0.041571,4.7166,7.2359,4089.4,5339.3
0.032262,0.041486,4.691,7.0245,4069.1,5264.5
0.032286,0.040669,4.7198,7.116,4088.1,5219.1
0.032362,0.041391,4.7283,7.2572,4094,5340.8
0.032513,0.040473,4.7804,7.0071,4139.7,5190
0.032309,0.04031,4.7528,7.1431,4108.9,5203.2
0.032187,0.040191,4.6578,6.9333,4045.5,5105.1
0.032187,0.041389,4.6845,7.2386,4068.3,5322.2
0.032318,0.040936,4.7307,7.2204,4100.3,5297.8
0.032361,0.041196,4.7261,7.3177,4100.5,5334.6
0.032618,0.040742,4.7504,7.1632,4118.6,5253.7
0.032402,0.040682,4.7352,7.126,4101.6,5230.3
0.032338,0.040203,4.7307,7.1477,4088.9,5235.3
0.032483,0.042015,4.7598,7.5122,4120.9,5485.2
0.032457,0.040372,4.7524,7.0342,4111.1,5169.1
0.032444,0.041031,4.7101,7.0644,4093.1,5263.1
0.032638,0.040969,4.7646,7.2035,4128,5289.7
0.032293,0.041097,4.7084,7.2637,4082.8,5307.1
0.03247,0.041475,4.7246,7.2195,4099.5,5295
0.032253,0.040294,4.6877,6.9109,4071,5137.5
0.032717,0.041509,4.7982,7.3852,4151.5,5372.2
0.032296,0.0409,4.7064,7.1173,4082.4,5225.4
0.032392,0.042169,4.7461,7.4366,4117.7,5450.9
0.032456,0.041826,4.7389,7.2646,4110,5339.2
0.032496,0.041597,4.7202,7.3938,4100.5,5378.1
0.032503,0.041616,4.7188,7.4085,4096.8,5377.5
0.032173,0.041132,4.6957,7.0745,4071.3,5222.9
0.032097,0.041507,4.6987,7.1881,4067,5289.9
0.032443,0.041129,4.718,7.1748,4090.8,5278.7
0.032447,0.04116,4.7269,7.1327,4093.7,5238.1
0.03245,0.041329,4.729,7.1955,4103.7,5279.5
0.032423,0.041537,4.7274,7.2313,4100.9,5323.9
0.032361,0.040537,4.7264,7.2289,4092,5277.6
0.03244,0.041079,4.7524,7.1606,4115,5269.2
0.032456,0.040996,4.7183,7.1899,4093,5271.3
0.032393,0.040556,4.7351,7.1073,4096.8,5249.3
0.03211,0.040707,4.6882,7.1038,4066.2,5228.3
0.032326,0.040825,4.7102,7.1212,4086.5,5256.2
0.032475,0.042761,4.7256,7.6574,4109.6,5533.7
0.032432,0.042193,4.7212,7.3291,4098.4,5399.6
0.032359,0.041502,4.7586,7.2513,4109.4,5345.1
0.032414,0.041676,4.7439,7.4221,4105.4,5395.4
0.03243,0.041055,4.7245,7.1971,4094.5,5262.3
0.032135,0.041964,4.7182,7.295,4081,5375
0.03234,0.040685,4.7164,7.1056,4086.7,5203.9
0.032475,0.040951,4.7292,7.3602,4098.3,5342.6
0.032127,0.041906,4.6959,7.3859,4074,5386.9
0.032221,0.041455,4.6842,7.3964,4070.6,5377.5
0.03262,0.041181,4.7686,7.3946,4130.4,5376.4
0.032179,0.041587,4.6908,7.3269,4060,5368.6
0.032609,0.040697,4.7685,6.9695,4136.2,5183
0.03242,0.041039,4.7575,7.2698,4113.6,5296.3
0.032515,0.041258,4.7548,7.2557,4113,5307.9
0.032407,0.041901,4.6999,7.2846,4078.2,5352.4
0.032585,0.041783,4.7343,7.3178,4116.3,5404.7
0.032412,0.041155,4.7307,7.2313,4099.3,5299
0.03217,0.040865,4.7016,7.1616,4066,5265.4
0.032363,0.040879,4.7397,7.1912,4103.5,5276.4
0.032109,0.039939,4.6623,6.9926,4044.8,5136.1
0.032161,0.040785,4.7039,7.2356,4067.5,5252.3
0.032403,0.041058,4.7119,7.1432,4089.9,5283.5
0.032245,0.041182,4.694,7.0598,4069.7,5254.9
0.032656,0.041643,4.7508,7.3106,4114.3,5374.9
0.032199,0.041019,4.7026,7.1703,4068.3,5266.3
0.032465,0.041565,4.7453,7.1196,4109.5,5269.6
0.032509,0.041143,4.7324,7.3049,4100.2,5318.9
0.032421,0.041301,4.729,7.1925,4099.5,5298.9
0.032316,0.04076,4.7116,7.0418,4082.6,5208.8
0.032256,0.041543,4.6897,7.2534,4072.1,5333
0.032277,0.040695,4.7333,7.2069,4096.1,5268.4
0.032244,0.042403,4.7229,7.4081,4084,5423.2
0.03246,0.041219,4.7301,7.1081,4104.4,5247.4
0.032395,0.040508,4.7331,7.0281,4092.3,5214.3
0.032392,0.041054,4.7151,7.1912,4080.1,5256.3
0.032436,0.041566,4.7315,7.3552,4105.9,5349.5
0.032471,0.040909,4.7365,7.2524,4108.2,5316.7
0.032758,0.041725,4.7663,7.415,4129.4,5429.1
0.032363,0.041209,4.7298,7.287,4088.1,5336.9
0.032391,0.040852,4.7518,7.1147,4108.9,5257.8
0.03255,0.041387,4.7691,7.1625,4131.4,5295.1
0.032202,0.041352,4.6828,7.0432,4063.6,5207.7
0.032272,0.041095,4.7013,7.1761,4077.4,5297.5
0.032215,0.040561,4.6762,7.0941,4057.2,5229.4
0.032174,0.040646,4.6988,7.0071,4063,5165.2
0.032449,0.040417,4.7352,7.1721,4101.7,5230.4
0.032108,0.040771,4.6839,7.1338,4053.8,5241.4
0.032322,0.040926,4.7522,7.0609,4109.8,5217.4
0.032367,0.041575,4.7358,7.3506,4096.5,5353.5
0.032384,0.041491,4.727,7.1776,4092.8,5291.2
