RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.034718,0.047084,5.3551,8.9477,4548.8,6323.1
0.034395,0.046919,5.2785,8.9167,4492.9,6256.2
0.034788,0.046253,5.3295,8.7493,4549.9,6166.8
0.034166,0.046797,5.2658,8.6713,4491.4,6245.4
0.034065,0.047617,5.184,8.8336,4431,6233.1
0.034019,0.045042,5.1664,8.5371,4418.8,6036.3
0.03442,0.050121,5.2892,8.8793,4494.9,6319.6
0.034328,0.046346,5.241,8.7271,4478.6,6187.1
0.034552,0.045996,5.2916,8.6515,4503.5,6121.3
0.034457,0.048133,5.2708,8.8736,4498.7,6333.2
0.034192,0.047762,5.2377,8.9519,4463.3,6365.2
0.034585,0.053004,5.2917,9.6183,4515.7,6767.6
0.034344,0.046529,5.2581,8.8133,4479.4,6202.4
0.034012,0.048591,5.1938,9.1699,4434,6441.8
0.034524,0.047169,5.2556,8.7607,4496,6230.4
0.034516,0.046203,5.2655,8.476,4490,6083.2
0.034625,0.046097,5.3155,8.5595,4534,6071.2
0.034427,0.047314,5.2628,8.8028,4493,6254.6
0.034308,0.049691,5.2755,8.9842,4484.8,6343.2
0.0343,0.049384,5.2826,9.0387,4493.9,6446.9
0.034186,0.050327,5.2713,9.3007,4480.3,6569.7
0.034315,0.048352,5.2574,8.9825,4479.9,6374.1
0.034271,0.047192,5.2681,9.0293,4472.6,6315.3
0.034471,0.04552,5.2469,8.3501,4469.8,6033.3
0.034349,0.047016,5.2457,8.678,4479.2,6182.4
0.034444,0.045419,5.2615,8.5753,4494.7,6087.6
0.034495,0.046706,5.2758,8.8137,4509.3,6213.5
0.034225,0.046893,5.2265,8.739,4452.6,6200.2
0.034613,0.048077,5.311,8.7401,4516,6274.6
0.034658,0.046979,5.3447,8.9253,4544.5,6319.9
0.034177,0.046882,5.1903,8.6944,4432.1,6159
0.034713,0.046402,5.3419,8.5949,4546.5,6153.6
0.03419,0.04627,5.1971,8.654,4444.2,6179.5
0.034381,0.047286,5.2601,8.854,4494.5,6260.3
0.034976,0.050582,5.3749,9.4828,4586.6,6539.9
0.034183,0.048108,5.2614,8.7791,4486.4,6317.8
0.034196,0.046185,5.2254,8.6133,4456.8,6166.2
0.033987,0.047699,5.2228,9.0194,4452.1,6396.1
0.034104,0.048767,5.1963,8.8039,4443.7,6301.9
0.034535,0.045947,5.2543,8.6481,4492.9,6139.8
0.034119,0.046799,5.2673,8.9008,4473.4,6253.9
0.034427,0.048012,5.2348,8.8483,4461.3,6232.2
0.034204,0.046979,5.2512,8.5844,4472.2,6113.4
0.034231,0.04578,5.2133,8.2964,4443.8,6024.2
0.034243,0.054032,5.2305,8.98,4457.6,6425.2
0.034649,0.047246,5.3521,8.6783,4557.3,6203.7
0.034054,0.047989,5.2142,9.0479,4441.8,6343.3
0.034675,0.053326,5.2605,8.722,4497.1,6280.7
0.034373,0.049407,5.2448,9.4854,4465.7,6585.1
0.034221,0.046039,5.2452,8.7118,4472.3,6119.9
0.034368,0.049418,5.2378,9.4196,4475.6,6508.5
0.034491,0.046283,5.2877,8.8094,4512,6185.9
0.034538,0.047184,5.2807,8.7236,4501.6,6192.4
0.034194,0.046188,5.2431,8.4565,4469.9,6036
0.034641,0.052677,5.3062,9.3185,4525,6616
0.034502,0.047736,5.2697,8.9078,4498.1,6306.5
0.034487,0.04835,5.3309,9.1383,4533.7,6406.2
0.034561,0.047958,5.3142,8.894,4518.2,6238
0.034549,0.047127,5.3142,8.9229,4526.4,6297.1
0.034417,0.04856,5.3138,8.9028,4505.9,6339.5
0.034525,0.046985,5.2951,8.7638,4514,6239.2
0.034088,0.047296,5.2369,8.8788,4459.4,6277.9
0.034061,0.047368,5.2347,8.7681,4453.4,6210.5
0.03438,0.046242,5.2544,8.7082,4475.7,6156.7
0.034973,0.050719,5.3826,9.186,4576.8,6466.9
0.034259,0.049171,5.2744,9.1231,4491.1,6439.1
0.034479,0.048192,5.2729,9.0639,4487.2,6361.2
0.034198,0.046453,5.2597,8.8807,4479.7,6238
0.034467,0.046931,5.286,8.863,4500.5,6245.2
0.03421,0.048139,5.2439,9.1743,4459.3,6456.9
0.034254,0.048943,5.2517,9.2079,4477.2,6438
0.034239,0.047764,5.2223,8.9677,4461.1,6316.5
0.034299,0.047412,5.2461,8.7077,4474.4,6226.7
0.034326,0.049089,5.2208,9.0019,4471.3,6366.5
0.03492,0.050862,5.3856,9.4357,4578,6656.8
0.034176,0.046747,5.2161,8.5931,4441.8,6135.9
0.03412,0.047441,5.2616,8.7989,4472.7,6218.6
0.03452,0.047036,5.285,8.746,4505.9,6221.6
0.034324,0.045725,5.2205,8.3627,4458.3,6029.6
0.034577,0.047894,5.3198,8.9037,4526.6,6340.6
0.034119,0.048036,5.2081,8.8589,4448.3,6263.8
0.034587,0.047823,5.2645,8.6574,4495,6229.3
0.034825,0.046476,5.2654,8.5788,4503,6109
0.034415,0.049518,5.2276,9.0244,4462.7,6383.9
0.034516,0.0476,5.2967,8.9146,4510.9,6335
0.034386,0.045686,5.2485,8.3615,4471.5,6008.8
0.03463,0.046273,5.3172,8.6968,4533.2,6147.3
0.034066,0.046678,5.2124,8.6468,4439.5,6197.9
0.034364,0.048912,5.2761,8.9621,4500.5,6355.4
0.034466,0.046742,5.2705,8.7248,4495.7,6180.7
0.034556,0.049728,5.2984,9.3941,4512.3,6557
0.034246,0.04781,5.2547,9.1112,4477.1,6421.9
0.03394,0.049593,5.2108,9.1212,4436.1,6478.4
0.03458,0.046091,5.3006,8.7827,4515.5,6200.8
0.034123,0.049671,5.2956,9.4206,4500.3,6513.3
0.034377,0.047508,5.2743,8.6212,4489.8,6174.5
0.034203,0.048068,5.2108,8.7602,4433.9,6259.8
0.034596,0.046026,5.3261,8.6216,4534.8,6143.6
0.034242,0.047723,5.2498,9.0819,4477.7,6327
0.034112,0.047129,5.21,8.78,4436.5,6230.9
0.033751,0.046125,5.1845,8.6557,4415.7,6140.9
0.034754,0.04806,5.3209,9.0817,4534.7,6389.5
0.034538,0.049602,5.3292,9.074,4538.7,6445.1
0.03466,0.049439,5.2697,8.8014,4501.8,6258.5
0.033993,0.045948,5.2288,8.4297,4447.5,6041.2
0.0343,0.047376,5.2691,8.8201,4485.8,6218.1
0.034791,0.047658,5.3944,9.1238,4592.6,6382.4
0.034377,0.047276,5.2604,9.0124,4476.2,6315.5
0.03445,0.047098,5.2497,8.8704,4489.1,6265.8
0.03432,0.046374,5.2323,8.6721,4465.6,6132
0.034269,0.046026,5.2309,8.665,4470.2,6139
0.034542,0.046932,5.3014,8.7463,4516.7,6213.2
0.034633,0.046127,5.304,8.6187,4519.7,6163.6
0.034375,0.047493,5.2697,8.9043,4492.9,6277.1
0.034614,0.050021,5.2864,8.8137,4504.1,6244.2
0.034745,0.047453,5.3566,8.8899,4565.9,6306.7
0.034009,0.049561,5.188,8.8991,4433.3,6296.1
0.034206,0.045789,5.2348,8.4427,4458.2,6001.8
0.034187,0.045496,5.2362,8.6609,4452.4,6087.6
0.034095,0.045251,5.1773,8.0818,4414.6,5843.4
0.03445,0.04829,5.3024,8.9396,4518,6367.7
0.034528,0.04767,5.2721,8.693,4497.1,6187.3
0.034559,0.046239,5.2585,8.6153,4488,6161.7
0.034465,0.045959,5.2933,8.5785,4516.2,6095.6
0.034661,0.048437,5.301,9.1891,4522.1,6483.3
0.034165,0.047763,5.2354,9.0895,4463.1,6372
0.034672,0.047414,5.3053,8.8054,4537.3,6242
0.034778,0.048397,5.3505,9.1791,4557.7,6432.1
0.034519,0.046036,5.2487,8.5284,4498,6113.2
0.034755,0.046794,5.2933,8.8754,4524.5,6261.4
0.034361,0.051717,5.2586,9.3272,4478.3,6495.4
0.034534,0.047936,5.2819,8.8709,4500,6316.8
0.034223,0.048426,5.2474,8.7896,4464.4,6312.4
0.034295,0.046928,5.246,8.9293,4474.8,6285.1
0.034386,0.055717,5.2438,8.6092,4485.2,6219.6
0.033989,0.049653,5.2094,8.9803,4441.4,6395.3
0.034719,0.045886,5.3082,8.7592,4525.1,6177.8
0.034526,0.048304,5.2762,9.0681,4495.6,6422.1
0.0344,0.0484,5.2548,9.1145,4479.9,6397.6
0.034025,0.047226,5.2032,8.9479,4428.3,6308.9
0.034187,0.045453,5.2238,8.5349,4452.4,6054.5
0.03469,0.047565,5.3592,8.9318,4552.4,6316.5
0.034812,0.046542,5.3553,8.7805,4561.7,6199.1
0.034749,0.049139,5.3267,9.1474,4538.3,6454.9
0.034721,0.046714,5.291,8.85,4517.7,6254
0.034351,0.047035,5.2295,9.0649,4475.4,6352.8
0.034889,0.045991,5.3674,8.6821,4561.9,6171
0.034373,0.046762,5.256,8.8349,4479,6260.7
0.034519,0.047461,5.2897,8.9014,4502.2,6264.7
0.034542,0.047155,5.2634,8.6892,4495.9,6202.9
0.034122,0.050953,5.2116,9.1319,4443.3,6433.3
0.033856,0.04441,5.1758,8.3054,4412.1,5949.2
0.034106,0.045334,5.2129,8.6094,4443.5,6113.1
0.034283,0.053182,5.2607,8.8922,4476.7,6380.2
0.034439,0.047612,5.25,8.9131,4492.3,6305
0.034029,0.047471,5.2024,8.8502,4437.6,6265.8
0.034262,0.048161,5.2422,8.9014,4464,6327.6
0.034733,0.047115,5.3629,8.8272,4572.7,6304.2
0.034895,0.055494,5.378,9.3383,4580.1,6658
0.034607,0.047323,5.2973,8.9621,4514.4,6335.9
0.034401,0.049244,5.2879,9.4316,4508.1,6612.2
0.03412,0.04535,5.2688,8.7739,4480.7,6122.4
0.034558,0.046957,5.2615,8.5584,4500.2,6115.7
0.034316,0.048053,5.2517,8.9848,4477.6,6357.5
0.034379,0.04993,5.257,8.8649,4485.4,6338.2
0.034382,0.04525,5.3077,8.4515,4507.2,6043.6
0.034354,0.047644,5.2226,8.8866,4451.2,6282.2
0.034823,0.045595,5.3521,8.6123,4551.4,6134.5
0.034206,0.045594,5.2358,8.4976,4461.6,6051.4
0.034502,0.051007,5.2852,9.0004,4493.3,6411.6
0.034338,0.045958,5.2567,8.5376,4482.3,6096.6
0.034687,0.045796,5.307,8.5815,4515.3,6083.5
0.034294,0.04631,5.2547,8.6362,4473.7,6155.5
0.034238,0.048606,5.2904,9.0616,4489,6440.2
0.03438,0.047618,5.2718,8.7326,4488.9,6235.1
0.034294,0.048322,5.2609,9.1255,4490.2,6410.1
0.034864,0.047526,5.3739,8.9918,4580.5,6357.7
0.03409,0.047405,5.2052,8.583,4445.5,6193.8
0.0342,0.053769,5.1726,9.0422,4428.2,6440.2
0.034728,0.047897,5.36,8.9107,4555.6,6307.2
0.034508,0.04663,5.2676,8.4383,4490.8,6108.4
0.034525,0.045705,5.2848,8.4525,4501.2,6045.8
0.034418,0.047224,5.3042,8.9194,4514,6265.3
0.034491,0.048477,5.3256,9.2236,4525.1,6513.2
0.034515,0.046528,5.2318,8.5861,4475.1,6104.9
0.034221,0.047358,5.2479,9.0824,4461.6,6353.3
0.03437,0.047012,5.2437,8.8374,4479.8,6260.8
0.034802,0.047592,5.3522,8.7686,4560.1,6299.5
0.034424,0.045804,5.2543,8.5725,4484.5,6100
0.034254,0.047165,5.272,8.757,4490,6241.6
0.033887,0.047389,5.1773,8.8389,4415.5,6277.7
0.034425,0.050099,5.2631,8.7937,4480.4,6287.5
0.034538,0.046369,5.3361,8.7013,4533.5,6166.4
0.034319,0.045926,5.2626,8.4382,4485.9,6071.6
0.034006,0.046239,5.194,8.5405,4428.4,6106.4
0.034513,0.048296,5.2606,9.088,4493.6,6422.6
0.034207,0.047591,5.1996,8.6112,4450.8,6172.6
0.034621,0.0482,5.3061,9.2227,4512.7,6444.6
0.034433,0.051216,5.3429,9.258,4532.2,6561.3
0.034716,0.046739,5.3171,8.9191,4536.2,6295.3
0.034041,0.046222,5.1989,8.7553,4434.3,6182.3
0.034458,0.046449,5.2832,8.7668,4504.2,6224.4
0.03454,0.050714,5.2917,9.3847,4509.8,6553
0.034597,0.050178,5.3249,9.1906,4530.4,6523.2
0.034615,0.04745,5.2932,8.8048,4512.8,6272.9
0.034811,0.049055,5.295,9.1463,4518.3,6449.4
0.034199,0.047486,5.219,8.6512,4447.1,6224.2
0.034053,0.047021,5.2739,8.9404,4482.4,6342.1
0.034658,0.046428,5.2718,8.7097,4509.3,6175.5
0.034898,0.051024,5.3905,9.3534,4576.6,6557.3
0.034366,0.047877,5.2755,8.9053,4494.9,6306.9
0.034386,0.049293,5.2805,9.191,4490.5,6498.2
0.034138,0.045831,5.2135,8.495,4450,6054.7
0.035048,0.046635,5.4191,9.1867,4598.7,6379
0.034083,0.047795,5.2112,8.9988,4445.4,6383.8
0.034329,0.044872,5.2362,8.3164,4464.8,5940
0.034407,0.047805,5.2856,9.0257,4492.7,6360.8
0.033995,0.044623,5.1851,8.2887,4429.8,5924.9
0.034342,0.045807,5.2469,8.487,4474,6054.4
0.034593,0.051059,5.2979,9.5744,4516.7,6684.7
0.034325,0.047514,5.2637,8.7461,4485.8,6251.9
0.034888,0.047199,5.3469,8.8895,4550.1,6278.4
0.034374,0.046453,5.2221,8.5967,4463.7,6083.5
0.034204,0.05112,5.2574,9.1534,4475.3,6504.4
0.034121,0.046337,5.2342,8.7479,4454.1,6239.3
0.034958,0.047117,5.3811,8.7522,4577.7,6290.7
0.034613,0.047371,5.3354,8.8199,4547.1,6262.7
0.034169,0.050804,5.257,8.9856,4471.1,6383.6
0.034403,0.045996,5.291,8.538,4496.8,6124.4
0.034238,0.047421,5.2708,8.8283,4484.7,6219.6
0.034063,0.048185,5.2392,8.8078,4448.9,6269.7
0.034218,0.049441,5.2125,9.2716,4452.9,6451.3
0.034724,0.047943,5.3286,8.9744,4536.2,6281.2
0.034073,0.046716,5.2377,8.7101,4442,6181.5
0.034377,0.046152,5.2818,8.6384,4495.7,6147.4
0.034577,0.04936,5.2777,9.1651,4504.8,6492.5
0.034111,0.047332,5.2275,8.6872,4460.7,6233.7
0.034879,0.047391,5.3541,8.9173,4561.8,6316
0.034026,0.046985,5.1845,8.8145,4426.9,6221.7
0.034593,0.046014,5.3121,8.5891,4524.5,6125.4
0.034292,0.049654,5.2222,9.1036,4460.2,6429.5
0.034569,0.047448,5.2918,8.9586,4499.1,6342.7
0.034396,0.0471,5.261,8.8351,4487.6,6250.1
0.03443,0.049331,5.2756,8.8572,4499.6,6299.9
0.034442,0.046603,5.2389,8.5221,4474.1,6121.9
0.034381,0.046913,5.2396,8.6938,4475,6207.6
0.03437,0.045692,5.2212,8.6438,4460.7,6142.8
0.034834,0.046468,5.3298,8.8601,4542.2,6254.9
0.034635,0.046987,5.3418,8.7742,4540.8,6246.9
0.034122,0.053693,5.2294,8.6582,4445.6,6180.5
0.03475,0.04817,5.3125,9.0311,4520.4,6347.6
0.034453,0.047779,5.2889,9.0047,4502.7,6375.8
0.03453,0.046698,5.2952,8.7616,4515.5,6209.8
0.034621,0.048393,5.3182,8.8234,4534.4,6360
0.034639,0.048004,5.3001,8.8494,4515.5,6286.5
0.034352,0.04659,5.2313,8.695,4465.5,6187
0.034122,0.047444,5.2336,8.9138,4457.8,6273.8
0.035011,0.048799,5.3765,8.9007,4574.2,6313.9
0.034414,0.046182,5.2492,8.6053,4472.3,6153.5
0.034462,0.045289,5.3024,8.5837,4512.8,6072.3
0.034207,0.045373,5.2229,8.612,4454.6,6080.9
0.034509,0.050397,5.3016,8.888,4508.7,6304.4
0.034891,0.049032,5.3325,8.9727,4561.1,6372.6
0.03446,0.045069,5.2487,8.405,4488.3,6029.4
0.034016,0.047038,5.1879,8.5766,4423.5,6155.3
0.034633,0.047706,5.3263,9.0023,4531.8,6359.4
0.034072,0.047817,5.2414,8.9576,4458.8,6304.9
0.034232,0.047956,5.1771,8.9654,4430.8,6349.8
0.03439,0.046425,5.2532,8.6648,4484,6120.3
0.033982,0.047294,5.1502,8.6837,4407.2,6193.3
0.034177,0.046525,5.2446,8.7255,4468.7,6165
0.034342,0.048439,5.2978,9.0636,4505.8,6454.8
0.034461,0.046201,5.2893,8.8089,4504.7,6205.7
0.034018,0.045941,5.1815,8.544,4422.1,6096.7
0.034206,0.046739,5.251,8.8127,4474.7,6235.3
0.034534,0.04698,5.2175,8.6987,4468.5,6167.3
0.034,0.045559,5.2174,8.4469,4443.4,6075.4
0.034469,0.049676,5.3134,9.2736,4517.2,6535.8
0.034143,0.046565,5.2247,8.7403,4455.3,6183.7
0.034563,0.045955,5.3019,8.7453,4516.6,6158.2
0.034375,0.044861,5.2707,8.3744,4481.4,5993
0.035149,0.047435,5.3732,8.9005,4585.2,6263.7
0.034877,0.048407,5.3779,9.0727,4581.7,6453.2
0.034555,0.048121,5.2695,8.8042,4497.4,6245.3
0.034346,0.046732,5.2917,8.7207,4501.4,6206.3
0.034546,0.048912,5.3194,9.2596,4526.1,6508.2
0.034276,0.047736,5.2037,8.6875,4455.2,6230.7
0.033956,0.045482,5.1721,8.4087,4411,5993.4
0.034161,0.044827,5.2378,8.2314,4463.8,5922.5
0.034484,0.045091,5.2433,8.3199,4481.4,5997.3
0.034277,0.045426,5.2375,8.4096,4459.8,6020.3
0.034413,0.048859,5.285,9.2378,4496.2,6497
0.034371,0.045829,5.235,8.4134,4471.8,6018.2
0.034501,0.045797,5.3458,8.5919,4535.7,6114.1
0.034329,0.046825,5.2638,8.7953,4477.5,6215.2
0.034149,0.047114,5.2468,8.791,4461.9,6203.8
0.034466,0.048242,5.2865,9.1759,4506.1,6465.8
0.034452,0.048676,5.2833,9.1743,4502.7,6497.4
0.034628,0.047968,5.3441,8.985,4539.2,6261.3
0.034152,0.046766,5.1868,8.7489,4436.5,6206.7
0.034511,0.047163,5.2675,8.7725,4503,6215.5
0.034101,0.04522,5.2224,8.4189,4445.3,6026.8
0.034191,0.04482,5.207,8.3409,4446.8,5951.4
0.03426,0.048658,5.2263,8.9159,4468.9,6320.7
0.034559,0.047397,5.3011,8.969,4514.5,6355
0.034276,0.047085,5.2753,9.1347,4491,6388.7
0.034654,0.04712,5.2961,8.9936,4511.5,6324.5
0.035083,0.048589,5.397,9.0185,4595,6406.8
0.034406,0.049004,5.3026,9.0092,4503.3,6402.3
0.034481,0.049379,5.2864,9.1942,4515.1,6447
0.034642,0.045632,5.2963,8.3544,4514.9,5986.1
0.034547,0.04753,5.3119,8.8775,4523.1,6336.4
0.034778,0.049691,5.352,9.4898,4554.9,6601.5
0.034811,0.047729,5.3428,8.9142,4551.1,6282.7
0.034175,0.0484,5.2357,9.0379,4456.9,6339.5
0.034268,0.046204,5.2024,8.7312,4452.2,6171.1
0.034045,0.046137,5.2109,8.6176,4438.9,6150.2
0.034377,0.047418,5.2884,9.0318,4512.7,6375.5
0.034439,0.048135,5.2552,9.0371,4479,6319.7
0.034218,0.046558,5.2502,8.814,4471.1,6210
0.034168,0.047715,5.223,8.8056,4456,6252.4
0.034453,0.047837,5.2706,8.7836,4496,6239.4
0.034726,0.049447,5.3927,9.2476,4567.8,6525
0.03477,0.049156,5.3358,9.2644,4548.6,6501
0.034224,0.046578,5.227,8.7775,4466.9,6172.1
0.03443,0.049943,5.2957,9.1304,4505.8,6416.5
0.034466,0.046533,5.2965,8.7744,4504.7,6223.8
0.034607,0.045823,5.3302,8.5218,4548.2,6117.6
0.034301,0.048135,5.2341,8.898,4461.1,6334.6
0.034056,0.049342,5.2735,9.2437,4479.3,6507.6
0.034652,0.046234,5.2562,8.7055,4495.2,6176.4
0.034741,0.049154,5.3313,8.996,4545.2,6381.1
0.034426,0.04797,5.235,8.8249,4475.2,6249
0.0342,0.048347,5.2612,9.0232,4476.5,6400.8
0.034661,0.046883,5.3225,8.7712,4536.8,6239
0.034071,0.048151,5.1989,8.9896,4435.6,6400.1
0.034198,0.044909,5.2704,8.7032,4473.5,6099.8
0.034399,0.047407,5.2767,8.9123,4502.2,6302.2
0.034495,0.049881,5.2807,9.0143,4504.7,6423.6
0.034617,0.049828,5.3371,9.0088,4546,6353.5
0.034047,0.051586,5.217,9.1566,4453.1,6516.1
0.034396,0.046911,5.2655,8.839,4485.4,6254.4
0.034185,0.047995,5.1998,8.9354,4441.5,6325.6
0.034159,0.045754,5.217,8.489,4445.9,6054.7
0.033992,0.045971,5.2301,8.5291,4448.3,6093.4
0.034294,0.049128,5.216,8.9255,4455.6,6316.3
0.034779,0.047904,5.3142,9.0486,4539.7,6343.3
0.034124,0.048122,5.2097,8.9674,4449.4,6343
0.034085,0.047018,5.2149,8.6951,4445.5,6221.6
0.034623,0.045577,5.3214,8.5864,4529.8,6090.5
0.034047,0.04706,5.17,8.7002,4412,6189.9
0.034494,0.055258,5.2962,9.1749,4509.2,6500.4
0.035056,0.049544,5.3972,9.1749,4587,6432.8
0.034415,0.048128,5.2789,9.2032,4496,6434.3
0.034568,0.04653,5.3099,8.9643,4508.5,6323.7
0.034161,0.048633,5.2187,8.8363,4453,6263.7
0.034427,0.048773,5.2416,8.7204,4477.3,6225.9
0.034511,0.047033,5.2728,8.8649,4488.5,6250.3
0.034765,0.049283,5.348,9.3359,4557.3,6520.4
0.034642,0.048706,5.2812,9.228,4503.7,6450
0.034307,0.045669,5.2291,8.5005,4459.6,6054.7
0.034049,0.048442,5.187,8.8018,4427.8,6271.2
0.034599,0.046599,5.2722,8.6615,4495.1,6160.8
0.034222,0.04984,5.2472,9.2186,4471.4,6433.7
0.034734,0.051923,5.3254,9.3335,4544.6,6583.2
0.034045,0.046201,5.2063,8.5965,4432.9,6116.7
0.034282,0.045566,5.28,8.384,4482.3,6024.9
0.034207,0.045705,5.2143,8.3909,4454.7,5964.5
0.034361,0.04655,5.2651,8.6035,4484.3,6125
0.034492,0.048409,5.2535,8.9927,4489.5,6339
0.034537,0.046498,5.2937,8.7238,4506.6,6176.2
0.035151,0.050864,5.3809,9.4878,4587.3,6692.7
0.034403,0.048245,5.2185,8.9516,4458.7,6294.3
0.034594,0.046915,5.3187,8.8083,4539.3,6275.6
0.034292,0.046141,5.2642,8.3841,4485.9,6016
0.034681,0.0491,5.3506,9.2082,4548,6519.5
0.03442,0.045336,5.3346,8.6436,4528.9,6134.1
0.03427,0.045529,5.2626,8.4965,4479.1,6045.2
0.034735,0.047611,5.3379,9.1803,4554.7,6416
0.034698,0.048828,5.3149,8.8775,4537,6333.9
0.034402,0.047977,5.2574,9.0207,4488.9,6348.4
0.034275,0.047331,5.2451,9.3822,4475.7,6479.2
0.034603,0.049193,5.2651,9.2327,4490.8,6453.7
0.034136,0.046807,5.1851,8.7739,4437.9,6254.3
0.034513,0.049122,5.3159,9.1531,4526.4,6472.9
0.034287,0.045776,5.258,8.7148,4479.3,6128.6
0.034194,0.047709,5.2315,8.6068,4458.6,6108.3
0.03411,0.047255,5.252,8.9083,4474.2,6259.8
0.034084,0.045555,5.2235,8.419,4447.2,6008.2
0.034515,0.046202,5.2647,8.6417,4499.8,6138.2
0.034288,0.046242,5.2316,8.4541,4464,6061.3
0.034566,0.04641,5.23,8.5942,4485.9,6129.2
0.034564,0.048294,5.2572,8.8912,4489,6323
0.035245,0.054165,5.432,9.4443,4629.6,6634.9
0.034389,0.046478,5.24,8.6916,4479.3,6151.8
0.034833,0.048332,5.3613,8.7199,4559.7,6231.4
0.034227,0.048722,5.2512,9.1489,4469.1,6434
0.034335,0.048337,5.2827,9.0642,4494.9,6433.9
0.034258,0.046559,5.2589,8.5625,4482.4,6136.2
0.034538,0.051088,5.3221,9.2992,4533.4,6575.6
0.03458,0.048234,5.2638,8.9869,4497.7,6351.1
0.034572,0.047831,5.287,8.958,4505.2,6323.3
0.034207,0.046836,5.2109,8.6507,4440.5,6164.3
0.034036,0.047986,5.2008,8.8845,4437.2,6341.8
0.03436,0.048082,5.2202,8.702,4455.5,6215.3
0.034414,0.047807,5.2617,8.7583,4482.6,6257.3
0.034568,0.046668,5.2947,8.8057,4508.1,6250.9
0.034165,0.048131,5.2562,8.7358,4482.9,6197
0.034201,0.045751,5.2166,8.6016,4456,6111.8
0.034372,0.047805,5.2787,8.778,4493.5,6246.1
0.034357,0.046792,5.2463,8.7435,4477.4,6219
0.034613,0.047325,5.2901,8.5861,4519.7,6130.3
0.034608,0.049113,5.3116,9.2571,4535.8,6522.3
0.035002,0.046961,5.3653,8.9137,4581.4,6253.2
0.034415,0.046766,5.2164,8.7216,4463.2,6193.3
0.034324,0.04718,5.2507,8.6695,4483.5,6191.7
0.034402,0.049245,5.2827,9.301,4499,6496
0.034015,0.046244,5.2459,8.6948,4461.1,6155.5
0.035083,0.050737,5.3986,9.822,4601.3,6783.2
0.034803,0.048868,5.3425,8.9936,4554.3,6363
0.034296,0.050406,5.2419,9.2068,4472.3,6554.3
0.034424,0.046323,5.2775,8.7549,4499.8,6201.6
0.034045,0.04774,5.2347,9.0236,4450.4,6355.5
0.034288,0.045954,5.2754,8.6237,4483.6,6133.8
0.034447,0.045949,5.2805,8.6046,4499.4,6092.8
0.03419,0.044322,5.2423,8.2858,4464.7,5929.1
0.034306,0.045463,5.2763,8.6629,4488.3,6092.1
0.03444,0.048316,5.2704,8.8995,4498.2,6319.8
0.034436,0.047942,5.2939,9.0258,4501.7,6412
0.03448,0.045558,5.2692,8.5855,4508.6,6076.5
0.034389,0.048262,5.2809,8.9467,4501.6,6360.7
