7.432949131572438306e-01,6.942634082894899583e-01,1.000000000000000000e+00,7.764028395012443351e-01,6.073938069292873498e-01,4.699533316493723634e-01,3.596316714977938478e-01,2.671943657704736186e-01,2.011560192210325171e-01,1.505466778648821835e-01,1.362447760213925385e-01,1.164809645886911854e-01,1.058645864153612559e-01,1.349758543147519529e-01,1.647579331159108873e-01,2.351116283217341008e-01,3.336906650986181666e-01,4.600719762673454727e-01,5.853991640141797959e-01,6.739932706238254134e-01,6.982756999599656345e-01,6.955062684012209839e-01,6.751654827327476793e-01,6.283275731674148323e-01,5.390722072212073002e-01,4.505775152423951435e-01,3.767816560697774819e-01,2.891062719830578831e-01,2.374237973516048483e-01,2.107667220483331050e-01,2.031815107068943027e-01,2.121119256888227556e-01,2.387813322120195536e-01,2.750789776392635333e-01,3.004131051951934306e-01,3.211865096080913640e-01,3.076123549495949350e-01,3.113211045937431809e-01,3.346850912379689125e-01,3.582330947556310874e-01,3.304146647866995634e-01,3.007813254960751692e-01,2.413921368978086401e-01,1.836579994918270120e-01,1.116435072302736087e-01,5.304903870585247344e-02,8.125093043811469629e-02,0.000000000000000000e+00,1.452802359882006122e+00,1.320083682008368120e+00,5.000000000000000000e-01,1.488235294117647101e+00
3.080215151203532509e-01,2.473971628706362336e-01,6.736782170020417793e-01,4.213797407476596590e-01,2.465254422275527102e-01,1.334615221144153097e-01,6.061115458864994865e-02,2.266785574411789295e-02,7.065054786121283820e-03,0.000000000000000000e+00,4.582360597435547467e-02,8.179221351031747134e-02,1.679622099057502538e-01,2.601874188908293584e-01,3.605585873968433219e-01,4.431739206396473341e-01,5.597081971534112466e-01,6.726594599833647381e-01,7.977864147327051736e-01,8.723720535639758467e-01,9.223505951446850926e-01,9.398597016472031163e-01,9.531286812920337637e-01,9.459670996973660317e-01,9.399310900537165558e-01,9.202166008513817941e-01,9.090505416417860030e-01,9.041865168877223358e-01,9.088871885811696805e-01,9.153135650215706853e-01,9.320288333747109855e-01,9.529653282314171081e-01,9.644883993024742086e-01,9.798727987546622664e-01,9.603842293024478227e-01,9.477056296846168015e-01,9.116506438061141582e-01,8.874420833329648151e-01,8.566982366202368082e-01,8.982709620871462963e-01,9.743177938128714244e-01,1.000000000000000000e+00,9.231489488959095935e-01,8.163785441131703458e-01,6.654933395105525618e-01,5.575114266839200639e-01,5.122171470064420529e-01,3.987263163084127093e-01,8.038348082595869748e-01,1.148535564853556235e+00,5.485762144053600853e-01,7.470588235294117752e-01
1.598249663006043597e-01,1.235084225217618070e-01,3.815635038348244579e-01,2.561971861896447100e-01,1.517883288626159233e-01,8.030205692862234235e-02,3.168791590870354696e-02,5.278501834161637880e-03,0.000000000000000000e+00,1.679928885255445314e-02,9.951399081223913368e-02,1.811741746612206549e-01,3.279530261102623911e-01,4.674373300634209749e-01,5.718513920352489288e-01,6.764007340043971528e-01,7.869053447013826252e-01,8.622867293176348369e-01,9.271120343278256293e-01,9.509284753387146072e-01,9.760405603540733832e-01,9.929705768383929598e-01,1.000000000000000000e+00,9.989986562368120548e-01,9.980113908339679485e-01,9.878173669756318276e-01,9.808402484558814693e-01,9.727082423567988689e-01,9.598832909363147481e-01,9.538472075280092222e-01,9.402763747923150728e-01,9.263676206409143798e-01,8.845414507492138645e-01,8.275767221378068639e-01,7.337805975869877706e-01,6.873000619733226069e-01,6.304608699380325199e-01,5.966496356103153653e-01,5.685577759397694164e-01,5.955426361987937733e-01,6.251888365397048064e-01,6.247441723435908090e-01,5.621071690720708114e-01,4.723790655597034926e-01,3.730438807951527158e-01,3.069063666055312778e-01,2.876671728851866172e-01,2.203728822242559116e-01,1.066371681415929196e+00,1.152719665271966454e+00,5.033500837520937798e-01,1.500000000000000000e+00
1.663916843333758111e-01,1.323758185211006133e-01,4.068987535254924293e-01,2.713869527338046983e-01,1.503470301197801506e-01,7.867589015687388720e-02,3.329917808606749213e-02,4.005413781492370151e-03,0.000000000000000000e+00,1.287765258714550221e-02,8.218229690926853737e-02,1.786269120000242017e-01,3.566446709973339346e-01,5.180848942379853161e-01,6.146828413620929465e-01,7.201225961846452472e-01,8.182515823852930525e-01,8.740045415952558683e-01,9.253392082061203672e-01,9.597952418345453429e-01,9.809979328511863050e-01,9.872007996967850918e-01,9.952454874262067763e-01,1.000000000000000000e+00,9.939346255166742194e-01,9.908172519900987352e-01,9.895111391123847522e-01,9.906523988916419166e-01,9.848883655420755945e-01,9.753414342251127689e-01,9.707258344188790522e-01,9.632570134268614304e-01,9.254730419487147142e-01,8.637879394018375123e-01,7.666389467640277733e-01,7.144775612335643178e-01,6.535822040262406762e-01,6.369699902940406666e-01,6.438800611497389470e-01,6.731309693877265410e-01,6.822857971078454264e-01,6.671164425441685752e-01,5.960291895869026524e-01,5.072507026952992604e-01,4.117397673465094665e-01,3.395878560627855203e-01,3.045737322843358186e-01,2.311564407553186873e-01,7.802359882005900360e-01,1.165271966527196668e+00,5.000000000000000000e-01,6.617647058823529216e-01
1.574390215539213378e-01,1.226937219125441708e-01,3.913835241974450430e-01,2.621230561112654622e-01,1.522600388237151936e-01,7.831183126548227347e-02,3.105122406798007523e-02,4.075787456418079532e-03,0.000000000000000000e+00,1.071170801524690304e-02,7.400670621153837558e-02,1.774643933022418962e-01,3.437772901800640324e-01,5.059841970844684012e-01,5.966205071985751784e-01,6.955809741463729878e-01,7.925853038637379333e-01,8.565992935388891949e-01,9.098877130877444097e-01,9.354171190916565903e-01,9.667256364683436409e-01,9.726290438623882428e-01,9.882946318988581336e-01,9.924556890403318787e-01,1.000000000000000000e+00,9.949622119942171938e-01,9.957513174316127147e-01,9.923545010764786012e-01,9.921516213195890055e-01,9.886030298271776262e-01,9.833231587072277513e-01,9.739434525001011700e-01,9.429580530340945232e-01,8.865059402550092837e-01,7.979630676323409277e-01,7.380091513898850986e-01,6.691839062034554697e-01,6.369234648610734295e-01,6.179277565597606214e-01,6.287582184752582570e-01,6.531032310048091594e-01,6.523454038278053702e-01,5.902030170162997358e-01,5.122714678483176742e-01,4.147708936192183726e-01,3.404835409354674547e-01,3.112076883570849550e-01,2.391262087747217102e-01,8.156342182890856662e-01,1.110878661087866259e+00,5.351758793969849659e-01,7.117647058823528550e-01
1.507366956385486900e-01,1.186134913847472772e-01,3.662928732115604546e-01,2.435727497953875664e-01,1.426020829470761309e-01,7.401444347033686588e-02,3.002769239100922319e-02,3.869706281362870603e-03,0.000000000000000000e+00,1.237893576154355281e-02,7.216044705889528010e-02,1.594989340003256373e-01,3.135446508514508901e-01,4.645528803776310389e-01,5.566875668111566089e-01,6.625384029511754980e-01,7.674729864117483258e-01,8.283876169705829406e-01,8.933462473975818385e-01,9.284499704277491272e-01,9.561909304485359806e-01,9.794474838324255250e-01,9.942653280489636147e-01,9.977898862365187638e-01,1.000000000000000000e+00,9.962881717721403518e-01,9.974701540930203114e-01,9.913927887073608058e-01,9.880616627774378991e-01,9.840164995030977746e-01,9.724524466674792089e-01,9.485492951433366349e-01,9.031985589923258173e-01,8.429629485304761527e-01,7.604560235150212844e-01,7.028266857966438685e-01,6.239931966052369994e-01,5.752410443357729442e-01,5.352419510255094215e-01,5.308119815699074984e-01,5.499733452138837464e-01,5.448244546648612907e-01,4.994709186682176894e-01,4.464646886153597061e-01,3.807925961546894666e-01,3.277334119437937954e-01,3.070405199540907626e-01,2.434520240314202999e-01,9.247787610619470078e-01,1.127615062761506248e+00,5.854271356783919966e-01,1.170588235294117485e+00
3.440886876310153553e-01,2.741118408545034635e-01,6.760709276463102713e-01,4.565314042356310442e-01,2.826360773809122318e-01,1.543719321667943734e-01,7.453395498136367037e-02,2.981799284952574985e-02,8.326636352426648735e-03,0.000000000000000000e+00,3.629959837659152422e-02,7.578012202216063975e-02,1.357995813195010670e-01,2.301142976085604197e-01,3.014615749948741930e-01,4.334172477034227144e-01,6.075231674377299385e-01,7.459599570587748252e-01,8.779364847255533011e-01,9.404149190552218984e-01,9.766699646669481094e-01,9.901365819865042273e-01,1.000000000000000000e+00,9.947712022299303181e-01,9.768995024659933302e-01,9.646979082676785389e-01,9.528254848211440420e-01,9.503546275708680824e-01,9.581814778476368533e-01,9.661672389083604262e-01,9.700025079253282723e-01,9.866772352517468869e-01,9.578972374265254386e-01,9.609929438725778317e-01,9.560320845647903854e-01,9.468227882017526964e-01,9.176991832851886244e-01,8.691926825792736233e-01,8.409601329600201458e-01,8.364752286627348266e-01,8.796222049914024232e-01,8.966428270137406509e-01,8.329913401507208492e-01,7.398186049503232553e-01,6.383479061888455153e-01,5.629811743024981663e-01,5.906211010778301684e-01,4.895968183551350217e-01,9.188790560471977731e-01,1.152719665271966454e+00,5.435510887772194710e-01,1.405882352941176583e+00
2.856281828952144664e-01,2.343253652843046431e-01,5.288399217860337842e-01,3.794037565593477712e-01,2.500876404109661499e-01,1.534440291057547479e-01,8.617962071025224435e-02,4.773334718573914170e-02,1.942825954931896512e-02,0.000000000000000000e+00,2.095534718414329353e-03,1.912348707793236693e-02,4.596630213370545004e-02,1.021235376235752196e-01,1.398822242539301819e-01,2.131064575129339722e-01,3.007469010577103474e-01,3.923321852484291106e-01,4.827552780165923485e-01,5.534176958520272693e-01,6.186444779276070172e-01,6.520197024081701986e-01,6.857233513979846817e-01,7.063780472991564308e-01,7.152159928694645785e-01,7.158144448110075331e-01,7.220093891748825543e-01,7.386378957544251778e-01,7.551075329639281852e-01,7.871431431593834960e-01,8.307990223628877180e-01,8.825627615050832819e-01,9.132830936031516300e-01,9.463982596921758361e-01,9.797755529115877993e-01,9.989354954032543255e-01,9.841270066217072676e-01,9.520012841167003748e-01,9.333037291917246625e-01,9.748687487008280694e-01,1.000000000000000000e+00,9.817237673610965665e-01,9.001389133703227019e-01,7.610992685314085238e-01,6.200933607182231855e-01,5.035495730668706482e-01,4.871651450929541660e-01,3.853328924150407619e-01,9.424778761061947119e-01,1.190376569037656651e+00,5.050251256281407253e-01,1.420588235294117707e+00
1.044260950386725062e-01,7.931469577374417046e-02,2.360163646313863939e-01,1.653700367388154790e-01,9.885252058032505118e-02,4.837053996326067667e-02,1.729628497712815127e-02,0.000000000000000000e+00,1.062491077831020534e-03,1.457072548791641005e-02,6.932335182485192815e-02,1.497993073856211388e-01,2.982851238350365808e-01,4.351430115926633313e-01,5.248721819897936847e-01,6.244113583407551182e-01,7.175230638746734613e-01,7.677624874427324553e-01,8.096625434284606682e-01,8.371377729684260638e-01,8.610635307941697514e-01,8.920049678810603178e-01,9.269022085981066805e-01,9.437163500953356099e-01,9.534854622770368993e-01,9.571908827560874355e-01,9.652678631106166307e-01,9.723384640627519282e-01,9.809114247236466744e-01,9.973217966802124801e-01,1.000000000000000000e+00,9.884658368711120024e-01,9.333728402379429800e-01,8.503186487370462121e-01,7.650071262262105876e-01,7.259587072790695261e-01,6.847065934823335365e-01,6.467394100395859047e-01,6.048871618962116115e-01,5.863789429038077650e-01,5.796334769725630665e-01,5.553450865867860520e-01,4.970783406283578176e-01,4.171108124375610959e-01,3.267347074295115505e-01,2.589505614012214685e-01,2.299187627149729685e-01,1.761637255303475924e-01,9.808259587020649040e-01,1.215481171548117079e+00,5.134003350083752304e-01,1.364705882352941213e+00
1.222672507771057071e-01,9.678778986218868063e-02,2.623643554881851525e-01,1.771196292477744683e-01,9.321314992196642890e-02,4.169597252107257873e-02,1.451147080726507277e-02,5.166711727607386714e-04,0.000000000000000000e+00,1.803953729430732983e-02,6.933946728391943148e-02,1.620815180989454429e-01,3.027764957684990210e-01,4.523715002975864374e-01,5.397009540834299957e-01,6.313371782018248890e-01,7.312037871468552996e-01,7.762449477884229010e-01,8.217997307358798631e-01,8.462920740610712089e-01,8.879711302885335833e-01,9.209542817405662607e-01,9.579425981697804460e-01,9.827173595532544548e-01,9.984872702789456822e-01,9.971618804627635502e-01,1.000000000000000000e+00,9.926841590023950390e-01,9.661020901359311797e-01,9.440659354208330578e-01,9.162533313676336499e-01,8.702977878342897933e-01,8.156502020196175762e-01,7.493547198439594048e-01,6.506677273266208150e-01,5.890793558443483402e-01,5.454028715909097214e-01,5.133846820332716998e-01,5.030251599199967449e-01,5.075058855424440241e-01,4.749754416455777561e-01,4.518922917412248608e-01,3.924548287797046675e-01,3.224443157323917397e-01,2.420279306425882349e-01,1.896002417849778354e-01,1.701665587031017945e-01,1.233274785850407007e-01,1.007374631268436627e+00,1.278242677824267926e+00,5.016750418760469454e-01,1.432352941176470829e+00
