ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,SeqNo,Locked,SettlementCase
CLOADNSWCE,COUNTRYENERGY,13/01/2009,15/05/2009 22:19,89.011,72.948,55.146,59.836,59.48,29.722,24.828,14.965,21.165,29.618,33.137,33.357,13.742,7.345,7.673,3.727,7.051,10.866,21.139,21.558,21.139,18.134,13.545,10.983,15.208,10.37,5.411,8.884,7.189,5.689,13.702,5.626,5.789,4.951,7.998,5.21,6.41,6.614,10.15,12.993,16.101,21.428,41.465,54.027,69.291,69.97,73.6,85.177,3,N,2348
CLOADNSWCE,COUNTRYENERGY,14/01/2009,15/05/2009 22:19,91.7,77.722,60.299,56.081,60.863,43.819,29.934,19.842,28.863,31.863,30.684,34.865,18.385,14.955,9.197,8.006,6.618,11.88,16.216,17.243,19.737,19.335,16.112,13.677,18.181,15.624,9.245,9.559,8.913,9.348,16.987,9.106,5.324,7.908,6.492,8.34,9.182,7.995,12.135,14.083,22.718,23.701,38.766,54.647,68.055,70.336,72.374,90.377,4,N,2348
CLOADNSWCE,COUNTRYENERGY,15/01/2009,15/05/2009 22:19,77.529,63.062,59.053,64.059,47.943,31.019,22.121,25.135,22.761,22.001,34.35,42.614,19.525,12.162,7.497,7.171,6.481,7.565,15.511,13.368,28.517,26.94,13.639,7.23,14.25,14.908,7.678,3.931,11.014,5.429,11.894,4.938,5.543,6.791,5.887,7.458,8.661,5.334,6.713,12.241,13.515,16.971,39.416,58.755,66.591,64.91,63.693,85.009,5,N,2348
CLOADNSWCE,COUNTRYENERGY,16/01/2009,15/05/2009 22:19,87.062,64.82,61.443,59.702,47.073,36.032,21.472,24.646,23.141,27.13,34.34,32.441,9.671,6.175,6.681,6.636,9.516,6.878,15.683,18.098,19.194,9.574,7.96,9.266,14.495,14.455,12.127,5.569,7.195,8.365,14.016,8.074,3.141,6.445,4.954,6.438,9.646,5.894,6.241,12.869,21.486,25.712,40.669,52.136,60.955,70.905,75.709,93.081,6,N,2348
CLOADNSWCE,COUNTRYENERGY,17/01/2009,15/05/2009 22:19,87.737,73.692,67.462,74.205,55.587,33.838,28.562,23.5,19.79,14.464,22.346,37.857,29.632,41.41,42.083,43.41,48.163,45.9,43.191,40.785,41.952,33.081,29.142,26.986,30.031,34.929,28.654,22.204,22.643,21.299,26.825,15.565,16.273,15.496,15.317,12.429,16.237,15.514,15.241,22.103,26.68,24.831,40.272,45.829,44.111,38.92,38.871,42.546,7,N,2348
CLOADNSWCE,COUNTRYENERGY,18/01/2009,22/05/2009 22:19,49.27,36.644,37.972,28.207,23.976,29.047,19.454,18.27,18.866,19.889,22.91,23.437,23.256,30.307,40.922,39.806,40.57,42.381,41.981,34.944,39.499,37.211,42.975,41.069,27.579,27.531,21.753,21.276,23.816,19.569,16.017,14.939,12.954,18.075,13.882,20.275,13.384,16.416,19.5,26.077,27.429,27.365,41.836,48.67,36.862,26.826,34.833,52.822,8,N,2352
CLOADNSWCE,COUNTRYENERGY,19/01/2009,22/05/2009 22:19,50.048,39.038,42.244,35.105,29.824,24.463,21.565,23.289,19.157,25.473,33.422,35.885,13.431,5.783,7.287,6.63,8.452,11.501,20.366,15.15,17.41,19.12,17.273,11.017,15.334,14.128,10.808,8.462,9.029,10.464,16.046,9.211,7.383,6.676,5.808,9.79,10.201,12.083,9.194,8.406,16.325,18.009,42.843,61.384,75.689,66.398,63.887,80.706,9,N,2352
CLOADNSWCE,COUNTRYENERGY,20/01/2009,22/05/2009 22:19,73.797,64.846,66.007,65.21,61.861,35.312,24.804,28.215,21.546,27.911,31.02,26.427,13.254,12.269,6.102,4.172,7.763,9.208,18.762,18.892,18.489,12.353,14.917,10.45,12.943,9.099,9.008,5.928,6.727,6.714,14.637,7.253,4.837,8.805,5.931,7.941,12.283,6.052,8.509,14.35,23.925,20.063,37.709,46.867,66.112,66.893,70.58,90.295,10,N,2352
CLOADNSWCE,COUNTRYENERGY,21/01/2009,22/05/2009 22:19,84.932,68.215,54.052,64.19,43.593,25.409,21.705,15.687,25.193,21.675,28.472,33.316,12.47,9.983,8.301,11.508,10.516,12.075,19.508,18.832,18.619,12.105,8.633,8.826,11.155,10.474,9.533,7.416,7.136,6.116,19.416,8.439,6.645,8.784,4.959,6.994,10.133,8.821,13.981,16.45,18.633,20.509,39.015,53.342,63.267,65.731,70.384,83.644,11,N,2352
CLOADNSWCE,COUNTRYENERGY,22/01/2009,22/05/2009 22:19,73.648,69.736,59.33,61.926,40.418,34.697,29.846,16.703,24.668,29.768,32.097,37.526,16.114,10.629,12.458,12.315,12.481,12.971,19.028,19.734,19.892,14.272,13.272,14.781,19.731,14.857,11.909,12.208,11.927,8.592,17.912,10.115,9.055,12.154,26.442,10.286,8.776,15.564,10.093,17.419,23.049,28.653,50.462,55.67,67.949,72.967,73.943,80.271,12,N,2352
CLOADNSWCE,COUNTRYENERGY,23/01/2009,22/05/2009 22:19,82.708,73.659,55.68,64.934,51.327,37.579,20.118,18.075,25.301,20.373,24.761,36.2,14.586,12.436,4.444,4.401,8.843,8.417,23.04,19.032,17.864,15.516,11.041,8.904,13.067,10.347,6.854,4.838,6.319,6.41,16.957,9.271,6.976,5.661,5.706,8.589,8.454,5.989,8.099,8.996,15.923,21.646,37.357,54.231,58.591,65.848,65.177,81.05,13,N,2352
CLOADNSWCE,COUNTRYENERGY,24/01/2009,22/05/2009 22:19,66.6,59.944,52.018,45.086,36.274,23.919,21.399,15.929,20.857,27.467,29.726,33.173,25.967,32.092,30.663,44.81,30.686,29.842,32.745,42.636,29.588,21.351,24.382,22.277,24.771,24.213,25.363,22.901,22.822,21.428,15.372,15.067,14.887,16.174,12.926,15.307,11.325,11.533,15.169,21.687,19.662,24.771,29.859,28.966,30.77,22.753,33.703,40.905,14,N,2352
CLOADNSWCE,COUNTRYENERGY,25/01/2009,29/05/2009 22:13,41.807,37.209,36.965,33.668,24.091,18.448,13.249,15.365,16.472,17.507,17.964,21.089,26.659,32.908,30.569,31.978,34.285,36.424,35.7,30.392,40.022,34.407,35.566,20.71,33.396,31.305,26.475,21.602,19.093,21.092,20.954,11.279,10.127,10.686,7.874,9.642,13.695,14.508,17.551,22.25,23.857,27.504,31.687,31.428,33.46,26.462,35.723,48.973,1,N,2357
CLOADNSWCE,COUNTRYENERGY,26/01/2009,29/05/2009 22:13,48.135,34.711,40.182,30.31,37.243,12.798,20.581,28.165,17.492,23.845,12.994,24.827,9.939,5.399,5.909,6.048,5.968,9.933,18.206,16.84,21.025,14.43,12.903,11.589,18.066,11.778,11.381,8.3,12.291,8.84,18.911,7.905,6.734,5.121,6.01,7.035,10.961,10.068,10.115,14.484,17.984,25.709,42.993,58.196,63.909,79.298,79.556,93.874,2,N,2357
CLOADNSWCE,COUNTRYENERGY,27/01/2009,29/05/2009 22:13,92.201,76.917,55.496,58.256,56.18,33.92,27.59,19.987,22.888,23.733,31.279,31.093,15.234,9.362,3.719,4.963,9.925,9.76,19.539,18.581,19.307,12.521,9.172,9.25,14.945,9.72,5.431,7.154,5.329,5.286,15.541,6.081,5.874,4.846,5.034,4.953,4.667,6.627,11.492,12.628,19.551,21.089,38.704,47.254,57.066,70.113,71.535,88.083,3,N,2357
CLOADNSWCE,COUNTRYENERGY,28/01/2009,29/05/2009 22:13,78.497,64.213,52.036,54.324,49.058,32.617,25.228,18.944,23.341,23.862,28.796,32.172,9.582,10.708,6.504,6.444,8.737,10.559,20.973,14.592,17.987,12.092,9.635,7.282,13.666,12.991,6.505,5.974,7.663,8.077,13.036,5.03,4.469,8.274,11.847,7.843,10.391,8.604,10.616,21.474,21.491,27.782,43.955,50.776,60.76,64.108,65.959,75.172,4,N,2357
CLOADNSWCE,COUNTRYENERGY,29/01/2009,29/05/2009 22:13,73.257,71.973,53.71,47.817,51.31,32.43,23.754,23.242,28.939,24.582,27.94,30.991,12.102,8.833,8.221,7.656,8.75,11.51,20.945,14.92,15.685,10.517,12.874,10.363,16.925,9.857,4.298,5.449,9.099,3.31,14.208,5.786,5.927,6.22,6.627,5.582,4.802,8.317,8.974,17.707,19.688,24.269,41.99,54.626,60.058,57.158,69.025,74.029,5,N,2357
CLOADNSWCE,COUNTRYENERGY,30/01/2009,29/05/2009 22:13,75.732,56.608,53.93,49.012,42.586,29.751,26.605,14.911,19.564,23.849,30.581,36.77,17.53,13.621,8.254,3.55,9.706,9.784,18.591,11.971,19.988,15.479,11.665,7.291,11.518,10.318,6.072,7.567,6.027,4.503,12.316,8.875,5.159,3.35,5.66,7.335,4.75,4.707,9.749,12.482,17.288,21.387,36.578,49.5,63.78,72.406,59.745,90.113,6,N,2357
CLOADNSWCE,COUNTRYENERGY,31/01/2009,29/05/2009 22:13,80.66,53.719,50.767,43.116,37.733,23.869,23.361,15.511,13.437,16.252,19.54,27.256,27.109,49.101,41.456,30.657,40.315,32.459,37.922,28.866,25.569,29.534,23.777,23.056,28.263,29.78,22.707,20.243,13.643,21.594,24.401,13.13,9.584,14.606,10.592,13.943,18.775,11.874,21.691,15.134,17.433,25.691,37.281,33.685,32.728,26.848,30.202,40.663,7,N,2357
CLOADNSWCE,COUNTRYENERGY,01/02/2009,04/06/2009 22:19,44.599,28.285,37.203,25.538,17.72,13.441,16.446,17.704,13.463,17.54,22.36,18.298,28.628,26.488,19.722,31.214,46.438,32.088,39.385,31.033,26.463,21.073,23.709,22.321,26.238,18.478,19.802,14.277,21.532,16.243,14.453,14.705,11.401,13.326,12.718,9.197,12.711,18.629,25.766,16.535,29.154,31.414,30.876,42.08,32.378,21.596,27.595,45.216,1,N,2361
CLOADNSWCE,COUNTRYENERGY,02/02/2009,04/06/2009 22:19,45.901,38.892,36.56,35.847,23.079,20.437,18.169,15.287,21.415,14.693,28.846,31.767,17.617,16.54,9.502,5.768,8.756,13.274,22.997,16.847,15.197,14.955,12.691,10.357,14.911,13.146,7.233,9.667,8.702,8.34,18.818,9.969,4.657,7.639,8.38,8.842,9.25,9.34,17.257,16.617,18.085,22.575,42.711,50.973,67.452,62.823,67.432,76.959,2,N,2361
