ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,SeqNo,Locked,SettlementCase
CLOADNSWCE,COUNTRYENERGY,2008/1/1,2008.4.30 9:53,85.31,70.176,67.716,52.818,48.477,23.082,19.117,20.2,17.149,21.869,26.094,18.85,10.331,14.557,17.839,24.148,28.147,32.446,25.256,25.93,31.825,21.286,20.86,25.05,21.341,27.338,18.543,18.716,13.33,12.827,18.937,21.452,14.249,17.408,15.149,11.087,16.238,14.781,13.349,18.126,26.922,25.323,47.934,67.759,60.849,54.53,58.217,74.853,3,N,2081
CLOADNSWCE,COUNTRYENERGY,2008/1/2,2008.4.30 9:53,81.765,70.607,60.655,41.418,31.889,27.494,19.351,18.653,22.883,25.616,26.579,27.129,17.067,12.444,8.471,4.148,15.056,6.865,13.217,9.249,11.87,8.954,12.713,16.487,12.333,12.458,9.874,8.605,8.905,5.455,9.444,8.13,7.966,6.828,7.881,2.527,4.401,4.146,11.607,12.36,18.127,24.146,55.203,77.155,82.039,92.909,78.958,85.736,4,N,2081
CLOADNSWCE,COUNTRYENERGY,2008/1/3,2008.4.30 9:53,80.18,69.065,64.567,50.909,49.3,31.604,24.648,16.361,21.282,26.152,31.537,41.09,15.982,16.357,10.462,5.572,12.071,6.632,13.897,11.351,13.811,12.718,8.697,8.481,15.994,20.227,11.521,7.102,8.785,11.475,14.266,11.087,2.556,5.501,10.837,2.662,3.535,6.033,8.965,15.754,17.188,20.143,61.166,84.533,87.566,89.574,93.299,91.156,5,N,2081
CLOADNSWCE,COUNTRYENERGY,2008/1/4,2008.4.30 9:53,82.391,77.814,57.987,55.917,47.621,31.891,31.964,29.001,24.024,22.366,25.484,29.657,17.164,15.673,8.72,8.126,10.044,7.443,16.472,20.388,19.304,10.667,10.748,15.328,21.748,16.386,10.831,5.703,2.075,7.019,11.143,9.907,5.972,5.572,3.805,5.801,7.465,6.305,10.678,23.412,26.553,23.303,60.313,77.432,81.126,82.596,87.073,95.863,6,N,2081
CLOADNSWCE,COUNTRYENERGY,2008/1/5,2008.4.30 9:53,91.247,78.059,66.648,58.45,39.347,23.552,28.061,30.931,22.851,22.545,21.506,31.901,31.798,35.874,41.9,34.913,44.48,56.138,39.308,29.057,38.24,29.364,37.541,28.081,31.536,23.985,21.69,20.346,26.112,21.191,26.898,26.109,20.16,21.222,19.625,14.244,18.341,14.835,25.795,20.651,29.091,27.467,47.983,54.661,48.756,43.295,42.404,41.187,7,N,2081
CLOADNSWCE,COUNTRYENERGY,2008/1/6,2008.5.1 22:18,47.321,37.889,37.501,26.184,22.818,18.914,18.246,14.581,16.499,19.317,17.038,27.603,29.541,28.714,29.769,26.625,39.116,38.262,41.055,33.874,33.321,25.671,31.69,40.601,32.933,33.013,26.59,20.581,14.594,20.91,17.579,21.253,16.952,14.191,14.704,13.336,14.208,15.089,24.071,21.265,36.938,29.788,40.443,48.332,50.382,36.699,37.949,47.045,1,N,2083
CLOADNSWCE,COUNTRYENERGY,2008/1/7,2008.5.1 22:18,46.448,36.503,46.113,35.262,23.588,20.232,20.362,17.48,21.698,22.612,27.649,29.537,11.505,7.834,5.525,6.801,7.922,7.885,15.947,12.434,16.912,12.175,11.862,9.07,16.179,12.195,3.329,4.166,4.96,8.862,15.313,13.352,5.241,4.767,3.194,7.275,6.909,5.697,12.367,17.017,19.004,23.21,57.462,78.076,81.3,80.825,82.917,85.751,2,N,2083
CLOADNSWCE,COUNTRYENERGY,2008/1/8,2008.5.1 22:18,85.146,70.904,54.013,38.168,31.899,24.64,22.694,19.472,20.868,19.868,29.039,27.725,12.972,10.52,10.808,7.502,9.338,6.898,17.609,13.026,16.758,13.465,11.553,12.65,13.129,11.012,9.176,6.222,5.079,4.737,10.942,8.514,4.126,11.273,2.971,2.155,7.295,7.74,9.003,10.809,19.941,20.145,52.313,75.404,86.438,79.809,76.161,81.217,3,N,2083
CLOADNSWCE,COUNTRYENERGY,2008/1/9,2008.5.1 22:18,70.011,51.796,52.852,45.956,30.976,29.158,18.977,24.225,14.763,20.252,28.716,31.681,10.383,6.669,7.906,3.358,12.76,8.865,13.278,16.072,18.492,16.489,16.908,13.299,20.872,14.538,7.746,6.95,9.849,13.008,11.996,7.388,6.546,7.965,6.956,6.354,4.448,9.581,15.231,14.525,17.555,20.911,56.943,79.12,91.067,94.073,76.426,78.178,4,N,2083
CLOADNSWCE,COUNTRYENERGY,2008/1/10,2008.5.1 22:18,63.96,53.108,48.263,42.021,36.173,26.57,26.625,23.37,14.201,19.321,36.958,26.1,13.189,10.456,7.957,6.178,10.728,13.372,18.547,16.759,21.405,18.901,9.969,8.504,14.927,11.154,8.384,4.499,8.231,9.722,10.412,13.688,8.705,3.024,2.227,6.295,8.481,9.56,12.966,21.777,19.984,23.748,58.099,73.213,83.103,88.451,87.275,74.35,5,N,2083
