ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,SeqNo,Locked,SettlementCase
NSLP,ACTEWAGL,2012/01/01,2012/04/27 22:04:57,42668.027,38974.056,36138.065,34352.687,32964.055,32249.607,31683.900,31069.793,31293.263,28162.744,29550.716,32414.227,33651.758,35636.295,37529.812,40361.256,43012.667,45518.390,48863.154,50543.881,56053.811,58467.024,58246.473,59033.946,61153.243,61514.823,62116.177,62136.921,63687.402,66551.565,69104.250,71924.821,75435.551,80372.098,83095.908,83328.090,80235.329,74724.213,71887.788,71754.674,68884.351,65375.230,62007.959,57135.244,61635.606,59863.249,52758.894,44533.308,36,Y,3145
NSLP,ACTEWAGL,2012/01/02,2012/04/27 22:04:57,39245.990,36094.570,34143.185,33071.814,32270.000,31617.709,31231.542,31032.844,31537.802,29373.823,31660.727,34857.239,37518.158,39925.679,43511.236,46787.080,50725.477,53524.182,57944.104,59829.841,65097.354,68085.688,68113.688,69612.896,72905.244,74002.541,76045.084,80099.779,82501.349,82707.820,82878.632,83961.195,88532.292,90335.768,92208.980,93919.395,92215.589,89203.558,87719.163,87719.543,84704.415,79909.369,73203.535,66622.813,68820.233,65273.666,57418.659,48564.279,37,Y,3145
NSLP,ACTEWAGL,2012/01/03,2012/04/27 22:04:57,43084.804,39719.655,37900.883,36408.801,35450.603,34664.339,34445.412,34215.398,34767.578,33642.291,37697.988,44641.167,50688.872,54909.834,57088.546,60020.597,63900.505,65238.016,70110.204,72878.379,79800.343,82946.810,84438.707,86837.744,89797.790,91443.086,94136.252,96852.328,99569.513,103208.542,106217.245,110006.007,114047.796,118566.641,120649.996,121190.625,117537.316,112883.949,107590.512,105659.889,100876.957,93765.523,84049.544,75422.092,76029.771,71349.057,62154.714,52082.390,38,Y,3145
NSLP,ACTEWAGL,2012/01/04,2012/04/27 22:04:57,45994.970,42672.461,40651.211,38766.841,37552.681,37361.381,36195.106,36001.236,36931.240,35966.317,40106.519,47118.651,52943.867,56743.369,59613.712,61005.611,64186.682,63808.969,66977.085,68080.968,73460.771,76082.206,73507.111,77274.138,79608.802,75309.513,72574.863,71325.530,70037.860,67914.317,69024.860,72231.077,76387.655,83101.567,88133.895,90300.344,89627.934,87119.083,84048.364,83802.864,80299.157,74297.217,68418.221,62396.726,65411.289,62372.890,54923.865,45549.357,39,Y,3145
NSLP,ACTEWAGL,2012/01/05,2012/04/27 22:04:57,40334.275,37271.247,35484.250,34569.859,33852.484,33313.150,33056.295,33291.932,34270.738,35095.297,38314.750,44756.511,51157.207,55028.059,55845.112,56155.290,56659.754,55252.491,56573.750,57290.293,61222.401,62291.803,59845.411,61111.644,63009.262,63080.273,62615.976,64540.882,67547.618,71414.313,74574.375,77698.558,80167.744,84580.964,89079.239,89689.386,88284.194,84614.120,80472.575,78560.540,74773.358,69499.290,64475.544,59480.736,62836.369,60787.908,53646.611,44455.736,40,Y,3145
NSLP,ACTEWAGL,2012/01/06,2012/04/27 22:04:57,39264.581,36170.353,34930.766,33556.893,33420.310,32670.642,32488.339,32736.541,33584.733,33812.307,37005.315,44648.173,51017.619,54663.830,55896.682,55976.934,56546.365,55305.575,57902.417,58201.315,61617.601,61928.431,59512.271,58091.240,58606.327,56696.428,56694.931,56531.953,57839.280,59728.999,60962.500,62420.429,64599.699,66787.690,68764.692,69581.300,67966.694,66128.648,66569.905,68461.982,65856.152,62167.887,59626.812,56487.736,61291.958,60530.153,53573.024,44253.138,41,Y,3145
NSLP,ACTEWAGL,2012/01/07,2012/04/27 22:04:57,39112.232,35929.667,34027.880,33037.076,32050.881,31606.020,31327.283,31431.031,31810.297,30718.235,31586.392,36600.897,39026.637,42704.540,46520.890,50266.073,54240.673,55439.964,57568.636,57658.294,61317.947,61932.885,59581.093,59074.868,59391.814,57888.405,58628.303,57518.467,57668.201,59942.467,61938.961,65557.861,69513.549,73383.686,77694.173,79346.177,77319.018,75038.111,74435.000,75623.064,72692.846,69066.505,65482.019,61535.427,66207.346,64270.005,57321.282,48203.707,42,Y,3145
NSLP,ACTEWAGL,2012/01/08,2012/05/03 21:02:08,42655.954,39580.523,37373.805,36118.521,35737.783,35104.768,33717.117,33262.194,33894.625,33944.973,34019.883,36495.541,38859.237,42047.900,45656.271,49737.740,55388.384,59190.120,63452.957,62917.233,69312.116,71101.094,69650.915,67485.198,69174.859,66308.701,63835.905,62457.061,62541.305,63514.401,65762.546,66707.858,70186.572,74756.168,79282.608,83843.112,83757.128,81249.706,80512.024,79425.297,74839.820,70697.626,65777.433,59953.038,63972.658,61647.437,54724.191,45005.517,36,Y,3153
NSLP,ACTEWAGL,2012/01/09,2012/05/03 21:02:08,39880.934,37150.076,35207.001,34033.211,33200.976,32901.168,32786.047,32819.667,34088.430,34309.780,39494.090,49683.745,57293.594,59461.485,59274.456,58107.977,57237.892,56103.065,57140.297,56559.467,60149.835,60450.254,58184.115,57016.918,57835.681,57261.401,53383.967,52844.749,52698.031,54488.171,55452.442,57368.234,61362.804,65453.816,69795.485,72405.461,71562.077,70813.231,70567.465,72228.506,69501.686,65514.577,60622.429,54851.976,59089.682,57563.296,50317.200,42006.908,37,Y,3153
NSLP,ACTEWAGL,2012/01/10,2012/05/03 21:02:08,36300.442,33435.810,32044.310,30942.428,31047.555,30221.639,30463.175,31012.165,32086.231,33518.996,38744.921,49048.672,56499.159,60075.005,60107.706,58912.338,57772.764,56482.211,57165.033,56799.600,61152.460,62602.836,59074.252,56141.381,57334.422,53828.426,52377.923,52874.014,53770.995,55076.146,57002.004,58321.012,61439.245,65717.031,70760.082,72380.483,71881.850,70363.021,69843.232,70737.143,69725.115,66002.924,60692.119,55657.195,59570.384,58408.450,51836.067,42550.890,38,Y,3153
NSLP,ACTEWAGL,2012/01/11,2012/05/03 21:02:08,36938.378,33996.507,32576.516,31604.508,30773.689,30756.347,30775.455,30964.616,32740.265,34120.125,39112.278,50724.554,58876.117,62244.849,60997.590,59698.134,58958.408,56105.848,57360.888,56832.567,60466.816,60903.765,57984.495,56689.844,57483.728,53662.792,53580.253,51682.685,54307.532,52874.388,56405.766,57253.332,65948.489,68756.002,74858.951,80016.752,76212.592,74086.483,73876.895,75780.648,74777.388,70812.514,65075.237,59267.132,62638.157,61905.252,55527.496,46064.209,39,Y,3153
