ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,SeqNo,Locked,SettlementCase
NSLP,ACTEWAGL,2013/01/01,2013/05/01 18:24:53,40805.853,37487.958,35030.103,33241.808,32045.941,31144.368,30660.928,30102.593,29960.761,27116.631,28699.484,31275.711,32464.521,33680.669,35340.716,38206.349,40113.560,42741.915,47579.146,50174.986,54370.354,54019.607,53374.195,54374.770,54797.594,54042.266,55351.193,57503.336,60531.691,63970.828,67439.857,71170.741,75964.875,80319.609,83051.114,83360.550,80624.213,76936.998,74080.546,73347.247,70921.364,66416.506,60990.878,56176.468,59924.308,56461.393,49860.380,41554.181,38,Y,3494
NSLP,ACTEWAGL,2013/01/02,2013/05/01 18:24:53,36797.903,34495.752,32985.639,32261.145,31058.434,30844.004,30670.275,30392.711,30753.321,29312.689,32948.360,38933.137,43385.182,45570.067,46546.664,47914.221,49322.767,49236.309,51084.287,51509.718,56521.070,57881.079,57214.074,58005.779,60618.400,61661.096,63826.259,66771.104,70667.765,74080.687,75308.882,77885.113,78612.790,78519.470,77558.609,76301.600,72230.034,68082.359,65688.199,66758.329,64194.491,60857.333,57092.832,52337.359,57356.023,55118.817,48547.995,39946.205,39,Y,3494
NSLP,ACTEWAGL,2013/01/03,2013/05/01 18:24:53,35563.602,31623.720,29434.286,28878.123,28307.185,28062.245,27754.994,27946.704,28502.371,29273.154,32981.277,39397.685,44731.503,47607.646,48299.285,48116.067,48442.956,48046.337,49301.136,49158.396,53627.552,53910.623,51907.654,51677.741,54029.544,54087.267,55772.789,57857.401,61242.752,65857.635,70278.033,74785.680,79907.705,85356.710,89312.055,90743.661,87648.681,83553.459,79335.273,78139.896,76310.701,71821.695,65930.525,59879.898,62669.209,59796.059,51864.718,43379.595,40,Y,3494
NSLP,ACTEWAGL,2013/01/04,2013/05/01 18:24:53,38279.381,35204.230,33857.870,32504.834,31423.071,30751.398,30639.746,30417.748,30984.020,29510.456,33519.430,39989.391,44904.909,48020.179,49619.281,51807.474,53330.101,54398.528,57319.401,59752.196,66111.670,69305.468,70039.897,72774.889,76895.865,79594.561,82925.300,86905.664,90424.486,95206.332,99230.505,103927.739,108639.423,113688.952,116617.648,116513.915,113359.126,108505.658,103056.612,100107.985,95802.077,89571.970,82674.763,74710.578,75580.668,69453.283,60736.448,50836.655,41,Y,3494
NSLP,ACTEWAGL,2013/01/05,2013/05/01 18:24:53,45333.220,41711.496,39454.967,38042.626,36793.579,35749.706,35161.788,34610.820,34678.978,32216.588,33902.909,38097.795,40812.163,43974.706,48032.825,53261.421,58983.291,62897.279,69391.536,74512.999,84135.927,88885.458,92254.645,96712.303,102054.173,105321.247,107668.608,111113.222,114238.265,117500.277,118914.277,121646.235,124113.869,125838.460,119284.970,105749.074,95729.936,91050.243,88646.542,86383.805,82808.617,79839.912,75401.541,69542.355,72194.389,68594.562,60333.242,51308.967,42,Y,3494
NSLP,ACTEWAGL,2013/01/06,2013/05/08 22:04:35,46233.388,41957.842,39910.012,38111.253,35991.779,35312.887,34504.084,33936.969,33458.565,31317.712,32458.256,36229.563,38423.315,41207.502,45646.598,49749.626,55714.078,60072.515,66690.711,71136.727,79686.152,84287.957,87460.576,91989.669,97080.536,99148.028,102193.376,105616.373,109783.346,114518.618,116603.212,119521.541,122379.217,120825.355,118854.188,116512.651,110903.250,104938.359,98763.284,94924.790,89994.150,83510.558,75225.363,66180.187,68270.925,64014.381,55320.443,46043.963,36,Y,3504
NSLP,ACTEWAGL,2013/01/07,2013/05/08 22:04:35,40347.377,37437.362,35735.603,34732.975,33944.058,33437.099,32880.439,33099.524,33769.311,35036.346,38125.255,46947.686,53508.780,56541.799,56929.715,57383.613,59013.018,58632.681,60967.864,62114.780,67644.403,70353.268,70327.767,72295.438,76685.833,78328.688,82120.041,86433.818,91406.561,97059.982,101848.483,108380.646,115125.855,123256.645,129139.633,131752.312,128760.979,122977.005,115824.219,111435.131,105869.833,97547.810,87208.826,76452.495,76132.107,69913.219,60441.539,51019.165,37,Y,3504
NSLP,ACTEWAGL,2013/01/08,2013/05/08 22:04:35,45916.358,43104.156,41582.249,40550.639,39865.201,39340.830,39029.916,38575.228,38516.610,38522.809,41946.534,50297.856,58183.132,63194.496,65819.808,67940.109,70570.846,73619.591,76929.366,79568.947,87235.657,89798.854,92160.896,92934.461,95853.305,97915.830,101240.704,105794.244,108411.670,108992.438,112400.514,114109.376,114227.232,117699.731,119222.235,122515.591,119744.555,115120.649,111013.156,108033.833,103499.543,96342.512,87295.758,77672.626,76922.438,70828.948,61908.482,52363.544,38,Y,3504
NSLP,ACTEWAGL,2013/01/09,2013/05/08 22:04:35,47141.780,44048.245,41026.346,39527.134,38460.873,37594.279,37006.654,36082.427,36340.023,36245.173,40247.009,49061.095,55251.426,57720.916,56799.160,55432.079,55137.654,53688.756,54881.621,54639.959,59594.212,59196.812,57616.293,57034.022,57457.155,56340.869,56208.883,57202.116,58341.304,60190.230,62927.250,65913.105,69445.341,73861.129,77077.456,78398.509,76755.673,73896.698,71678.831,72086.454,71065.597,66606.835,61715.175,56204.916,59277.201,56365.528,49105.329,40825.447,39,Y,3504
NSLP,ACTEWAGL,2013/01/10,2013/05/08 22:04:35,35579.724,33302.098,31896.403,31272.681,30950.085,30516.752,30725.582,30771.926,31288.290,32941.799,35734.458,44797.691,51691.262,54238.170,54262.517,53565.541,53326.382,52781.815,53058.585,51790.920,54954.597,55861.697,53810.320,53846.323,54738.164,54400.050,55273.872,57426.340,59630.380,63196.211,67137.749,72118.112,77974.176,84102.846,89651.659,91511.025,90065.642,86285.863,82697.704,81968.603,78591.630,73695.772,67417.476,60716.823,62874.614,59244.942,52327.788,43554.358,40,Y,3504
NSLP,ACTEWAGL,2013/01/11,2013/05/08 22:04:35,38408.837,35427.602,33761.498,33052.901,32542.621,32341.069,32094.092,32086.019,32747.676,33048.423,35762.608,44755.607,52056.631,54826.694,55896.055,56298.558,56672.532,55283.034,57376.839,57624.684,63958.631,65908.644,66133.281,68391.621,71769.237,74018.723,77470.024,80947.685,85186.179,90180.493,95949.914,101513.121,107339.909,113419.357,117269.688,117742.908,114871.760,109708.066,104833.027,101457.987,96489.720,90743.998,82877.463,74789.594,75191.175,69813.655,60908.544,50961.116,41,Y,3504
