ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,SeqNo,Locked,SettlementCase
NSLP,ACTEWAGL,2008/01/11,2008/05/01 22:01:41,51580.138,48130.239,46163.316,44995.240,43664.002,43021.562,42560.707,42630.337,43201.932,43216.718,47022.982,57108.674,66087.797,72144.471,75990.521,79717.665,84331.800,87044.742,92062.639,95218.615,102369.314,106380.190,106778.161,109143.449,113160.006,113664.701,115835.409,118359.868,119948.710,122925.706,124363.471,126686.382,127693.189,129229.451,128572.115,126348.564,121122.963,117792.379,114169.962,112359.566,108282.215,101691.587,95134.748,86882.112,87261.036,83245.736,72907.927,61253.357,41,Y,2083
NSLP,ACTEWAGL,2008/01/12,2008/05/01 22:01:41,55250.933,51683.292,48842.551,47643.816,46505.117,45582.229,44917.316,44808.347,44491.690,44398.572,43750.704,48453.699,51904.625,55842.247,61217.248,66865.028,73399.493,78520.954,86063.689,91242.400,99108.943,105081.191,106183.447,108417.122,112486.246,113338.934,115298.855,116850.097,117534.742,114372.331,106087.712,104552.965,102494.468,100911.064,99980.879,98128.815,94116.766,91907.630,92023.064,86982.000,80302.535,76940.217,74002.562,69659.478,74372.976,73893.288,65582.281,54911.857,42,Y,2083
NSLP,ACTEWAGL,2008/01/13,2008/05/09 22:00:42,49508.038,45709.272,43771.330,42402.567,41604.581,40464.281,40002.559,40307.399,40329.860,39077.989,38116.733,42758.290,45657.238,49494.224,54233.096,60255.280,66923.550,72109.612,80345.490,84657.979,91529.596,96140.076,97622.417,100041.722,103245.239,103649.386,103939.529,105764.018,106847.977,109129.628,109334.332,110743.382,112946.609,115235.877,115838.068,114817.034,111209.431,105535.999,100279.990,97621.552,91753.052,83335.630,75049.190,67862.976,70344.796,68933.445,61090.843,50662.996,36,Y,2089
NSLP,ACTEWAGL,2008/01/14,2008/05/09 22:00:42,45022.980,42083.566,40386.883,39586.054,39105.471,38898.632,38504.660,38630.009,40048.620,41884.754,46271.132,57381.142,66221.713,70752.740,71148.764,71687.998,72382.968,72196.072,75579.267,75979.024,80273.591,82167.952,79827.911,79651.656,80838.400,79165.913,78247.117,77976.329,78331.280,79154.745,79608.443,80531.261,80821.349,82122.794,82378.777,81907.711,78667.314,76994.703,75759.720,77807.102,74932.470,70624.589,66401.882,61278.124,64304.921,64664.664,57260.391,46944.931,37,Y,2089
NSLP,ACTEWAGL,2008/01/15,2008/05/09 22:00:42,41633.492,38536.404,36950.306,36527.284,36247.602,35732.056,35840.528,36336.165,37354.925,39548.755,43991.842,56247.831,65110.810,69020.123,69039.995,70044.564,71146.313,71594.638,75741.244,77682.821,82982.847,85685.677,85243.408,86617.731,89527.356,91132.453,92782.675,95649.592,99021.095,103235.421,107069.735,110871.241,114075.389,116665.667,118966.647,117913.541,113757.955,109522.458,104379.102,102057.541,98413.145,91782.000,83371.717,74267.266,75256.771,72614.681,63531.970,52835.363,38,Y,2089
NSLP,ACTEWAGL,2008/01/16,2008/05/09 22:00:42,46728.177,43863.034,42384.593,41220.696,40293.788,39844.486,39780.416,39688.142,41249.615,42857.396,46871.818,58741.909,67858.026,72258.544,74586.830,76099.759,76722.560,80384.766,86146.963,89709.946,95695.424,100706.601,102665.925,106189.790,106630.002,103079.006,95990.510,92798.198,89077.964,86131.503,85849.957,87444.125,89590.045,91859.566,92814.601,91917.874,87683.039,82920.245,79760.282,80457.832,77751.858,73933.488,68144.011,62541.510,66142.652,65608.451,57478.125,47840.270,39,Y,2089
NSLP,ACTEWAGL,2008/01/17,2008/05/09 22:00:42,42172.826,39461.378,37860.422,37397.435,37082.152,36546.836,36956.203,37606.629,38541.246,40777.522,44799.204,56700.297,65311.669,69472.978,70343.740,70327.420,71131.526,70885.064,74378.414,75154.134,79536.897,81706.004,80134.560,79816.349,81599.986,80243.927,80125.725,79707.421,79863.978,80738.027,80978.594,81162.357,81606.609,82287.070,81851.150,81011.032,77921.791,75615.234,74499.465,76112.678,73669.971,70635.570,66086.370,61230.197,65331.564,65360.456,57927.573,47568.901,40,Y,2089
NSLP,ACTEWAGL,2008/01/18,2008/05/09 22:00:42,41442.698,38424.842,36997.785,36678.206,36335.139,36042.979,36265.529,36370.447,37845.472,39150.427,42936.030,55677.192,64569.545,68391.020,69754.984,70116.300,70854.701,69669.060,73415.371,73522.250,77649.818,79564.470,76527.021,74734.864,75480.133,73393.637,71869.920,71011.943,70415.121,70272.334,70055.118,70445.083,72881.127,75439.331,76284.438,77379.341,76022.028,74876.733,74962.556,73393.721,69093.912,65883.476,63866.726,60314.115,65216.752,66248.414,59528.728,49074.303,41,Y,2089
NSLP,ACTEWAGL,2008/01/19,2008/05/09 22:00:42,43276.369,39366.897,37140.081,36816.068,35780.045,35642.661,36081.348,36105.267,36156.412,37044.425,37977.881,42596.148,46684.898,51037.919,56710.451,62193.889,68940.963,71282.393,77614.652,79061.099,82664.728,84551.960,82392.245,80427.176,78989.610,75565.918,73637.745,71799.922,70485.695,69152.383,69201.848,71331.722,73490.631,76777.425,79026.854,78883.634,75934.280,73707.994,73979.156,72511.159,68051.589,66056.593,64996.447,60977.335,67138.107,68227.327,61646.723,51091.148,42,Y,2089
NSLP,ACTEWAGL,2008/01/20,2008/05/26 10:46:39,44732.973,40721.252,38845.529,38328.166,37755.406,36916.792,36354.169,35989.047,36201.169,36491.106,35025.275,39379.556,42348.558,46277.516,51688.210,56876.947,62443.808,66295.258,72179.888,73193.310,77553.885,79147.788,76238.585,75334.009,75007.057,72349.593,70736.868,69609.336,67705.338,67939.848,67726.229,68383.280,70964.484,74306.954,75855.814,76913.000,76376.506,76144.262,78301.755,77871.483,74180.740,70803.260,65946.001,60281.049,65627.402,65810.518,58503.189,48291.813,36,Y,2103
