RMSE
0.060831
0.058032
0.059452
0.058021
0.062659
0.061371
0.06056
0.054474
0.060749
0.060225
0.06002
0.065821
0.060552
0.055838
0.059898
0.065479
0.059139
0.064158
0.058277
0.063718
0.056936
0.058517
0.054247
0.059018
0.06109
0.058973
0.060736
0.06183
0.063384
0.060143
0.057199
0.060208
0.063435
0.060084
0.05308
0.059778
0.055164
0.06565
0.061871
0.059807
0.060083
0.064473
0.057844
0.063924
0.060274
0.058407
0.059252
0.064803
0.060004
0.058279
0.061405
0.057706
0.068655
0.059163
0.063758
0.057989
0.061732
0.063701
0.060564
0.056068
0.059232
0.057667
0.058323
0.063036
0.05943
0.067538
0.063207
0.057713
0.0597
0.062748
0.060246
0.057451
0.063327
0.060275
0.056558
0.06353
0.055395
0.064575
0.056925
0.062594
0.066329
0.058785
0.063839
0.063481
0.056862
0.057724
0.059081
0.058405
0.064328
0.063036
0.060944
0.062498
0.060313
0.058706
0.060184
0.064595
0.060459
0.061933
0.060065
0.061891
0.05973
0.060303
0.061545
0.061087
0.063025
0.059138
0.060094
0.061475
0.056236
0.056535
0.066161
0.061921
0.061222
0.062803
0.063646
0.063644
0.063174
0.057956
0.054461
0.070602
0.065357
0.062184
0.062914
0.061916
0.059634
0.062286
0.066175
0.061324
0.063143
0.062754
0.05807
0.062779
0.059285
0.062525
0.059409
0.060967
0.062728
0.061673
0.06184
0.062727
0.062663
0.059551
0.061217
0.06519
0.061431
0.056203
0.061032
0.065989
0.067541
0.058424
0.061619
0.060119
0.060576
0.072161
0.062562
0.056457
0.062627
0.060138
0.062944
0.062851
0.057956
0.070933
0.062501
0.058101
0.064496
0.059349
0.060665
0.054484
0.060032
0.061278
0.058103
0.06439
0.058376
0.062702
0.061976
0.056906
0.062513
0.061665
0.05848
0.061819
0.063742
0.062605
0.066888
0.065607
0.060557
0.061613
0.062183
0.059959
0.05558
0.066517
0.066392
0.059848
0.063028
0.061907
0.055654
0.063598
0.061202
0.061814
0.054246
0.060737
0.062512
0.062075
0.057511
0.063043
0.054765
0.065178
0.062335
0.054791
0.062681
0.067726
0.062511
0.064329
0.069083
0.06466
0.058386
0.061307
0.073268
0.061949
0.05819
0.060359
0.063778
0.060962
0.058585
0.060667
0.06386
0.060182
0.059593
0.062423
0.058348
0.059192
0.067243
0.059308
0.059375
0.058692
0.05674
0.064307
0.062032
0.062152
0.067566
0.057935
0.065393
0.061155
0.057778
0.066049
0.059067
0.062725
0.060884
0.054746
0.063997
0.063452
0.067056
0.061078
0.061277
0.064403
0.064487
0.065252
0.060812
0.05934
0.061078
0.057141
0.056992
0.063755
0.070365
0.060494
0.062328
0.06192
0.065355
0.063314
0.059337
0.061266
0.059966
0.060088
0.056872
0.057119
0.060635
0.059353
0.057692
0.059909
0.0592
0.061944
0.057666
0.063572
0.066255
0.062287
0.056778
0.057202
0.060119
0.058997
0.059884
0.067644
0.05603
0.059525
0.055875
0.061575
0.060101
0.066557
0.059216
0.057036
0.062427
0.05689
0.058519
0.055551
0.054034
0.059479
0.059508
0.062772
0.062543
0.056141
0.06295
0.05939
0.061752
0.061377
0.059012
0.054068
0.064794
0.060574
0.067519
0.063159
0.059006
0.067961
0.054447
0.060885
0.058993
0.066635
0.064375
0.06713
0.060333
0.058759
0.061345
