RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.072288,0.090956,8.8769,12.733,9298.2,11688
0.072176,0.091546,8.8523,12.915,9275.6,11804
0.072,0.091497,8.8254,12.89,9261.1,11833
0.072441,0.090464,8.8653,12.836,9304.5,11764
0.072331,0.09159,8.8757,13.032,9296.1,11871
0.072104,0.09036,8.8161,12.661,9253.4,11656
0.072219,0.090743,8.8566,12.783,9279.9,11736
0.071804,0.089925,8.8341,12.531,9241.8,11585
0.071994,0.090719,8.8261,12.713,9255.1,11691
0.072035,0.09027,8.8294,12.733,9251.5,11660
0.072174,0.091057,8.8678,12.853,9288.1,11748
0.072174,0.090267,8.8683,12.721,9291.5,11686
0.071843,0.090742,8.7926,12.691,9216.5,11689
0.072123,0.090497,8.8395,12.579,9261.5,11630
0.071862,0.091264,8.8185,12.892,9239.8,11805
0.07235,0.089491,8.8587,12.65,9285,11599
0.072283,0.090691,8.876,12.633,9294.9,11659
0.072187,0.090255,8.8537,12.727,9284.4,11659
0.07194,0.089778,8.8121,12.533,9240.1,11589
0.072041,0.091659,8.8369,12.93,9260.6,11831
0.072274,0.09267,8.8627,12.889,9282.1,11876
0.072328,0.090859,8.8665,12.778,9303.8,11719
0.072113,0.090133,8.8377,12.841,9266.3,11678
0.072333,0.090652,8.8595,12.826,9295,11718
0.072425,0.090972,8.8682,12.811,9297.8,11747
0.072122,0.091101,8.8379,12.828,9267.7,11808
0.072064,0.090482,8.8667,12.77,9267.4,11691
0.071714,0.090759,8.8139,12.816,9238.7,11731
0.072448,0.09133,8.8702,12.86,9298.6,11787
0.072026,0.090165,8.835,12.588,9244.2,11645
0.071944,0.090925,8.8167,12.736,9258.8,11713
0.07225,0.091228,8.8317,12.68,9264.3,11705
0.071775,0.090351,8.7972,12.71,9225.4,11670
0.072002,0.090505,8.8289,12.714,9252.6,11644
0.072544,0.091016,8.887,12.874,9313.7,11779
0.07228,0.091298,8.8382,12.831,9272.2,11772
0.072182,0.08976,8.8262,12.577,9260.7,11582
0.071955,0.091666,8.8165,12.785,9260.5,11852
0.072085,0.092606,8.8298,12.908,9253.7,11883
0.072183,0.090914,8.8272,12.507,9270.8,11632
0.072128,0.090719,8.8353,12.756,9262.6,11714
0.072159,0.090525,8.8403,12.707,9260.7,11655
0.072349,0.090305,8.8934,12.706,9317.2,11598
0.072314,0.091199,8.8626,12.834,9299.9,11779
0.072115,0.090105,8.8368,12.713,9268.3,11659
0.072129,0.090596,8.8359,12.67,9260.9,11653
0.072052,0.089712,8.8311,12.631,9264,11644
0.072321,0.089181,8.8478,12.532,9276.2,11521
0.071916,0.090514,8.823,12.721,9255,11674
0.072084,0.089882,8.8599,12.623,9280.2,11581
0.072235,0.090135,8.86,12.67,9293.1,11635
0.071762,0.09097,8.7973,12.764,9228.7,11759
0.072099,0.091166,8.832,12.906,9263.2,11800
0.07206,0.091022,8.831,12.734,9250.6,11746
0.07198,0.091254,8.8267,12.964,9257.5,11772
0.071967,0.092869,8.834,12.898,9251.2,11912
0.072034,0.091036,8.828,12.703,9253.6,11691
0.072107,0.090413,8.862,12.82,9279.5,11714
0.072178,0.090625,8.8432,12.75,9278.8,11698
0.072157,0.090892,8.841,12.669,9276.6,11702
0.0722,0.091422,8.8419,12.848,9278,11820
0.071811,0.090187,8.792,12.672,9226,11611
0.072315,0.09106,8.8847,12.696,9313.2,11730
0.071898,0.091412,8.8271,12.802,9248.2,11825
0.072048,0.091791,8.8329,12.779,9257.3,11820
