RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.14157,0.16069,18.871,26.932,19016,21644
0.14169,0.16047,18.886,26.907,19032,21629
0.14172,0.16064,18.891,26.921,19039,21631
0.14142,0.16088,18.846,26.925,18989,21650
0.14139,0.16061,18.839,26.867,18982,21620
0.14176,0.16063,18.897,26.944,19045,21645
0.14152,0.16042,18.86,26.851,19005,21615
0.14161,0.16069,18.867,26.929,19016,21639
0.14145,0.16048,18.847,26.867,18991,21622
0.14145,0.16047,18.847,26.871,18990,21622
0.1414,0.16037,18.839,26.852,18983,21598
0.14158,0.16041,18.869,26.881,19015,21615
0.14148,0.16054,18.854,26.894,19000,21627
0.14145,0.16084,18.841,26.918,18990,21635
0.14146,0.16052,18.85,26.889,18995,21622
0.14161,0.16043,18.876,26.881,19021,21619
0.14158,0.16034,18.87,26.878,19014,21609
0.14157,0.16034,18.869,26.879,19015,21609
0.14199,0.16031,18.959,26.921,19099,21620
0.14146,0.16051,18.852,26.866,18994,21626
0.14145,0.16068,18.845,26.904,18989,21634
0.1416,0.16045,18.877,26.88,19022,21608
0.14144,0.16065,18.842,26.902,18989,21642
0.14158,0.16052,18.866,26.905,19011,21630
0.14194,0.16061,18.935,26.97,19081,21659
0.14152,0.16032,18.858,26.856,19001,21602
0.14178,0.16046,18.904,26.915,19053,21619
0.14153,0.16028,18.865,26.872,19008,21606
0.14158,0.1604,18.868,26.885,19014,21616
0.1415,0.16045,18.852,26.868,18999,21621
0.14166,0.16056,18.886,26.903,19033,21622
0.14163,0.1604,18.877,26.891,19023,21615
0.14165,0.16041,18.885,26.897,19031,21626
0.14155,0.16039,18.865,26.879,19010,21614
0.14179,0.16067,18.907,26.95,19052,21650
0.14159,0.16051,18.872,26.901,19018,21625
0.14149,0.16035,18.856,26.861,18999,21607
0.14152,0.16032,18.859,26.858,19002,21605
0.14156,0.16039,18.868,26.871,19013,21611
0.14145,0.16051,18.85,26.87,18994,21621
0.14162,0.16053,18.872,26.905,19020,21634
0.14171,0.16048,18.888,26.905,19036,21628
0.14164,0.16064,18.875,26.929,19023,21641
0.14146,0.16044,18.849,26.874,18994,21616
0.14146,0.16059,18.849,26.879,18993,21621
0.14147,0.16033,18.851,26.859,18995,21607
0.14165,0.16039,18.881,26.882,19027,21625
0.14156,0.16048,18.868,26.888,19014,21612
0.1415,0.16043,18.858,26.883,19001,21618
0.14158,0.16036,18.874,26.878,19019,21618
0.14134,0.16055,18.831,26.854,18972,21623
0.14176,0.16061,18.902,26.951,19048,21646
0.1417,0.16045,18.895,26.917,19039,21627
0.14168,0.16051,18.888,26.918,19035,21623
0.14145,0.16033,18.849,26.851,18992,21604
0.14147,0.16045,18.852,26.861,18996,21624
0.14162,0.16043,18.873,26.902,19021,21624
0.14144,0.1603,18.845,26.847,18988,21600
0.14169,0.16048,18.887,26.914,19032,21631
0.14148,0.16061,18.854,26.893,18999,21635
0.1417,0.1605,18.888,26.913,19034,21627
0.14154,0.16061,18.86,26.912,19004,21632
0.14138,0.16062,18.837,26.892,18980,21636
0.14165,0.16055,18.878,26.908,19025,21636
0.14159,0.16041,18.872,26.88,19016,21611
0.14134,0.16033,18.833,26.84,18975,21603
0.1415,0.16031,18.857,26.843,19000,21599
0.14152,0.16062,18.859,26.899,19005,21624
0.14147,0.1605,18.855,26.888,19000,21632
0.14165,0.16048,18.881,26.909,19028,21629
0.14149,0.16053,18.855,26.879,19000,21606
0.14171,0.16056,18.887,26.937,19038,21641
0.14163,0.16053,18.874,26.893,19022,21617
0.14156,0.16063,18.86,26.917,19008,21637
0.14157,0.16045,18.871,26.9,19017,21628
0.14161,0.1605,18.874,26.899,19019,21628
0.14154,0.1603,18.865,26.855,19009,21606
0.14158,0.16069,18.865,26.916,19012,21628
0.14148,0.16028,18.854,26.854,18997,21602
0.14146,0.16068,18.849,26.883,18993,21635
0.14196,0.16055,18.947,26.965,19089,21653
0.14136,0.16075,18.831,26.894,18970,21649
0.14163,0.16064,18.877,26.934,19024,21642
0.14151,0.1603,18.862,26.854,19005,21607
0.14144,0.16025,18.849,26.827,18991,21595
0.14157,0.1604,18.865,26.87,19010,21615
0.14153,0.1604,18.861,26.886,19008,21620
0.14155,0.16056,18.861,26.91,19008,21637
0.1416,0.16039,18.874,26.899,19020,21626
0.1416,0.1604,18.875,26.877,19019,21603
0.14151,0.16039,18.858,26.864,19003,21611
0.14166,0.16039,18.879,26.89,19025,21619
0.14159,0.16051,18.867,26.899,19014,21626
0.14143,0.16041,18.846,26.847,18988,21612
0.1416,0.16059,18.876,26.912,19023,21629
0.14141,0.16043,18.846,26.84,18989,21606
0.14158,0.1606,18.868,26.913,19014,21628
0.1415,0.1606,18.858,26.905,19003,21629
0.14146,0.16052,18.852,26.884,18996,21624
0.14147,0.16065,18.847,26.902,18990,21636
0.14172,0.16054,18.891,26.917,19038,21630
0.14164,0.16038,18.881,26.886,19027,21612
0.14148,0.16059,18.853,26.884,18998,21621
0.14155,0.16038,18.867,26.881,19013,21616
0.14163,0.16062,18.875,26.915,19022,21632
0.14136,0.16052,18.834,26.862,18975,21623
0.14157,0.16058,18.871,26.921,19015,21646
0.14153,0.16039,18.863,26.876,19007,21617
0.14169,0.16062,18.891,26.92,19036,21635
0.14141,0.16058,18.838,26.888,18982,21616
0.14183,0.16041,18.918,26.915,19063,21625
0.14166,0.16048,18.878,26.899,19025,21634
0.14157,0.16049,18.867,26.892,19013,21627
0.14187,0.16065,18.919,26.953,19067,21649
0.14143,0.16054,18.843,26.883,18987,21626
0.1415,0.16063,18.856,26.909,19002,21632
0.14156,0.16035,18.863,26.868,19008,21609
0.14158,0.16042,18.873,26.886,19017,21622
0.14141,0.1605,18.838,26.887,18980,21627
0.14144,0.16065,18.85,26.91,18995,21641
0.1414,0.16027,18.843,26.82,18985,21590
0.14135,0.16052,18.832,26.865,18973,21622
0.14144,0.16031,18.847,26.853,18990,21607
0.1415,0.1605,18.854,26.883,19001,21614
0.14148,0.16043,18.852,26.872,18997,21617
0.1415,0.1604,18.857,26.876,19000,21613
0.14161,0.1605,18.872,26.906,19018,21638
0.1415,0.16033,18.857,26.865,19002,21605
0.14174,0.16045,18.895,26.912,19043,21628
0.14142,0.16049,18.845,26.872,18989,21627
0.14159,0.16039,18.873,26.885,19017,21609
0.14151,0.16063,18.859,26.901,19002,21631
0.14157,0.16042,18.866,26.883,19012,21612
0.14158,0.16047,18.872,26.894,19017,21625
0.14157,0.16043,18.869,26.889,19013,21618
0.14159,0.16066,18.868,26.913,19015,21632
0.14179,0.16057,18.904,26.933,19051,21636
0.1415,0.16061,18.855,26.896,19004,21634
0.14192,0.16063,18.931,26.961,19075,21652
0.14155,0.1604,18.866,26.869,19010,21616
0.1417,0.16046,18.892,26.907,19038,21629
0.14149,0.16053,18.854,26.876,19000,21631
0.14181,0.16045,18.919,26.927,19062,21629
0.14168,0.16061,18.891,26.937,19037,21644
0.1414,0.1604,18.844,26.853,18987,21609
0.14144,0.16041,18.849,26.856,18992,21609
0.14149,0.16084,18.852,26.915,19001,21633
0.14169,0.16062,18.886,26.914,19033,21625
0.1416,0.16044,18.881,26.886,19024,21626
0.14176,0.16044,18.904,26.912,19049,21627
0.14193,0.16057,18.936,26.942,19082,21637
0.14154,0.16046,18.86,26.882,19005,21619
0.14154,0.16053,18.861,26.894,19006,21622
0.14146,0.16036,18.85,26.852,18992,21609
0.14163,0.1607,18.878,26.929,19024,21636
0.14163,0.16043,18.876,26.899,19022,21622
0.1418,0.16077,18.909,26.971,19055,21662
0.14161,0.16052,18.868,26.917,19016,21633
0.14186,0.16056,18.921,26.944,19068,21640
0.14174,0.16049,18.893,26.914,19040,21633
0.14135,0.16082,18.832,26.914,18973,21656
0.14144,0.16034,18.845,26.845,18989,21598
0.1417,0.16048,18.888,26.898,19035,21615
0.14164,0.16046,18.878,26.897,19024,21616
0.14186,0.16048,18.924,26.939,19069,21639
0.14171,0.16065,18.9,26.933,19041,21637
0.14157,0.16065,18.867,26.923,19013,21636
0.14149,0.1605,18.853,26.88,18998,21629
0.14162,0.16047,18.881,26.883,19025,21619
0.1417,0.16068,18.899,26.945,19040,21651
0.14164,0.16048,18.872,26.899,19019,21624
0.14147,0.16041,18.85,26.86,18995,21613
0.14147,0.16025,18.852,26.838,18995,21599
0.14176,0.16054,18.894,26.921,19043,21631
