RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.062768,0.079693,7.7116,11.317,8160.3,10361
0.06247,0.079671,7.6811,11.349,8126,10327
0.06265,0.080463,7.7289,11.399,8164.7,10407
0.062618,0.080246,7.6978,11.385,8139.9,10410
0.062612,0.0811,7.6858,11.506,8128.1,10476
0.062662,0.081265,7.718,11.56,8146.8,10539
0.062754,0.080872,7.7199,11.4,8154.7,10412
0.062928,0.079463,7.7278,11.342,8169.9,10294
0.063052,0.080297,7.7713,11.47,8202.7,10418
0.062732,0.080525,7.7156,11.431,8172.6,10458
0.062663,0.079967,7.7114,11.211,8153,10344
0.063089,0.081171,7.7552,11.381,8188.3,10452
0.062643,0.080155,7.6988,11.359,8137.1,10342
0.062855,0.080733,7.7306,11.345,8157.6,10413
0.062516,0.080022,7.6867,11.274,8117.7,10338
0.062903,0.079757,7.7081,11.377,8164.9,10309
0.062717,0.080368,7.7012,11.402,8145,10407
0.06246,0.07973,7.6796,11.246,8120.6,10283
0.062785,0.079802,7.7263,11.281,8162.8,10287
0.062629,0.079556,7.7023,11.277,8148,10283
0.062781,0.080938,7.7225,11.378,8169.9,10439
0.062434,0.08021,7.6714,11.357,8131.1,10404
0.062805,0.080764,7.7323,11.568,8176.4,10531
0.062958,0.080204,7.7595,11.451,8187.1,10420
0.062639,0.079689,7.7065,11.427,8151,10355
0.062581,0.080891,7.6729,11.382,8122.5,10445
0.062772,0.080821,7.7104,11.443,8152.9,10436
0.062707,0.080494,7.7174,11.342,8152.7,10404
0.062877,0.08007,7.7246,11.35,8159.8,10348
0.06279,0.079584,7.7233,11.365,8161.5,10339
0.062663,0.080458,7.6599,11.487,8122.2,10467
0.062581,0.079901,7.6842,11.289,8134,10404
0.062779,0.079346,7.7078,11.237,8147.3,10223
0.062875,0.081451,7.723,11.63,8180.6,10571
0.062651,0.079205,7.7153,11.252,8141.9,10297
0.062579,0.080164,7.6966,11.345,8143.7,10346
0.062916,0.080722,7.7322,11.501,8174.8,10456
0.062794,0.080783,7.7156,11.569,8177.5,10532
