RMSE
0.36853
0.33983
0.31923
0.31464
0.30507
0.30235
0.30053
0.29837
0.29749
0.29567
0.29418
0.29375
0.29274
0.29168
0.2908
0.29088
0.2913
0.28951
0.28926
0.28858
0.28849
0.28879
0.28764
0.28662
0.28589
0.28682
0.28542
0.28532
0.28574
0.28581
0.28489
0.28491
0.28356
0.28398
0.2839
0.28312
0.28303
0.28253
0.28216
0.28249
0.28197
0.28189
0.28152
0.28186
0.28117
0.28083
0.28147
0.28114
0.28044
0.28087
0.28084
0.28023
0.28124
0.28024
0.28093
0.28055
0.27974
0.27984
0.28
0.28046
0.27986
0.28049
0.28052
0.28016
0.27988
0.27974
0.27936
0.2798
0.27964
0.2797
0.27976
0.27957
0.27961
0.27946
0.2791
0.27939
0.27873
0.27929
0.27883
0.2793
0.27942
0.27933
0.27894
0.27899
0.27849
0.27864
0.27906
0.2791
0.27882
0.27963
0.27822
0.27877
0.2789
0.27895
0.27891
0.27865
0.27876
0.27877
0.27863
0.27894
0.27908
0.27861
0.27848
0.27899
0.27934
0.27835
0.27827
0.27855
0.27897
0.27891
0.27922
0.27832
0.27868
0.278
0.27895
0.27911
0.27835
0.27885
0.27881
0.27922
0.2788
0.27903
0.27892
0.27913
0.2789
0.27841
0.27839
0.27849
0.27858
0.27898
0.27857
0.27925
0.27879
0.27827
0.27933
0.27899
0.27859
0.27896
0.27862
0.27936
0.27881
0.2788
0.27904
0.27838
0.2791
0.27925
0.27913
0.27908
0.27894
0.27872
0.27977
0.27893
0.2797
0.27881
0.27939
0.27919
0.27944
0.27882
0.27916
0.27864
0.27921
0.27855
0.27885
0.27945
0.27948
0.27947
0.27946
0.27915
0.27922
0.27972
0.27899
0.27971
0.27901
0.27986
0.27903
0.27943
0.27881
0.27942
0.27943
0.27956
0.27978
0.27953
0.28034
0.27917
0.2798
0.27982
0.27901
0.27977
0.27975
0.27959
0.28025
0.27953
0.27951
0.27952
0.27961
0.27985
0.27959
0.28029
0.28035
0.28042
0.27971
0.28005
0.28034
0.28003
0.28025
0.28019
0.27987
0.28037
0.28024
0.28015
0.2806
0.28045
0.28018
0.28072
0.27984
0.28034
0.27986
0.28018
0.28028
0.28049
0.27962
0.28098
0.28056
0.28042
0.28096
0.28048
0.28007
0.28117
0.28068
0.28061
0.28107
0.28051
0.28088
0.28084
0.28126
0.28111
0.28109
0.28068
0.28105
0.28071
0.28111
0.28137
0.28044
0.28123
0.28099
0.28152
0.28119
0.28102
0.28177
0.28144
0.28091
0.28095
0.28144
0.28226
0.28124
0.28166
0.28183
0.28194
0.28104
0.28163
0.28141
0.28129
0.28219
0.28111
0.28118
0.28138
0.28236
0.28232
0.2819
0.28187
0.28191
0.28253
0.2821
0.2819
0.28149
0.28219
0.28209
0.28211
0.28234
0.28317
0.28229
0.28268
0.28236
0.28272
0.28245
0.28267
0.28273
0.28292
0.28214
0.28274
0.28266
0.28309
0.28302
0.28341
0.28267
0.28306
0.28276
0.2831
0.28341
0.28284
