MAPE
1.0512
0.68077
0.65236
0.66788
0.61272
0.65366
0.64385
0.65748
0.65468
0.66214
0.78072
0.64556
0.66574
0.66279
0.65906
0.72505
0.67609
0.72486
0.69552
0.68482
0.72662
0.74393
0.75576
0.73644
0.72622
0.7053
0.71628
0.75487
0.75093
0.7485
0.75278
0.71395
0.86963
0.80951
0.81191
0.77487
0.78096
0.82334
0.78868
0.80223
0.81331
0.78967
0.94679
0.77054
0.8333
0.80106
0.87637
0.81674
0.84843
0.79791
0.91194
0.79997
0.93492
0.84761
0.95454
0.82748
0.82872
0.7859
0.86097
0.93098
0.89212
0.95264
0.88939
0.89942
0.80773
0.8343
0.87787
0.85956
0.91261
0.93297
0.93722
0.89508
0.89152
0.85646
0.88977
0.86586
0.90109
0.93144
0.85522
0.93926
0.89942
0.96623
0.89047
0.87989
0.97961
0.98137
1.0218
0.95335
0.90042
1.0461
1.0482
1.0185
0.99039
0.92305
1.0298
1.0143
0.95396
0.94924
0.97773
1.0569
0.98035
1.1464
0.97658
1.1247
1.106
1.1145
1.0432
0.98675
0.92142
1.0385
1.0507
1.0375
1.0816
1.0094
1.0251
1
1.1114
1.0895
1.0256
1.057
1.0995
1.0552
1.1313
1.161
1.1134
1.2306
1.0354
1.0704
1.0839
1.05
1.0752
1.0868
1.0841
1.217
1.2357
1.1316
1.1069
1.1326
1.0653
1.2036
1.0919
1.1713
1.2554
1.1169
1.1635
1.1669
1.0674
1.2555
1.1516
1.0771
1.1016
1.1787
1.344
1.2597
1.1626
1.2216
1.3317
1.435
1.1734
1.1478
1.0803
1.3352
1.1664
1.2761
1.3604
1.3343
1.2149
1.3379
1.4171
1.3017
1.353
1.2075
1.3371
1.1925
1.2128
1.2647
1.2927
1.2666
1.3667
1.397
1.4196
1.2362
1.4309
1.453
1.291
1.2721
1.2695
1.4077
1.3374
1.2677
1.3192
1.4428
1.738
1.3608
1.2474
1.3886
1.2863
1.4695
1.5928
1.4131
