RMSE
0.097106
0.089456
0.095035
0.090354
0.090484
0.10804
0.094974
0.093402
0.095255
0.093364
0.093506
0.094346
0.092635
0.092098
0.093748
0.096721
0.092567
0.091642
0.094795
0.092557
0.090877
0.10052
0.097906
0.093951
0.10493
0.09385
0.10199
0.090282
0.091289
0.091804
0.10341
0.094106
0.095644
0.094062
0.091672
0.09065
0.093777
0.094413
0.094148
0.10296
0.10478
0.093714
0.089576
0.10933
0.1004
0.091938
0.1147
0.093856
0.093693
0.12124
0.1167
0.095956
0.09376
0.092062
0.091071
0.095352
0.102
0.097011
0.10243
0.0949
0.094644
0.097127
0.09933
0.10168
0.093639
0.10101
0.092819
0.093726
0.096728
0.091762
0.097263
0.090383
0.099574
0.099821
0.096978
0.11127
0.093383
0.092199
0.091792
0.090476
0.090999
0.090035
0.095867
0.090433
0.12076
0.0953
0.095362
0.10811
0.10228
0.093682
0.094027
0.10083
0.10195
0.092787
0.097212
0.089006
0.09164
0.095436
0.093582
0.088762
0.15588
0.092569
0.098542
0.095424
0.093289
0.092142
0.095477
0.097319
0.11506
0.10281
0.099659
0.092298
0.089318
0.090699
0.10617
0.096018
0.086896
0.10306
0.088778
0.097813
0.095016
0.099024
0.09532
0.094737
0.091477
0.09433
0.094961
0.092059
0.092525
0.091809
0.098698
0.09493
0.093918
0.08768
0.087026
0.089736
0.097755
0.092475
0.11355
0.096121
0.0989
0.09219
0.097896
0.089791
0.09517
0.092837
0.093165
0.089756
0.10115
0.089989
0.096037
0.097588
0.095492
0.096011
0.098894
0.096545
0.094301
0.091195
0.094304
0.11302
0.090186
0.1039
0.093792
0.097913
0.095219
0.090044
0.11515
0.10346
0.091713
0.096094
0.095068
0.092514
0.10196
0.10415
0.092282
0.092668
0.10308
0.093661
0.094764
0.098772
0.094729
0.092766
0.097996
0.096847
0.096825
0.09197
0.092091
0.098258
0.098482
0.090381
0.10181
0.099844
0.1009
0.092769
0.10347
0.10006
0.097402
0.094371
0.091937
0.10653
0.099802
0.091719
0.093569
0.102
0.094793
0.095285
0.1245
0.095406
0.091448
0.093651
0.088439
0.096984
0.097733
0.10746
0.09067
0.091868
0.11158
0.090843
0.0964
0.11203
0.096118
0.12949
0.099907
0.098239
0.093078
0.091151
0.091028
0.097766
0.094864
0.094765
0.10825
0.091546
0.10008
0.092188
0.10343
0.097545
0.10457
0.091816
0.095766
0.08937
0.10793
0.094385
0.097015
0.088667
0.092134
0.096118
0.087958
0.096033
0.098259
0.09422
0.095879
0.09715
0.095726
0.092902
0.10403
0.091139
0.1229
0.095186
0.093457
0.10686
0.089142
0.094216
0.095006
0.099051
0.09911
0.10136
0.09505
0.11726
0.094966
0.094326
0.10289
0.10871
0.096187
0.091066
0.09081
0.096219
0.093404
0.093276
0.10368
0.097986
0.089693
0.09045
0.10839
0.091951
0.093661
0.08967
0.091742
0.090186
0.09659
0.092075
0.098176
0.12288
0.096302
0.094659
0.098555
0.094459
0.1427
0.10533
0.11137
0.094666
0.092131
0.095623
0.096191
0.099573
0.087506
0.094863
0.10025
0.10612
0.089928
0.096834
0.094525
0.094696
0.09457
0.092397
0.099061
0.091936
