Training,Testing
0.065132,0.084411
0.065455,0.085326
0.065857,0.084509
0.065611,0.08439
0.065602,0.084418
0.065152,0.082563
0.065369,0.085528
0.065571,0.084592
0.066282,0.084266
0.065859,0.085152
0.065509,0.083484
0.065401,0.082858
0.065683,0.08423
0.065585,0.083221
0.065585,0.083992
0.064955,0.082943
0.065769,0.086002
0.065672,0.085918
0.065466,0.084791
0.065519,0.08528
0.065709,0.083746
0.065331,0.084982
0.06575,0.084104
0.065392,0.083857
0.065398,0.083434
0.065966,0.084132
0.065091,0.082603
0.065134,0.084217
0.065686,0.084437
0.065252,0.083647
0.065804,0.084263
0.065454,0.085364
0.065143,0.082511
0.065513,0.084932
0.066089,0.084208
0.066035,0.084633
0.065694,0.085635
0.066206,0.085091
0.065316,0.084331
0.065814,0.083484
0.06543,0.084264
0.065379,0.084442
0.065752,0.083636
0.065373,0.084412
0.066257,0.085713
0.065688,0.083205
0.065633,0.084759
0.065651,0.084051
0.065498,0.084316
0.065459,0.085072
0.065737,0.085548
0.065779,0.084485
0.065536,0.087144
0.065485,0.085045
0.065574,0.084509
0.065432,0.083702
0.065502,0.083804
0.065882,0.084023
0.06592,0.085216
0.065502,0.085955
0.065711,0.083975
0.065424,0.084169
0.065229,0.084079
0.065588,0.085308
0.065296,0.083788
0.065444,0.083064
0.065462,0.083067
0.06584,0.083567
0.065324,0.086343
0.06546,0.084742
0.065406,0.0836
0.066118,0.083308
0.06591,0.08579
0.065294,0.08366
0.065843,0.0862
0.065691,0.083186
0.065556,0.083215
0.065485,0.085532
0.065739,0.084292
0.066121,0.084984
0.065654,0.08566
0.065215,0.085317
0.065251,0.084338
0.065939,0.082415
0.065087,0.084474
0.065923,0.085042
0.065654,0.083659
0.06547,0.085338
0.065668,0.084566
0.065319,0.085119
0.065464,0.083347
0.065315,0.084634
0.065822,0.084702
0.065253,0.084239
0.065925,0.08592
0.065658,0.084934
0.065581,0.084479
0.065399,0.085999
0.065707,0.083119
0.065831,0.08477
0.065641,0.084905
0.065352,0.08461
0.065658,0.083367
0.06528,0.085164
0.065734,0.083313
0.065657,0.085422
0.065892,0.084801
0.065602,0.08462
0.065473,0.083617
0.065417,0.084652
0.065595,0.085199
0.065586,0.083043
0.066116,0.086335
0.065785,0.085034
0.065614,0.084776
0.0656,0.08435
0.065252,0.083706
0.065579,0.083021
0.065574,0.083639
0.06575,0.084311
0.065752,0.084564
0.065267,0.083488
0.065719,0.085504
0.065984,0.086359
0.065551,0.084087
0.065334,0.085129
0.065207,0.08442
0.065112,0.086891
0.065751,0.087347
0.065735,0.084037
0.065517,0.083707
0.065567,0.0846
0.065503,0.085686
0.065861,0.08455
0.065582,0.084073
0.06543,0.083733
0.065799,0.084163
0.066156,0.085898
0.065684,0.08371
0.065561,0.086191
0.065438,0.084271
0.065726,0.084117
0.06563,0.085111
0.065333,0.084529
0.066188,0.083917
0.06578,0.085775
0.066215,0.085617
0.065584,0.083478
0.065888,0.084745
0.065597,0.083039
0.065472,0.08392
0.06529,0.084135
0.065373,0.084435
0.065294,0.083132
0.065257,0.083417
0.065653,0.084637
0.066523,0.085255
0.065529,0.08349
0.065158,0.084017
0.065597,0.084605
0.06592,0.085659
0.065778,0.084269
0.06585,0.083814
0.065175,0.086232
0.065721,0.084713
0.065242,0.085548
0.065438,0.083043
0.06568,0.083983
0.065367,0.085784
0.065863,0.083193
0.065009,0.083346
0.065745,0.087197
0.065444,0.083948
0.065257,0.083604
0.065422,0.085121
0.06568,0.085212
0.065321,0.084471
0.066078,0.085787
0.06544,0.08253
0.06542,0.08318
0.065762,0.086109
0.06525,0.084091
0.065456,0.084353
0.065613,0.085069
0.066019,0.085468
0.065452,0.083755
0.06559,0.084869
0.065246,0.087613
0.065389,0.083406
0.065838,0.084582
0.065635,0.084064
0.066054,0.083592
0.065715,0.084444
0.065297,0.085446
0.065669,0.08443
0.066072,0.087244
0.065533,0.084551
0.065851,0.083555
0.065401,0.083695
0.065595,0.084137
0.064661,0.084742
0.065502,0.083198
0.065643,0.086099
0.06589,0.085265
0.065955,0.084637
0.06554,0.086756
0.065621,0.08348
0.066088,0.084801
0.065873,0.086144
0.065792,0.084194
0.065092,0.084582
0.06552,0.084445
0.065729,0.084745
0.065594,0.085443
0.065399,0.086161
0.065683,0.084591
0.065956,0.084766
0.065659,0.084277
0.06563,0.083602
0.06526,0.084577
0.065464,0.084822
0.065902,0.083182
0.065476,0.085156
0.065346,0.08597
0.065798,0.084529
0.065884,0.083557
0.065336,0.08541
0.065013,0.085962
0.065313,0.084626
0.065745,0.084971
0.065651,0.082746
0.065148,0.086424
0.065768,0.084491
0.065399,0.084531
0.065226,0.084749
0.065409,0.085658
0.065757,0.085942
0.065388,0.084299
0.065553,0.084995
0.065364,0.084376
0.06587,0.085255
0.065805,0.084049
0.065334,0.083969
0.065651,0.084004
0.065261,0.082822
0.06573,0.086417
0.065974,0.087517
0.065491,0.084674
0.065542,0.083622
0.065376,0.084779
0.065974,0.083152
0.065625,0.084817
0.065377,0.085474
0.06536,0.087563
0.065333,0.084847
0.065336,0.08519
0.065278,0.084242
0.065686,0.086163
0.065884,0.084707
0.065441,0.08483
0.065451,0.084828
0.065641,0.08618
0.065457,0.084325
0.065312,0.083406
0.065088,0.085635
0.065365,0.085727
0.065346,0.084332
0.065632,0.085117
0.065556,0.083827
0.065448,0.085246
0.065299,0.084908
0.065713,0.085843
0.065866,0.0842
0.065782,0.085137
0.065577,0.08615
0.065559,0.08536
0.065408,0.084045
0.066047,0.08319
0.065515,0.084191
0.065504,0.084101
0.065008,0.087062
0.065532,0.083223
0.065974,0.086442
0.065826,0.084689
0.065668,0.083554
0.065791,0.084973
0.06557,0.084249
0.065633,0.083461
0.065213,0.083652
0.065495,0.085455
0.065706,0.084481
0.065652,0.082914
0.065655,0.085318
0.065329,0.084793
0.065918,0.084497
0.065684,0.084959
0.065454,0.086096
0.06612,0.085879
0.065385,0.084416
0.065267,0.086085
0.065435,0.083274
0.065234,0.08623
0.065283,0.083595
0.065975,0.085921
0.065499,0.084136
0.065994,0.084774
0.065712,0.084241
0.065509,0.084612
0.065518,0.083604
0.065647,0.084274
0.065817,0.083972
0.065589,0.084698
0.065678,0.085398
0.065156,0.084134
0.065943,0.084986
0.065432,0.085554
0.065667,0.082959
0.065599,0.084516
0.065965,0.083261
0.065773,0.083494
0.065527,0.085584
0.065643,0.084634
0.065216,0.083594
0.065562,0.083827
0.06598,0.084501
0.065567,0.085406
0.065698,0.085552
0.065338,0.082884
0.065644,0.085317
0.065442,0.083758
0.065229,0.083845
0.065557,0.084167
0.065682,0.082946
0.065445,0.085347
0.065247,0.083589
0.065569,0.087135
0.065906,0.085428
0.065754,0.084686
0.065347,0.083154
0.065589,0.083168
0.06582,0.083955
0.065375,0.083738
0.065301,0.083668
0.065855,0.084743
0.065491,0.084007
0.065815,0.085542
0.065447,0.084622
0.066263,0.084748
0.065491,0.083405
0.06578,0.085642
0.065583,0.083322
0.06542,0.084605
0.065886,0.085329
0.065411,0.084106
0.066212,0.084006
0.065527,0.083626
0.06553,0.0863
0.065024,0.083341
0.065726,0.086223
0.065783,0.086246
0.064885,0.083535
0.065479,0.084898
0.065483,0.084269
0.065733,0.084078
0.065518,0.084645
0.065472,0.084592
0.065433,0.083996
0.066076,0.085047
0.065479,0.085146
0.06544,0.085023
0.065237,0.083671
0.065738,0.086525
0.065298,0.08402
0.065977,0.085154
0.06536,0.085204
0.065894,0.084593
0.065851,0.085721
0.06523,0.08649
0.065559,0.084231
0.066024,0.083338
0.065586,0.084635
0.065542,0.084226
0.065407,0.087223
0.065499,0.083225
0.066138,0.085226
0.065673,0.08358
0.065284,0.083422
0.065166,0.083743
0.065306,0.084837
0.065746,0.086104
0.065712,0.085198
0.065703,0.084514
0.065464,0.083693
0.065879,0.08642
0.065936,0.085303
0.065097,0.083393
0.065498,0.083629
0.0658,0.084184
0.065149,0.08334
0.065574,0.084265
0.065241,0.083182
0.065471,0.08525
0.065375,0.083301
0.065866,0.084152
0.065433,0.082687
0.065211,0.083194
0.065806,0.084865
0.065634,0.085937
0.065944,0.083996
0.065592,0.085785
0.065608,0.083468
0.06559,0.085224
0.06536,0.084451
0.065209,0.084974
0.065783,0.084797
0.065833,0.084834
0.065318,0.085188
0.065458,0.084768
0.065516,0.083435
0.065546,0.085564
0.065895,0.084135
0.065431,0.086826
0.065435,0.0836
0.065656,0.084234
0.065556,0.085704
0.065536,0.084464
0.065744,0.083846
0.065714,0.085406
0.065055,0.084383
0.065602,0.083582
0.065495,0.084942
0.065564,0.084262
0.065399,0.085711
0.06591,0.087755
0.065754,0.090203
0.065344,0.0844
0.06578,0.085797
0.065304,0.08369
0.065667,0.083116
0.065637,0.085898
0.065656,0.084465
0.065959,0.084426
0.0654,0.08412
0.065626,0.082369
0.065879,0.08505
0.065675,0.084482
0.065747,0.085041
0.065944,0.085303
0.065341,0.084401
0.065219,0.085655
0.065858,0.085506
0.066027,0.085812
0.065421,0.084452
0.065321,0.085263
0.065327,0.083577
0.065597,0.084872
0.065327,0.083516
0.065517,0.085221
0.06551,0.084049
0.065488,0.084063
0.065462,0.08383
0.066392,0.084298
0.065406,0.084711
0.065583,0.084711
0.065849,0.084832
0.065327,0.083288
0.065749,0.084631
0.065925,0.086868
0.065116,0.08313
0.065447,0.085645
0.065366,0.085331
0.065395,0.0837
0.065444,0.084264
0.065272,0.082675
0.065536,0.087959
0.065282,0.084071
0.065528,0.086743
0.065362,0.084996
0.065743,0.085
0.065845,0.085553
0.065528,0.083971
0.065883,0.083831
0.065531,0.08418
0.065665,0.084797
0.065389,0.083364
0.065505,0.084028
0.065326,0.083885
0.06544,0.084458
0.065546,0.084228
0.065563,0.084811
0.065486,0.085563
0.06499,0.083591
0.065456,0.084456
0.065204,0.085026
0.065666,0.085457
0.065473,0.084467
0.066011,0.082488
0.065976,0.087333
0.065621,0.085683
0.065492,0.084217
0.064972,0.08479
0.065224,0.085564
0.065625,0.085056
0.065428,0.084251
0.06546,0.085412
0.06565,0.08419
0.06527,0.084132
0.065096,0.084311
0.065508,0.084322
0.06548,0.08526
0.065419,0.083427
0.065555,0.083964
0.065426,0.083731
0.065763,0.093123
0.065746,0.085376
0.065967,0.084483
0.065816,0.084292
0.065496,0.082827
0.065491,0.085796
0.065968,0.085117
0.065385,0.08465
0.066014,0.084777
0.065947,0.08478
0.065655,0.08471
