Training,Testing
0.063801,0.080254
0.064074,0.08042
0.063823,0.080348
0.063589,0.079413
0.063696,0.078343
0.06353,0.080381
0.063797,0.0807
0.063817,0.080563
0.063696,0.081167
0.064116,0.080803
0.06336,0.078616
0.063434,0.080357
0.06359,0.079611
0.063799,0.079642
0.063672,0.079611
0.063559,0.080232
0.063801,0.07978
0.063465,0.080126
0.063367,0.079587
0.064036,0.080182
0.064148,0.079706
0.063575,0.08034
0.063921,0.080071
0.063736,0.080643
0.06386,0.080175
0.063753,0.080718
0.063759,0.079852
0.063914,0.080963
0.063648,0.080288
0.063625,0.08091
0.063693,0.080567
0.063826,0.080855
0.063704,0.079499
0.063623,0.080629
0.063781,0.07958
0.063768,0.080239
0.063612,0.079227
0.063664,0.079879
0.063925,0.080821
0.063533,0.079886
0.063907,0.079188
0.063588,0.078852
0.063534,0.080722
0.063336,0.080031
0.06396,0.079553
0.063519,0.080136
0.063605,0.08048
0.063748,0.079332
0.063884,0.081283
0.063617,0.080145
0.063818,0.078875
0.063689,0.081216
0.063478,0.080174
0.063768,0.081222
0.063642,0.080485
0.063345,0.079371
0.063739,0.079912
0.063783,0.080054
0.063638,0.081173
0.063752,0.080242
0.063592,0.080732
0.063741,0.080073
0.064116,0.080462
0.063786,0.079482
0.063701,0.079202
0.063564,0.079995
0.063887,0.080068
0.063409,0.08046
0.063774,0.07982
0.063645,0.079119
0.06372,0.079025
0.063822,0.079999
0.063692,0.079843
0.063538,0.080389
0.06385,0.079543
0.063157,0.079191
0.063483,0.079355
0.063514,0.080437
0.06357,0.079254
0.063509,0.079169
0.063336,0.08021
0.063593,0.078878
0.063684,0.079508
0.063298,0.079869
0.063355,0.079196
0.064007,0.08061
0.063391,0.080454
0.063557,0.080247
0.063986,0.081077
0.063487,0.080495
0.063286,0.079533
0.06366,0.07938
0.063792,0.07955
0.063568,0.079627
0.063592,0.079971
0.063545,0.080222
0.06385,0.079842
0.063895,0.080107
0.063548,0.080071
0.06382,0.07949
0.063311,0.079436
0.063774,0.07986
0.063432,0.0802
0.063674,0.08006
0.063777,0.079921
0.063654,0.079099
0.063547,0.080291
0.063997,0.080624
0.064023,0.079946
0.063438,0.080379
0.063725,0.080478
0.063696,0.079865
0.063776,0.07981
0.064008,0.080401
0.06358,0.080146
0.06368,0.080174
0.063556,0.079853
0.063314,0.079287
0.063766,0.080874
0.063661,0.079494
0.063973,0.080749
0.063732,0.080453
0.063582,0.079597
0.064011,0.080469
0.063787,0.080352
0.063551,0.080449
0.063744,0.0797
0.064127,0.079901
0.063747,0.07995
0.063863,0.080753
0.063834,0.07971
0.063602,0.080639
0.063491,0.080199
0.063575,0.080563
0.063486,0.080505
0.063716,0.079059
0.063743,0.079865
0.063015,0.079564
0.063853,0.081145
0.064154,0.080274
0.063668,0.078851
0.063917,0.080308
0.06393,0.080029
0.063853,0.080458
0.063825,0.079967
0.063615,0.079635
0.063621,0.079476
0.063459,0.079945
0.063246,0.079668
0.063603,0.079553
0.063848,0.080093
0.063359,0.079904
0.063703,0.079322
0.063518,0.080979
0.063676,0.081597
0.063578,0.079498
0.06379,0.079809
0.063794,0.079041
0.06359,0.080702
0.063806,0.08079
0.063636,0.079707
0.063871,0.080459
0.063579,0.079898
0.063816,0.080887
0.063874,0.080746
0.063996,0.080532
0.063763,0.080886
0.063743,0.079869
0.06338,0.080167
0.063704,0.080541
0.063941,0.081063
0.063589,0.079785
0.063585,0.079311
0.06393,0.081785
0.063591,0.080911
0.063817,0.081855
0.063815,0.079998
0.063745,0.07956
0.063765,0.079032
0.06347,0.081097
0.063767,0.079579
0.063974,0.080543
0.064056,0.080242
0.063645,0.080713
0.063543,0.079145
0.063925,0.080757
0.063814,0.07922
0.06368,0.080017
0.063844,0.079585
0.063857,0.080699
0.064017,0.080228
0.063573,0.079778
0.063716,0.080309
0.063352,0.079309
0.063525,0.079206
0.063831,0.080469
0.06382,0.080063
0.063808,0.079848
0.063974,0.080293
0.06394,0.079588
0.063545,0.079135
0.063601,0.080495
0.063845,0.080835
0.063866,0.081083
0.06378,0.079163
0.063668,0.079753
0.063658,0.079996
0.063939,0.080814
0.063492,0.080053
0.063824,0.080871
0.063583,0.080309
0.063676,0.079367
0.063653,0.078951
0.063589,0.079868
0.063742,0.080248
0.063442,0.07958
0.063716,0.080177
0.063721,0.079264
0.063806,0.079209
0.063872,0.079172
0.063655,0.079621
0.063332,0.079938
0.063665,0.079835
0.063855,0.079793
0.063692,0.080616
0.063387,0.07943
0.063786,0.079326
0.063817,0.079274
0.064109,0.079977
0.064389,0.081249
0.063698,0.079578
0.063376,0.079637
0.063609,0.079865
0.063928,0.080442
0.063328,0.080003
0.063704,0.079549
0.063633,0.079513
0.063776,0.079592
0.06411,0.080295
0.063772,0.079677
0.063919,0.079308
0.063827,0.081135
0.063221,0.080001
0.0635,0.07996
0.063479,0.078857
0.063586,0.079636
0.063693,0.080292
0.063704,0.07937
0.063936,0.080379
0.063605,0.079074
0.063682,0.079411
0.063751,0.079663
0.063832,0.07981
0.063739,0.07956
0.06377,0.080323
0.063841,0.07961
0.063589,0.080338
0.063698,0.079659
0.063718,0.080082
0.06362,0.082108
0.063606,0.080091
0.063988,0.080404
0.06327,0.079694
0.063986,0.080646
0.06363,0.080473
0.063551,0.079389
0.064165,0.080404
0.063913,0.079749
0.063743,0.079661
0.063931,0.080039
0.06389,0.080367
0.063592,0.07937
0.063593,0.079948
0.063963,0.080594
0.063903,0.08014
0.063443,0.079422
0.063672,0.080232
0.063355,0.079688
0.063688,0.07979
0.063402,0.079804
0.063584,0.080502
0.063694,0.080369
0.063494,0.081005
0.063474,0.079855
0.063614,0.08001
0.063641,0.07942
0.063541,0.07973
0.063476,0.080258
0.063671,0.079831
0.063727,0.080101
0.063536,0.080713
0.063629,0.079258
0.063827,0.080164
0.063819,0.079965
0.063706,0.07909
0.063524,0.081008
0.063948,0.080406
0.063957,0.081051
0.063437,0.080508
0.06379,0.079649
0.063755,0.082037
0.063785,0.080681
0.063318,0.079753
0.06367,0.080235
0.063946,0.080068
0.064195,0.080153
0.064029,0.080851
0.063581,0.079704
0.06367,0.081619
0.063296,0.079809
0.063751,0.079949
0.063775,0.079211
0.06355,0.080175
0.063956,0.080005
0.063683,0.08033
0.063545,0.079533
0.063834,0.08019
0.063904,0.08044
0.063654,0.080192
0.06359,0.080197
0.063595,0.080222
0.063594,0.080784
0.063841,0.080296
0.063696,0.081087
0.063759,0.080296
0.063684,0.08024
0.063414,0.079649
0.063655,0.080937
0.063846,0.080722
0.063613,0.07929
0.063898,0.079839
0.063864,0.079747
0.064071,0.0799
0.06353,0.080033
0.063361,0.080122
0.063631,0.080454
0.063429,0.079844
0.063438,0.079997
0.063544,0.079613
0.063803,0.079522
0.063633,0.079218
0.063805,0.080143
0.063762,0.08104
0.063559,0.080113
0.063482,0.08023
0.063335,0.079918
0.063627,0.079143
0.063694,0.080255
0.063742,0.080605
0.063805,0.080536
0.063668,0.080115
0.06386,0.079693
0.063779,0.079703
0.063634,0.081203
0.063966,0.080686
0.063733,0.080025
0.063674,0.079888
0.063658,0.080109
0.063748,0.079225
0.063278,0.079784
0.06381,0.079683
0.063784,0.080037
0.063824,0.079912
0.06369,0.080718
0.063698,0.079725
0.063595,0.080927
0.063755,0.079108
0.063495,0.079403
0.063692,0.080055
0.063743,0.07972
0.063726,0.079859
0.063619,0.079224
0.063582,0.079152
0.063883,0.079425
0.063589,0.079225
0.063523,0.080019
0.063664,0.080492
0.063862,0.080266
0.064122,0.079559
0.063787,0.081705
0.063709,0.080204
0.063662,0.080134
0.063556,0.080689
0.063784,0.079491
0.063699,0.079779
0.063691,0.080341
0.063692,0.080059
0.063773,0.078856
0.063407,0.07944
0.063539,0.079712
0.063385,0.080007
0.063345,0.080333
0.063857,0.080417
0.063715,0.080129
0.063653,0.079598
0.06358,0.079262
0.063634,0.079274
0.063599,0.078668
0.063567,0.079035
0.063631,0.080378
0.063639,0.079024
0.063606,0.08017
0.063584,0.08066
0.064042,0.080271
0.063565,0.08042
0.06354,0.079671
0.06359,0.080427
0.063556,0.078999
0.063935,0.079559
0.063623,0.079478
0.06347,0.081043
0.063526,0.079853
0.063804,0.08003
0.063766,0.079922
0.063753,0.078979
0.063489,0.079693
0.063609,0.080495
0.063814,0.081317
0.063723,0.080509
0.063535,0.079741
0.063488,0.080687
0.063779,0.080228
0.063819,0.07958
0.063763,0.079783
0.063707,0.079864
0.063207,0.079723
0.063845,0.080008
0.06364,0.080189
0.063575,0.079769
0.063338,0.080048
0.063638,0.080494
0.064009,0.080782
0.063963,0.080574
0.063835,0.079553
0.063633,0.08013
0.063626,0.07954
0.063826,0.08042
0.063922,0.080176
0.063552,0.080475
0.063474,0.079717
0.063609,0.079891
0.063618,0.078737
0.063439,0.081051
0.063974,0.079373
0.063753,0.080568
0.063695,0.078934
0.063613,0.079627
0.063864,0.080206
0.06357,0.079481
0.063321,0.078975
0.063915,0.08008
0.063803,0.080458
0.063365,0.081406
0.063737,0.081818
0.063575,0.079193
0.06373,0.079779
0.063752,0.079705
0.063833,0.079431
0.06344,0.080584
0.063741,0.07985
0.063546,0.079977
0.063382,0.081102
0.063311,0.079723
0.063729,0.079161
0.063832,0.079715
0.063838,0.079868
0.063567,0.080517
0.063323,0.081392
0.063714,0.07872
0.063821,0.0802
0.063541,0.080074
0.064028,0.079892
0.063954,0.080535
0.063879,0.080229
0.063743,0.079101
0.063985,0.079698
0.063684,0.080522
0.063747,0.07999
0.063739,0.080165
0.06358,0.080061
0.06375,0.079859
0.063797,0.080403
0.063816,0.07993
0.063526,0.080006
0.063575,0.080371
0.063606,0.080866
0.063777,0.079462
0.06355,0.079741
0.063607,0.079867
0.063766,0.080526
0.063591,0.080717
0.063862,0.0799
0.063931,0.080257
0.063865,0.080788
0.063825,0.080355
0.063582,0.079727
0.063588,0.079935
0.063917,0.080843
0.06411,0.080761
0.063731,0.080315
0.063652,0.08112
0.06345,0.08002
0.063748,0.079362
0.063665,0.081063
0.06361,0.080369
0.063822,0.079642
0.063704,0.079873
0.063518,0.080537
0.063423,0.079451
0.063769,0.079649
0.063409,0.079828
0.063615,0.079568
0.064047,0.080098
0.06366,0.080051
0.063672,0.080179
0.063418,0.079466
0.063322,0.080954
0.063393,0.080979
0.063819,0.080206
0.063374,0.080206
0.063546,0.079559
0.063897,0.079668
0.063624,0.080356
0.063572,0.079453
0.063907,0.079696
0.063605,0.080101
0.063852,0.079995
0.063569,0.079894
0.063455,0.080278
0.063772,0.080441
0.06385,0.08096
0.06356,0.079765
0.063739,0.080611
0.063602,0.080012
0.063755,0.079706
0.063865,0.080317
0.063516,0.079704
0.063743,0.079847
0.063691,0.07975
0.063347,0.079353
0.063688,0.081591
0.063604,0.080856
0.063775,0.079825
0.063492,0.080593
0.063128,0.080948
0.063492,0.08079
0.063493,0.080655
0.063615,0.079821
0.064098,0.079084
0.063741,0.079872
0.063916,0.079982
0.063768,0.080117
0.063985,0.080393
0.063946,0.080356
0.063362,0.080237
0.06374,0.079081
0.063789,0.080451
0.063574,0.07996
0.063828,0.080277
0.063996,0.0803
0.06333,0.08012
0.063558,0.080253
0.063956,0.080508
0.063823,0.079771
0.063372,0.080635
0.063252,0.079598
0.063594,0.079631
0.063524,0.079538
0.064107,0.080317
0.063872,0.081322
0.063652,0.0795
0.064091,0.079364
0.063515,0.079961
0.063611,0.080001
0.063995,0.080001
0.063806,0.080396
0.063551,0.081119
0.063669,0.080826
0.063545,0.079977
0.063805,0.07997
0.063649,0.080751
0.063589,0.080268
0.063531,0.080764
0.063449,0.079568
0.0636,0.080009
0.063937,0.08079
0.063709,0.07965
0.063637,0.07968
0.064173,0.080517
0.06401,0.079821
0.063803,0.079577
0.063737,0.080388
0.063977,0.080241
0.063672,0.079811
0.063977,0.079857
0.063715,0.079533
0.063784,0.079929
0.063458,0.080278
0.063292,0.080064
0.063498,0.080145
0.063507,0.079219
0.063935,0.080819
0.063732,0.081403
0.063865,0.080572
0.063864,0.081272
0.063539,0.079902
0.063714,0.079851
0.063766,0.080418
0.063836,0.081189
0.063584,0.080928
0.063517,0.080341
0.06358,0.079458
0.063705,0.080231
0.0637,0.080752
0.063412,0.080183
0.063808,0.07964
0.063474,0.081056
0.063716,0.080736
0.063423,0.080089
0.063589,0.079107
0.064051,0.080594
0.063952,0.079937
0.063484,0.080878
0.063709,0.079849
0.063557,0.078526
0.063858,0.080566
0.063671,0.079603
0.063339,0.079815
0.063516,0.079754
0.063308,0.079692
0.063804,0.079683
0.063369,0.080438
0.064088,0.07989
0.063724,0.080468
0.063751,0.07986
0.063371,0.080069
0.063766,0.079169
0.063828,0.080149
0.063648,0.079446
0.063717,0.078814
0.063359,0.07988
0.063984,0.079542
0.063237,0.081667
0.063874,0.080977
0.063434,0.080824
0.063795,0.079856
0.063576,0.080002
0.063647,0.080526
0.063627,0.080557
0.06373,0.079154
0.063907,0.080327
0.063526,0.079722
0.063969,0.080035
0.063515,0.080823
0.063739,0.080831
0.063691,0.079698
0.063749,0.0802
0.063558,0.079505
0.063645,0.0797
0.063982,0.079259
0.063217,0.080373
0.063342,0.080172
0.063719,0.080211
0.063917,0.079806
0.063722,0.079871
0.0639,0.080984
0.063749,0.08031
0.063299,0.080225
0.063977,0.080842
0.063666,0.081216
0.063718,0.080233
0.063902,0.079839
0.063826,0.081087
0.063908,0.079623
0.06396,0.079965
0.064039,0.080651
