Training,Testing
0.072748,0.091236
0.072636,0.092037
0.072808,0.091111
0.072696,0.09098
0.072392,0.090458
0.072714,0.091946
0.07289,0.091421
0.072973,0.091971
0.072805,0.092403
0.072769,0.09144
0.07268,0.091265
0.072501,0.091725
0.072835,0.08936
0.072663,0.090961
0.072778,0.091786
0.07267,0.092649
0.072441,0.090687
0.072667,0.090053
0.072854,0.091298
0.072677,0.091261
0.073021,0.091482
0.072776,0.090639
0.072598,0.091042
0.072838,0.091185
0.072767,0.091963
0.072651,0.091503
0.072624,0.09073
0.072871,0.091211
0.072539,0.091027
0.07282,0.090188
0.072457,0.090679
0.072758,0.091622
0.072709,0.090499
0.07283,0.091718
0.072457,0.089697
0.072882,0.090571
0.072606,0.090659
0.072443,0.090118
0.072776,0.09169
0.072725,0.091816
0.072815,0.091202
0.072662,0.091709
0.072664,0.090753
0.072668,0.090916
0.072814,0.091865
0.072424,0.091219
0.07284,0.092126
0.072574,0.089761
0.072781,0.090488
0.072584,0.089418
0.072609,0.091534
0.072498,0.090167
0.072625,0.092457
0.072451,0.089486
0.072661,0.092897
0.072823,0.091615
0.072642,0.091656
0.072886,0.091598
0.072742,0.090328
0.072832,0.091278
0.072582,0.090966
0.072681,0.09104
0.072555,0.091586
0.072631,0.092237
0.072342,0.090762
0.072514,0.091781
0.072661,0.091089
0.072905,0.091441
0.072811,0.091327
0.07274,0.089885
0.072693,0.090748
0.072788,0.091198
0.072511,0.091217
0.072591,0.090175
0.072661,0.091095
0.072773,0.090842
0.07293,0.092092
0.072663,0.091085
0.072596,0.091517
0.07268,0.090059
0.072735,0.091432
0.072718,0.091311
0.072816,0.091869
0.072556,0.091264
0.072582,0.091318
0.072466,0.091929
0.072709,0.090851
0.072759,0.090037
0.072686,0.0918
0.072669,0.091447
0.072787,0.091302
0.072803,0.091076
0.072412,0.090744
0.072685,0.090597
0.072779,0.09173
0.072834,0.093016
0.072703,0.090711
0.072526,0.0918
0.072729,0.091242
0.072637,0.092117
0.072688,0.090494
0.072667,0.092054
0.072581,0.091264
0.072593,0.089278
0.072598,0.090648
0.073074,0.091328
0.072709,0.090826
0.072672,0.090421
0.072465,0.090145
0.072929,0.090343
0.072567,0.090985
0.072602,0.090566
0.072932,0.090764
0.07266,0.089615
0.07269,0.091824
0.072345,0.090963
0.072647,0.090504
0.072804,0.090125
0.072951,0.091343
0.072464,0.091449
0.072604,0.091373
0.072707,0.090655
0.072687,0.091103
0.072791,0.092184
0.072596,0.091686
0.072532,0.091167
0.07259,0.091276
0.072864,0.090377
0.072473,0.090203
0.072758,0.091197
0.072928,0.090503
0.072991,0.090441
0.072402,0.090176
0.072747,0.091703
0.072529,0.091416
0.072517,0.091387
0.07243,0.091126
0.072746,0.091586
0.072647,0.091967
0.072771,0.090679
0.072786,0.090339
0.072496,0.090202
0.072794,0.091158
0.073123,0.092005
0.072729,0.091055
0.07244,0.09099
0.072661,0.09126
0.072703,0.08947
0.073064,0.091764
0.072792,0.091549
0.072667,0.091479
0.072386,0.091121
0.072926,0.089981
0.072695,0.091695
0.072866,0.092312
0.072671,0.090457
0.07247,0.089478
0.072777,0.091391
0.072576,0.091333
0.072825,0.091636
0.072661,0.093019
0.072552,0.090032
0.072795,0.091714
0.07263,0.090904
0.07283,0.090831
0.072701,0.090972
0.072729,0.091639
0.07265,0.091536
0.072527,0.092177
0.072822,0.090625
0.072724,0.090831
0.072652,0.090955
0.072617,0.092303
0.072711,0.091068
0.072867,0.09155
0.072436,0.091782
0.07293,0.091294
0.072538,0.09132
0.072517,0.091795
0.072513,0.090537
0.072573,0.090001
0.072671,0.090467
0.072701,0.091411
0.072575,0.089514
0.07249,0.091705
0.073069,0.091605
0.072713,0.092056
0.072585,0.090451
0.072567,0.090311
0.072861,0.090571
0.072505,0.091168
0.072818,0.093205
0.072767,0.091071
0.072762,0.091633
0.072534,0.092193
0.072697,0.091417
0.072615,0.089761
0.072427,0.089071
0.072675,0.089946
0.072432,0.090639
0.073035,0.091057
0.072654,0.091396
0.072661,0.09131
0.072744,0.091284
0.072839,0.09074
0.072363,0.092159
0.072783,0.090872
0.072786,0.090574
0.072513,0.089516
0.072399,0.090713
0.072328,0.090577
0.072745,0.090452
0.072658,0.090658
0.072563,0.09143
0.072768,0.091439
0.072461,0.091345
0.072631,0.091131
0.072782,0.091494
0.072758,0.091408
0.072899,0.091041
0.0728,0.091345
0.072893,0.091133
0.072712,0.090909
0.072492,0.08897
0.07262,0.090782
0.072968,0.090817
0.072481,0.090734
0.072609,0.091812
0.072959,0.09193
0.072486,0.091845
0.072771,0.093162
0.072621,0.090554
0.072534,0.091287
0.072706,0.091105
0.072548,0.091089
0.072819,0.091314
0.07261,0.091199
0.072626,0.092034
0.072441,0.091163
0.072638,0.092149
0.072863,0.091271
0.072766,0.089239
0.072634,0.091726
0.072751,0.090816
0.072597,0.090971
0.072644,0.091241
0.072732,0.090794
0.07276,0.09017
0.07254,0.09094
0.072729,0.089982
0.072586,0.090469
0.072775,0.091589
0.072779,0.090468
0.072576,0.09024
0.072799,0.08953
0.072872,0.090872
0.072743,0.090362
0.072761,0.090355
0.07289,0.090507
0.072428,0.091653
0.072553,0.091057
0.072552,0.091364
0.072878,0.092081
0.072908,0.090377
0.07263,0.089479
0.072878,0.090695
0.07271,0.090716
0.072751,0.090587
0.072656,0.089866
0.072675,0.09066
0.072693,0.090536
0.072755,0.090752
0.072926,0.091282
0.072317,0.091113
0.072452,0.091402
0.072817,0.090546
0.072702,0.090818
0.072609,0.08963
0.072842,0.092891
0.072843,0.091805
0.072956,0.09013
0.072908,0.089263
0.072608,0.091126
0.072702,0.09224
0.072658,0.090866
0.072673,0.090742
0.072891,0.089981
0.072502,0.0908
0.072214,0.090549
0.072778,0.090782
0.072704,0.091838
0.072919,0.090198
0.072795,0.091461
0.072958,0.090201
0.0726,0.091331
0.072599,0.090268
0.072621,0.09248
0.072737,0.089903
0.072782,0.091063
0.072873,0.090406
0.072586,0.091107
0.072609,0.090828
0.072655,0.090614
0.072636,0.091446
0.072824,0.091274
0.072772,0.091913
0.072551,0.091204
0.072823,0.091685
0.072875,0.090639
0.072785,0.091839
0.072803,0.090461
0.072457,0.091937
0.072743,0.092026
0.072477,0.092793
0.072792,0.091062
0.072655,0.090525
0.072532,0.089679
0.072577,0.090423
0.072599,0.090911
0.07263,0.09124
0.072733,0.092213
0.07305,0.090871
0.072431,0.08999
0.072671,0.091474
0.072645,0.091228
0.072692,0.09153
0.07266,0.090597
0.072582,0.092061
0.07293,0.091718
0.072709,0.090482
0.072613,0.09011
0.0726,0.090903
0.072357,0.090164
0.072623,0.091876
0.072473,0.090096
0.072728,0.090855
0.072579,0.090423
0.072626,0.090686
0.072662,0.091344
0.07273,0.091492
0.072649,0.0905
0.072885,0.091014
0.072767,0.09057
0.07275,0.091832
0.072286,0.090678
0.072645,0.091062
0.07263,0.090886
0.072567,0.09026
0.072646,0.092267
0.072705,0.091697
0.072738,0.09024
0.073006,0.091304
0.072766,0.091536
0.072853,0.091132
0.072709,0.091394
0.072732,0.09128
0.072939,0.09097
0.072764,0.091417
0.072537,0.091387
0.07263,0.09154
0.072702,0.091183
0.072324,0.090027
0.072765,0.091101
0.072537,0.090544
0.072657,0.090522
0.072618,0.091268
0.07262,0.090052
0.072862,0.090532
0.072825,0.091063
0.072665,0.090278
0.072794,0.09221
0.07277,0.092552
0.072895,0.091028
0.072555,0.090374
0.072688,0.090949
0.072712,0.09054
0.072759,0.092573
0.072417,0.09061
0.072699,0.09005
0.072761,0.090287
0.072651,0.089885
0.072731,0.09286
0.073012,0.090831
0.072781,0.091646
0.072618,0.091011
0.072621,0.091135
0.072764,0.091682
0.072691,0.091476
0.072789,0.090541
0.072805,0.091062
0.072393,0.091157
0.072848,0.090259
0.072839,0.090914
0.072567,0.091199
0.072514,0.091412
0.072904,0.090368
0.072914,0.091228
0.072673,0.089642
0.072756,0.090369
0.072819,0.092256
0.072646,0.091498
0.072762,0.089972
0.073123,0.090819
0.072639,0.091222
0.072618,0.090304
0.072859,0.089869
0.072644,0.090213
0.072849,0.08951
0.072932,0.091378
0.072747,0.092541
0.072761,0.090928
0.072783,0.090843
0.072759,0.090344
0.072751,0.091685
0.072611,0.090084
0.072908,0.090996
0.072678,0.091115
0.073054,0.091254
0.072798,0.090752
0.072852,0.090501
0.072614,0.091347
0.072704,0.091237
0.07268,0.092015
0.072942,0.09309
0.072805,0.090905
0.072748,0.090167
0.072621,0.091711
0.072935,0.091382
0.072512,0.092232
0.072413,0.090096
0.07276,0.090827
0.072611,0.091467
0.072852,0.091344
0.072791,0.09148
0.07268,0.092823
0.072644,0.090999
0.072884,0.090992
0.07261,0.090111
0.072417,0.090337
0.07263,0.089849
0.072582,0.090847
0.072869,0.091444
0.072656,0.091487
0.072548,0.091461
0.073032,0.092139
0.072808,0.091567
0.072574,0.091018
0.072557,0.091075
0.072785,0.091417
0.072817,0.091447
0.072548,0.09177
0.072833,0.090169
0.072729,0.091418
0.072702,0.091838
0.073142,0.091784
0.072627,0.090749
0.072744,0.092163
0.073001,0.091643
0.072711,0.092032
0.072415,0.091002
0.072894,0.091389
0.072824,0.09029
0.07266,0.09091
0.072693,0.09044
0.072775,0.090729
0.072991,0.091323
0.072942,0.091314
0.072538,0.09058
0.072768,0.091163
0.072707,0.090497
0.072743,0.089687
0.07245,0.090376
0.072558,0.090106
0.072481,0.090875
0.072796,0.091395
0.07272,0.090782
0.07267,0.090207
0.072461,0.091969
0.072689,0.092004
0.073218,0.09209
0.072491,0.090267
0.072738,0.091979
0.072973,0.090518
0.072804,0.090785
0.072628,0.091139
0.072838,0.09152
0.07266,0.09047
0.072937,0.091283
0.07251,0.091089
0.072481,0.0906
0.072782,0.090024
0.072991,0.090866
0.072757,0.091693
0.072706,0.091695
0.072754,0.090776
0.072486,0.091253
0.072513,0.091708
0.07282,0.089453
0.07293,0.091226
0.072744,0.090839
0.072632,0.090878
0.072857,0.091888
0.072651,0.090659
0.072512,0.090434
0.072718,0.090438
0.072732,0.089485
0.072702,0.090783
0.07259,0.090843
0.072641,0.091933
0.072868,0.091566
0.07275,0.091187
0.072776,0.090128
0.072565,0.09004
0.072525,0.090123
0.072684,0.091099
0.072531,0.091397
0.072455,0.091063
0.07273,0.089577
0.072645,0.089893
0.07258,0.090429
0.072613,0.091106
0.072571,0.090436
0.072773,0.091765
0.072589,0.09087
0.072822,0.091469
0.072718,0.092207
0.072469,0.091062
0.072843,0.090306
0.072534,0.091808
0.072513,0.09233
0.072539,0.090592
0.072598,0.089856
0.072549,0.090043
0.072888,0.090516
0.072761,0.0916
0.072734,0.090918
0.072628,0.090038
0.07291,0.091915
0.072897,0.092013
0.072699,0.089906
0.072851,0.091605
0.0728,0.090327
0.072702,0.089697
0.072891,0.090831
0.0727,0.090885
0.072803,0.091546
0.072318,0.090208
0.072471,0.090583
0.07282,0.0912
0.072618,0.091988
0.072656,0.090895
0.072626,0.090906
0.072453,0.092257
0.072562,0.09012
0.072645,0.090188
0.072809,0.09071
0.072553,0.090243
0.072601,0.091484
0.072431,0.090827
0.072592,0.092093
0.072653,0.091111
0.0725,0.090326
0.072676,0.090401
0.07283,0.0915
0.072489,0.089944
0.072632,0.090692
0.072838,0.091978
0.072961,0.091787
0.072759,0.090933
0.072935,0.09047
0.072688,0.090063
0.072823,0.090009
0.072752,0.092098
0.072671,0.089726
0.072736,0.091396
0.07258,0.091594
0.072608,0.090387
0.072665,0.090974
0.072809,0.091343
0.073022,0.090386
0.072722,0.091362
0.072702,0.092297
0.072622,0.090994
0.072606,0.090957
0.072807,0.091125
0.072698,0.091442
0.072704,0.091145
0.072718,0.090639
0.072995,0.091204
0.072942,0.091158
0.072541,0.091597
0.0726,0.091515
0.072887,0.091321
0.073084,0.091206
0.072753,0.090257
0.072891,0.091286
0.072734,0.091496
0.072414,0.091659
0.072968,0.092022
0.072839,0.090993
0.072698,0.091572
0.07275,0.091118
0.072894,0.090876
0.072507,0.091283
0.072743,0.092642
0.072761,0.090195
0.072626,0.090252
0.072781,0.091206
0.072829,0.091697
0.072962,0.091377
0.072823,0.09146
0.072572,0.092426
0.072473,0.09029
0.072754,0.092644
0.072479,0.091076
0.072687,0.091643
0.072589,0.090999
0.072739,0.091924
0.072674,0.091125
0.072842,0.090923
0.072665,0.09115
0.072762,0.091786
0.072846,0.090484
0.072779,0.090905
0.072877,0.091415
0.073254,0.092003
0.072715,0.091378
