1.000000000000000000e+00,7.760170366654628449e-01,7.085761253539977211e-01,4.596147027483457048e-01,2.015533987915616443e-01,9.712528621260041461e-03,-1.569680303174464386e-01,-3.127486471027252080e-01,-4.347758213117005610e-01,-5.567344782954735116e-01,-6.267824353434197082e-01,-7.244724298901732418e-01,-7.332723460664001269e-01,-6.591941657544200250e-01,-5.761732158613597221e-01,-4.095153932347289638e-01,-1.459419209000623052e-01,1.816640198131163064e-01,5.422854748993228835e-01,8.267153516619609732e-01,8.923170880071387145e-01,8.582352020616514920e-01,7.768903808020133361e-01,5.904779785522584756e-01,3.402733421095496258e-01,2.727636823561452317e-02,-2.145318637660217354e-01,-4.604236144886416637e-01,-6.427106477887449820e-01,-7.209908453973552511e-01,-7.266339209822210154e-01,-6.934243001618628499e-01,-6.158203344249457700e-01,-5.153615195008769412e-01,-4.927886391195819282e-01,-4.474826066249224521e-01,-4.799647039949899163e-01,-4.707527210644877336e-01,-4.303575007613772430e-01,-3.791076953206240496e-01,-3.920216508265866873e-01,-4.575009579116564584e-01,-5.897488365848374547e-01,-7.266372350887266851e-01,-8.858632124119919515e-01,-1.000000000000000000e+00,-6.647553906158143455e-01,-8.396847606477135795e-01,9.056047197640122448e-01,6.401673640167362400e-01,-1.000000000000000000e+00,9.764705882352942012e-01,-3.923303834808259394e-01,2.970711297071126911e-01,-9.028475711892797184e-01,-5.058823529411764497e-01
-1.933320760674706040e-02,-2.977653862860969447e-01,-2.587843805570334554e-01,-4.905187240100484791e-01,-6.940842476158869401e-01,-8.234501689763732424e-01,-8.971238094020659304e-01,-9.510559534849466479e-01,-9.779113009097530895e-01,-1.000000000000000000e+00,-9.286510726271537397e-01,-9.125549754351802711e-01,-8.150861773006368161e-01,-7.433640482977861286e-01,-7.010270921522393506e-01,-4.772053021894910874e-01,-2.934975424041469383e-01,-1.191334020524341675e-01,4.905965097107900519e-02,1.540156609428182666e-01,2.185586975326765380e-01,2.555232687582946749e-01,2.816481254428484515e-01,2.641590993131919252e-01,2.427158650659693162e-01,2.058102232051801650e-01,1.992657220800453377e-01,1.747748159657422917e-01,1.894226086512813545e-01,2.475653115449920616e-01,3.235012879460883450e-01,4.110960493218094314e-01,5.484197157286689883e-01,6.434942100573011192e-01,6.941782906076432447e-01,6.624335032374946142e-01,5.695786993313209923e-01,4.931242930365828947e-01,4.480498530757266451e-01,5.862225054532870239e-01,9.082391287853004425e-01,1.000000000000000000e+00,8.267010437207356066e-01,5.713648796739012603e-01,2.398323573610345871e-01,3.353937482733315711e-02,4.417023489451681328e-01,2.790801630046702009e-01,-3.923303834808259394e-01,2.970711297071126911e-01,-9.028475711892797184e-01,-5.058823529411764497e-01,1.327433628318586134e-01,3.054393305439329076e-01,-9.932998324958124403e-01,1.000000000000000000e+00
-6.240863015851694229e-04,-3.754735591890797641e-01,-3.589587584622998540e-01,-5.707247395690746572e-01,-7.597848610471837905e-01,-8.974119935239834867e-01,-9.722996504476297819e-01,-1.000000000000000000e+00,-9.932186485550468236e-01,-9.369080319930830347e-01,-6.547497312840464545e-01,-5.782861790434612459e-01,-3.268043015617400071e-01,-1.445512539508861938e-01,-4.848827445231818078e-02,1.496771081794312508e-01,3.843527700018762872e-01,5.340390080534200834e-01,6.546733049922697223e-01,7.228127955713401498e-01,7.680589068875569581e-01,8.021665212988142724e-01,8.299598632297515710e-01,8.091171326337276426e-01,7.909383134765670675e-01,7.693923445572452557e-01,7.602600378114305890e-01,7.406061488815389726e-01,7.510640601314020337e-01,7.601065501063386520e-01,7.884028024420315361e-01,8.172249354114475839e-01,8.695350801839611954e-01,8.145989724844977520e-01,7.525823710955337198e-01,6.792419760928081196e-01,5.953243199178110956e-01,5.174718627265246784e-01,4.842790879644125468e-01,6.487294142223769544e-01,9.462527868934624831e-01,1.000000000000000000e+00,7.889874847448437034e-01,4.551757020071134363e-01,1.331185899200970635e-01,-6.510718218458722006e-02,4.063052167057179531e-01,2.361930465676673752e-01,1.327433628318586134e-01,3.054393305439329076e-01,-9.932998324958124403e-01,1.000000000000000000e+00,-4.395280235988200390e-01,3.305439330543931131e-01,-1.000000000000000000e+00,-6.764705882352941568e-01
-1.357109143960782971e-01,-4.333147156565136937e-01,-3.887027177706298131e-01,-5.726536871085162739e-01,-7.639414686275705080e-01,-9.075054187711129039e-01,-9.705238479320902334e-01,-1.000000000000000000e+00,-9.725301636365649705e-01,-9.271457626801478114e-01,-7.459460025674899963e-01,-6.161302677355489088e-01,-3.580246882191701063e-01,-1.353876644738014612e-01,-1.084354754611256411e-01,-4.334610095099167282e-03,2.378650596072451329e-01,4.022566373526395012e-01,4.713846273381467888e-01,5.089415698179662328e-01,5.517963125813021286e-01,5.797464728028183245e-01,6.000830981631244398e-01,5.914109795545565706e-01,5.477648160282331258e-01,5.275973159222122622e-01,5.364084060641418628e-01,5.327117022573797378e-01,5.644739945259551472e-01,6.016923305510892828e-01,6.381629763359901730e-01,6.901012097184682226e-01,7.624696314401715469e-01,7.617337891206386047e-01,6.919668758578940704e-01,6.654552972867047167e-01,5.528479808041315557e-01,5.538330362539258811e-01,6.237161913480888664e-01,8.356812895093828075e-01,1.000000000000000000e+00,9.826329822314756601e-01,7.755569565142659272e-01,4.900651371221396158e-01,1.970153613122571645e-01,-2.846038355329583158e-02,3.786127640853214071e-01,2.294887322206184965e-01,-4.395280235988200390e-01,3.305439330543931131e-01,-1.000000000000000000e+00,-6.764705882352941568e-01,-3.687315634218286675e-01,2.217573221757322965e-01,-9.296482412060301792e-01,-5.764705882352941790e-01
-1.266087833979472332e-01,-4.311132620855768760e-01,-3.780193286157228494e-01,-5.951038526928191796e-01,-7.716757967145406738e-01,-8.971482957881894427e-01,-9.604209104672853936e-01,-1.000000000000000000e+00,-9.892425926094191579e-01,-9.523948290476207390e-01,-7.780820738766538458e-01,-6.070561059855721364e-01,-3.539419330752493487e-01,-1.259497784295491307e-01,-7.152275778801608919e-02,1.035711179689779993e-01,3.144320390642167951e-01,4.170885380164486289e-01,4.852319482812901263e-01,5.432648743661947499e-01,5.932698218959195913e-01,6.408364011179519260e-01,6.804484408990867372e-01,6.729636421966471715e-01,6.713851755234772067e-01,6.598154446601074419e-01,6.695695669109205106e-01,6.749816452138908129e-01,6.653784450857653798e-01,7.045632299790542952e-01,7.414856807706040609e-01,7.881378905989846473e-01,8.415295245708500627e-01,8.947237066752908863e-01,8.772499902397365990e-01,7.995290910254602146e-01,6.466656994603847686e-01,6.144767016282113303e-01,6.557237726756370844e-01,7.443054731660661005e-01,9.698193198090199196e-01,1.000000000000000000e+00,8.041531092203875186e-01,5.090352077398334618e-01,1.793887409400543032e-01,-4.497813751017343264e-02,3.709151052825336858e-01,2.194828029158772953e-01,-3.687315634218286675e-01,2.217573221757322965e-01,-9.296482412060301792e-01,-5.764705882352941790e-01,-1.504424778761059844e-01,2.552301255230122745e-01,-8.291457286432161178e-01,3.411764705882351922e-01
-8.215696628507729304e-02,-4.177622994939581558e-01,-3.649011776674770946e-01,-5.746519131041429862e-01,-7.543107646634961139e-01,-8.954096501249715345e-01,-9.588064315276401128e-01,-1.000000000000000000e+00,-9.792329707307715347e-01,-9.153099584671915423e-01,-7.445071821683837410e-01,-5.804681626422651952e-01,-3.287940734623070460e-01,-1.046307690721052230e-01,-1.463940607115099546e-02,2.210258163037082113e-01,4.682571273472428963e-01,5.769877364197486536e-01,6.602862845892747412e-01,7.267852393675893197e-01,8.084834269312064503e-01,8.844736529859835716e-01,9.476103660239563187e-01,9.390922806729882222e-01,9.320986136736268968e-01,9.291457725634695297e-01,9.562836694255543168e-01,9.629595561138768467e-01,9.855635753863334347e-01,9.821934164836774173e-01,9.909531836315998987e-01,1.000000000000000000e+00,9.992214616769230506e-01,9.865704613382555443e-01,9.204568952702136819e-01,8.132646116699597805e-01,6.616923621989256876e-01,5.920786811757694501e-01,5.551750166859399371e-01,6.421357732916399552e-01,8.900604610767814950e-01,9.345760083521892359e-01,7.982189301642739210e-01,5.733055267314126624e-01,2.819156699289195878e-01,8.784258264501776381e-02,5.253250750385514145e-01,3.452083823164340259e-01,-1.504424778761059844e-01,2.552301255230122745e-01,-8.291457286432161178e-01,3.411764705882351922e-01,-1.622418879056045649e-01,3.054393305439329076e-01,-9.128978224455611690e-01,8.117647058823531658e-01
-2.070454668576127144e-02,-3.460093268752059137e-01,-3.176529940270624852e-01,-5.540139700009005796e-01,-7.087794604364767714e-01,-8.592575485171385363e-01,-9.427180962175363277e-01,-9.873144686923214230e-01,-1.000000000000000000e+00,-9.980232097241409361e-01,-8.923050996036701044e-01,-8.693284199204762697e-01,-7.396255538748397473e-01,-5.950084985782798652e-01,-4.930279815087446060e-01,-2.538620949581480435e-01,4.192390563536418924e-02,2.068627101440418947e-01,3.472421209538587572e-01,4.187652211577017614e-01,4.882767106708396643e-01,5.449280621583763029e-01,5.625587484109715319e-01,5.644393031344956402e-01,5.572260775738793193e-01,5.493139709622467670e-01,5.629862825480360655e-01,5.860582894249160013e-01,6.516893212575129990e-01,7.305505968004628592e-01,8.203451293544348211e-01,9.246785476445333884e-01,9.609868034917203872e-01,9.917170307380747118e-01,1.000000000000000000e+00,9.268388768316893067e-01,8.033427749645152272e-01,6.609666909173197435e-01,5.381917248880403459e-01,5.285242656532211925e-01,7.665774128598301651e-01,8.548850127711438152e-01,7.013854210405086054e-01,4.876630639396430933e-01,2.465997675661617539e-01,1.039066663507597355e-01,5.170243947032293619e-01,2.882841440724437376e-01,-1.622418879056045649e-01,3.054393305439329076e-01,-9.128978224455611690e-01,8.117647058823531658e-01,-1.150442477876104652e-01,3.807531380753135242e-01,-9.899497487437185494e-01,8.411764705882354143e-01
-3.444957336987710672e-01,-5.205588795244691092e-01,-5.063436707947799320e-01,-6.427700176582111791e-01,-7.610258409355946663e-01,-8.569397083745676769e-01,-9.224711411899384483e-01,-9.586400829025962800e-01,-9.743870548605709780e-01,-1.000000000000000000e+00,-9.965984840459578553e-01,-9.839818726259754733e-01,-9.370492867009463378e-01,-8.667556945909777877e-01,-8.205423912177923773e-01,-7.146845056377706396e-01,-5.694403719030198818e-01,-4.376095611173730360e-01,-3.037075097899993859e-01,-2.195870550022466228e-01,-1.408103392139163912e-01,-7.518167358976923786e-02,-1.151398767256139877e-02,4.430010849450560784e-02,8.107031054702296125e-02,1.048418381472893124e-01,1.589192337691240908e-01,2.191562985677995012e-01,2.958304819126882368e-01,4.004314247752616129e-01,5.303764672949038417e-01,6.703569705305898463e-01,7.835371611121308977e-01,9.077278200205618486e-01,9.854813275817215779e-01,1.000000000000000000e+00,9.349324018695124305e-01,7.993593137119245906e-01,6.917427986161774900e-01,7.497902926699844262e-01,8.538388841886872527e-01,8.274116412249798991e-01,6.437107458531028392e-01,3.601797522639236249e-01,7.574323386928294433e-02,-1.169872846928130539e-01,7.457354504707192078e-02,-1.005578351264501125e-01,-1.150442477876104652e-01,3.807531380753135242e-01,-9.899497487437185494e-01,8.411764705882354143e-01,-3.834808259587008106e-02,4.309623430962341573e-01,-9.731993299832495392e-01,7.294117647058822040e-01
-5.679017280825142677e-01,-7.070247834922565033e-01,-6.937556104494264630e-01,-7.905228926948735246e-01,-8.882336186986394821e-01,-9.578704193898266439e-01,-9.878835097782547869e-01,-1.000000000000000000e+00,-9.859959266016371515e-01,-9.454004823680532965e-01,-8.367573824886330724e-01,-7.350799517505697267e-01,-5.553621735324077990e-01,-4.036488834547826698e-01,-3.139031550357236355e-01,-1.627342060095773313e-01,8.630319059683033700e-03,9.426438781683432744e-02,1.520614421322521448e-01,1.892222584552281095e-01,2.462852111358309060e-01,3.158054243674668360e-01,4.041346602420488043e-01,4.568179953426594331e-01,4.945961197194235215e-01,5.405713086970671544e-01,6.000541017342684302e-01,6.823745616520859869e-01,7.856711023449933773e-01,8.816896225656845054e-01,9.531329749284525032e-01,1.000000000000000000e+00,9.755536838294183166e-01,8.830800149783319952e-01,8.522354047927547249e-01,8.114095940451708788e-01,7.417082773321677092e-01,6.770634295941662106e-01,5.847721524836688722e-01,5.334281432001635181e-01,5.533732301202369808e-01,4.910761059876105339e-01,3.205333357106010528e-01,7.244349240942837831e-02,-1.826952415788140049e-01,-3.383558352068594122e-01,-1.732393931273613630e-01,-2.976792306423177159e-01,-3.834808259587008106e-02,4.309623430962341573e-01,-9.731993299832495392e-01,7.294117647058822040e-01,1.474926253687347533e-02,5.564853556485356290e-01,-9.966499162479062202e-01,8.647058823529414351e-01
-4.657036989184853981e-01,-6.583321629649205864e-01,-6.449246408130321351e-01,-7.653327724078403671e-01,-8.728312522706976884e-01,-9.455147258071801009e-01,-9.861427176901212954e-01,-1.000000000000000000e+00,-9.900941442593284014e-01,-9.432931032898453916e-01,-8.348410241783634778e-01,-7.176247433436901968e-01,-5.655001783522091152e-01,-4.129361803911070217e-01,-2.912734342157132783e-01,-1.373344766160115027e-01,4.617918876659543592e-02,1.230030597626894373e-01,1.852376950925949117e-01,2.406309845466672037e-01,3.356218512312436619e-01,4.674170405437363396e-01,5.980352635172276887e-01,7.026182837151253580e-01,8.125676108113557561e-01,9.098848432436910105e-01,9.767658527407896418e-01,1.000000000000000000e+00,9.670189302082221605e-01,9.455029827945984344e-01,8.867178227088818865e-01,7.551372279289034761e-01,6.676391528252036967e-01,5.620231917002935784e-01,3.985241448414820198e-01,2.683864415010166482e-01,1.745920850818185599e-01,1.395235906989895636e-01,1.564178159434630455e-01,1.968746874255735690e-01,1.482503424837124939e-01,9.913692744103519416e-02,-5.235884503279297775e-02,-2.518355952698259070e-01,-4.305178854548800116e-01,-5.476418601031869393e-01,-3.243243513352789265e-01,-4.661829415335950744e-01,1.474926253687347533e-02,5.564853556485356290e-01,-9.966499162479062202e-01,8.647058823529414351e-01,2.743362831858411344e-01,6.903765690376564290e-01,-1.000000000000000000e+00,7.235294117647059764e-01
