MAPE
4.9837
4.9228
4.9507
4.9741
4.9916
4.9578
4.9224
4.949
4.9465
4.9646
5.0095
4.9716
4.9564
4.9434
4.9668
4.9485
4.9784
4.9741
4.8888
4.9496
4.9581
4.941
4.947
4.9599
4.9379
5.0144
4.8577
4.962
4.9658
4.9929
4.9436
4.9103
4.9094
4.9624
4.9369
5.008
4.9763
4.9649
4.9519
4.954
4.9956
4.9857
4.9611
4.9483
4.9613
4.9702
4.9491
4.9656
4.9841
4.9563
4.9898
4.9048
4.9209
4.985
4.9309
4.953
4.9935
4.9217
4.9639
4.959
4.9224
4.9386
4.9661
4.9639
4.9552
4.9434
4.9709
4.9211
4.967
4.9407
4.9411
4.9623
5.017
4.9163
4.9432
4.9625
4.9478
4.9428
4.9447
4.9859
4.9611
4.9549
4.879
4.9513
4.9313
4.915
4.9417
4.9221
4.9656
4.9466
4.9137
4.9548
4.9287
4.9605
4.9175
4.9251
4.9488
4.9047
4.9911
4.9389
4.9455
4.9432
4.9187
4.9495
4.9151
4.9071
4.9583
4.9628
4.97
5.0071
4.9291
4.9488
4.9665
4.997
4.9804
4.9688
4.9242
4.9148
4.9365
4.9413
4.9662
4.9811
4.913
5.0052
4.9575
4.9484
4.9945
4.9685
5.0048
4.948
4.9751
4.9468
4.9475
4.9894
4.9341
4.9806
4.9526
4.9552
4.9628
4.9529
4.965
4.9853
4.9388
4.9895
4.9602
4.9614
4.9806
4.9468
4.9583
4.9308
5.0292
4.9412
4.984
4.9318
4.9449
4.9475
4.9542
4.8828
4.9413
4.9736
4.9738
4.9386
4.9464
4.9618
4.9895
4.9729
4.9787
4.9531
4.9685
4.9488
4.9666
4.9095
4.957
4.9685
4.9421
4.9677
4.9865
4.9759
4.9961
4.9639
4.9565
4.9801
4.967
4.9327
4.9218
4.9967
4.9228
4.963
4.9907
4.9569
4.9957
4.9819
5.0225
4.9912
4.9093
4.9715
4.9844
4.9064
4.9949
4.9252
4.9818
4.9444
4.9957
4.9121
4.9353
5.001
4.9444
4.9475
4.9886
4.9139
4.9706
4.9109
4.9514
5.01
4.9801
4.9996
4.9593
5.0138
4.9789
4.9259
4.9227
4.9319
4.947
4.9504
4.9369
4.9321
4.9481
4.9372
4.9133
4.9803
4.9107
4.9273
4.9557
4.9123
4.9382
4.9009
4.9272
4.993
4.9657
4.9897
5.0233
4.9972
4.955
4.9376
4.9739
4.9514
4.9889
4.9632
4.9137
4.9717
4.9591
4.9966
4.9225
4.935
4.9522
4.961
4.9865
4.9332
4.9065
4.9379
4.9386
4.9834
4.9892
4.9421
4.9886
4.9966
4.9435
5.0069
4.938
4.9833
4.9877
4.9703
4.9987
4.9423
4.9929
5.039
4.9512
4.9606
4.921
5.0108
4.9866
4.9212
4.9348
4.9084
4.9233
4.9454
4.9494
4.9373
4.9587
4.9509
4.9357
4.9961
4.9521
4.9439
4.995
4.9287
4.9843
4.9698
4.936
4.9424
4.9444
4.9777
4.9262
4.9578
4.9413
4.9304
4.9545
4.9579
4.9115
4.9628
4.9949
4.9501
4.937
4.9578
4.9561
4.9471
4.9634
4.986
4.9447
4.986
4.933
4.9559
4.9183
4.9926
4.9585
4.9079
4.9438
4.9421
4.9223
5.0163
4.9497
4.955
5.015
4.96
4.9312
4.9626
4.955
4.9585
4.9476
4.958
4.9943
4.9297
4.9972
4.9529
4.9315
4.9648
4.9762
4.9761
4.9415
4.9558
4.9554
4.9103
4.9505
4.955
4.9558
4.979
4.9582
4.9852
4.9599
4.964
5.0159
4.8976
4.957
4.9472
4.9966
4.9898
4.9037
4.9704
4.9657
4.974
4.9568
4.9165
4.9677
4.9265
4.9539
4.934
4.9957
4.9548
4.9279
5.0156
4.9974
4.9808
4.9724
5.0091
4.9696
4.9184
4.9519
4.9901
4.9774
4.9456
4.9219
4.9474
4.9373
4.867
4.9698
4.9926
4.9843
4.968
4.9305
4.9749
4.9655
4.9713
4.9188
4.9163
4.9193
4.9961
4.9451
4.9906
4.9962
4.9293
4.9382
4.9013
5.002
4.9636
4.9697
4.9595
4.9542
4.9944
4.9186
4.9893
4.931
4.9704
4.9647
4.9465
4.9858
4.9546
4.941
4.9476
4.9776
4.9183
4.9959
5.0135
4.9173
4.9824
4.9385
4.9743
4.9943
4.9109
4.9974
4.9927
4.9297
4.947
4.9207
4.971
4.9236
4.945
4.982
4.9246
4.9225
4.9316
4.9178
4.9244
4.9787
5.0369
4.9512
4.9198
5.0053
4.954
4.952
4.9245
4.9556
4.9514
4.9258
4.9011
4.9771
4.9543
4.9701
4.964
4.9968
4.9885
5.0184
4.9838
4.9529
4.9478
4.9546
4.9689
4.9854
4.9575
4.9396
4.9685
4.9162
4.9843
4.9638
4.9507
4.9186
4.9486
4.9428
4.9579
4.9933
5.0098
4.958
4.9768
4.97
4.9506
5.0036
4.9838
4.9557
4.9419
4.9429
4.9582
5.0109
5.0163
4.9715
4.9386
4.9721
4.9536
5.0193
5.0037
4.9841
4.9729
4.9898
4.9569
4.9506
4.9784
4.961
4.9615
4.9921
4.9275
4.9384
4.9618
4.9712
4.9918
4.9149
4.9894
4.9731
4.9816
4.9312
4.9581
4.9734
4.9248
4.9874
4.9446
4.9769
4.9386
4.9437
4.9608
4.9391
4.9298
4.9714
4.8968
5.0067
4.9942
4.9812
4.9262
4.9688
4.9606
4.9774
4.9261
4.9189
4.9273
4.9087
4.9785
4.9273
4.9486
4.9785
4.9784
4.968
4.9873
4.9359
4.9302
4.9844
4.9337
4.9775
4.9513
4.9739
4.9481
4.9243
4.9688
4.9645
4.9872
4.9487
4.9764
4.9209
4.9806
4.9537
4.9167
4.9537
4.9423
4.9912
4.9341
4.9335
4.9418
4.9484
4.997
4.9918
4.9518
4.9432
4.9142
4.9255
4.9467
4.9859
4.9645
4.9365
4.9421
4.8909
4.9286
4.943
4.928
5.0097
5.0107
4.9987
4.9477
4.9669
4.9735
4.979
4.9253
4.892
4.9169
4.9387
4.9481
5.0112
4.9745
4.9231
4.9504
4.9929
4.9609
5.0243
4.9283
4.9644
4.9084
4.9036
4.9792
4.9614
4.9788
4.9811
4.9084
4.9693
4.9564
5.007
4.9005
4.9504
4.9869
4.9788
4.9656
4.9966
4.9727
4.9316
4.97
4.952
4.9353
4.9356
4.9441
4.9435
4.9835
4.9916
4.9971
4.9705
4.9773
4.958
4.9871
4.9378
4.9715
4.9312
4.9528
4.9687
5.0004
4.9665
4.9624
4.9509
4.912
4.9865
4.9686
4.9483
4.9505
5.0033
4.9585
4.9629
4.9279
4.9023
4.934
4.9845
4.9615
4.9524
4.9269
4.9443
4.9479
5.0142
4.904
4.9769
4.9205
4.9635
4.9477
4.9602
4.9487
4.9159
4.9911
4.9513
4.9696
4.9461
4.9685
4.9937
4.9457
4.961
4.9599
4.9599
4.9527
4.9741
4.9314
4.9836
4.8727
4.9906
4.9816
4.9868
4.9387
4.9649
4.9366
4.9559
4.9289
4.9623
4.9686
4.9597
4.9653
4.9581
4.9418
4.9696
4.9688
4.9392
4.9376
4.954
4.9443
4.9571
4.9547
4.9633
4.9488
4.9409
4.9268
4.9521
4.9535
4.9416
4.9567
4.9563
4.9232
4.9189
4.9165
4.9416
4.922
4.9566
4.9632
4.9694
4.97
4.9508
4.999
4.9348
4.937
4.9751
4.9894
4.9232
4.9857
4.9902
4.9335
4.9428
4.9279
4.9698
4.9962
4.9261
4.9379
4.9717
4.9669
4.91
4.97
4.9208
4.9549
4.9843
4.9472
4.953
4.9884
4.9074
4.986
4.9484
4.9102
4.9406
5.0093
4.9325
4.993
4.9741
4.9063
4.9396
5.0079
4.9154
4.9637
4.9416
4.9304
4.9521
4.9279
4.9681
4.9811
4.9325
4.97
4.9588
4.977
4.9662
4.9217
4.9342
4.9471
4.9624
5
4.9285
4.9265
4.947
4.979
4.9267
4.9781
4.9299
4.8916
4.9839
4.981
4.9474
4.9503
4.9541
4.9069
4.9608
4.9627
5.0291
4.9668
4.9451
4.9554
4.9523
4.9267
4.9942
4.9879
4.9413
4.9848
4.9755
5.0077
4.9339
4.9376
4.9552
4.9432
4.9779
4.9371
4.9264
4.9761
4.9346
4.9518
4.936
4.9071
4.9799
4.892
4.9157
4.929
4.9787
4.9338
4.9292
4.9813
4.9738
4.9816
4.9418
4.9783
4.9414
4.9941
4.9991
4.9586
4.9423
4.9904
4.9188
4.9557
4.9366
4.9105
4.9611
4.9943
4.9608
4.9707
4.9534
4.9588
4.9316
4.9619
4.9304
4.9954
4.9552
5.0036
4.9447
4.9381
4.9319
4.8855
4.9366
4.9959
4.9122
4.9232
4.9783
4.9391
4.9557
4.9218
4.9447
4.9821
4.9408
4.9634
4.9738
4.9414
4.9595
4.9747
4.9179
4.9789
4.9604
4.9531
4.9541
4.9499
4.9421
4.958
4.9455
4.9575
4.9304
4.9983
5.0037
4.9772
4.9385
4.9239
4.951
4.9539
4.9294
4.9607
4.885
4.9174
4.9334
4.9763
4.9248
4.914
4.9511
4.9301
4.9496
4.9381
4.9481
4.9423
4.9151
4.9676
4.9568
4.9731
4.9156
4.9581
4.9572
4.9429
4.9881
4.9852
4.9614
4.9144
4.9777
4.9478
4.9773
4.9635
4.9404
4.9492
4.9151
4.9095
4.9909
4.9811
4.9355
4.9542
4.9209
4.9752
4.9048
4.8772
4.9443
4.9869
4.9372
4.958
4.9405
4.9259
4.9454
4.9629
4.952
4.9533
4.9089
4.9546
4.9566
4.935
4.9556
4.9444
4.9291
4.9502
4.9389
4.9438
4.9439
4.9589
4.9399
5.0298
4.9453
4.9446
4.9223
4.9848
4.9891
4.9247
4.9106
4.963
4.9342
4.9964
4.9501
4.9779
4.9721
4.9326
4.958
4.9386
5.009
4.9669
4.9412
4.9187
4.9465
4.9441
4.933
4.9646
4.9461
4.9316
