Training,Testing
0.071127,0.090502
0.071154,0.089768
0.070933,0.090417
0.072257,0.091481
0.071651,0.091399
0.071383,0.090013
0.070697,0.089585
0.071836,0.090748
0.071068,0.089881
0.070935,0.090285
0.071735,0.091417
0.07083,0.089626
0.071218,0.089786
0.070626,0.090248
0.07165,0.090754
0.070869,0.090584
0.071347,0.091626
0.071079,0.092676
0.070966,0.090592
0.071432,0.092569
0.070999,0.089173
0.071405,0.089833
0.071619,0.092866
0.071691,0.09152
0.071368,0.090947
0.071123,0.091077
0.070605,0.090184
0.070913,0.090193
0.071498,0.090537
0.071584,0.090993
0.070881,0.090185
0.071129,0.091337
0.071716,0.091899
0.071031,0.09012
0.071255,0.090138
0.071401,0.090771
0.070216,0.088406
0.071158,0.089924
0.070913,0.090211
0.07184,0.090313
0.071539,0.091708
0.071437,0.092701
0.070546,0.090271
0.071121,0.091053
0.071106,0.090346
0.071226,0.090556
0.071204,0.090439
0.071257,0.092628
0.0716,0.092064
0.071217,0.089886
0.070891,0.09001
0.071783,0.091627
0.071739,0.092037
0.071154,0.090397
0.070718,0.089785
0.071175,0.08959
0.071677,0.089132
0.071282,0.090188
0.071907,0.091896
0.070562,0.089595
0.071268,0.090816
0.072024,0.091641
0.071017,0.089834
0.070744,0.090562
0.070918,0.090716
0.071381,0.089861
0.069892,0.088917
0.070557,0.089544
0.070926,0.089689
0.070802,0.090784
0.071434,0.090547
0.071225,0.089066
0.071011,0.089411
0.071608,0.090521
0.072675,0.091374
0.071007,0.089728
0.07113,0.08969
0.071426,0.090221
0.071585,0.090217
0.071284,0.090618
0.071964,0.091072
0.071528,0.09076
0.071553,0.089958
0.071313,0.090769
0.071125,0.090802
0.070896,0.089385
0.071343,0.089761
0.071093,0.089698
0.070278,0.090496
0.070921,0.090599
0.071518,0.090673
0.071149,0.090221
0.070993,0.090561
0.070336,0.089746
0.071164,0.091016
0.071405,0.09061
0.071172,0.091357
0.070831,0.090812
0.071188,0.090844
0.070808,0.089614
0.071052,0.092429
0.071009,0.090386
0.071135,0.091253
0.071558,0.09242
0.071016,0.090107
0.070999,0.090577
0.071749,0.089597
0.070541,0.090125
0.070409,0.090627
0.071491,0.09092
0.070974,0.089191
0.07105,0.091376
0.071226,0.08961
0.07196,0.091778
0.07063,0.089077
0.071175,0.091167
0.070786,0.090035
0.072147,0.091715
0.071921,0.090607
0.071778,0.091972
0.071008,0.088703
0.072076,0.091554
0.071162,0.091007
0.070627,0.090248
0.071222,0.09133
0.071278,0.090916
0.07144,0.091774
0.070335,0.090081
0.071488,0.091846
0.070996,0.090004
0.071073,0.090422
0.07022,0.090546
0.071313,0.091183
0.071659,0.091259
0.072161,0.091959
0.07081,0.09005
0.071202,0.092233
0.070722,0.090234
0.07149,0.090944
0.070866,0.089598
0.07059,0.089022
0.071575,0.090795
0.071441,0.092557
0.070388,0.0895
0.070642,0.08985
0.070548,0.089183
0.071282,0.090925
0.071105,0.089515
0.071397,0.09164
0.070817,0.08949
0.070782,0.091274
0.071875,0.091031
0.070896,0.090853
0.071138,0.092097
0.070598,0.089294
0.071752,0.09032
0.070966,0.090462
0.071195,0.090086
0.070703,0.090497
0.07107,0.090758
0.07087,0.089047
0.071711,0.091585
0.071141,0.092798
0.071534,0.092236
0.070928,0.091271
0.07166,0.092032
0.070232,0.089784
0.071083,0.090638
0.071022,0.090497
0.072183,0.089807
0.070574,0.088554
0.070434,0.088833
0.071455,0.091925
0.071041,0.091247
0.069892,0.088524
0.072119,0.092867
0.071994,0.090634
0.07077,0.090217
0.070638,0.089132
0.071119,0.090576
0.070701,0.091589
0.071427,0.092506
0.071087,0.089845
0.071118,0.090228
0.071844,0.090138
0.071735,0.090496
0.071206,0.090803
0.071402,0.09163
0.071184,0.089952
0.0709,0.090962
0.071662,0.092004
0.070846,0.090417
0.071186,0.090471
0.070982,0.090644
0.071438,0.09242
0.070931,0.08938
0.071645,0.09031
0.071107,0.091631
0.070484,0.090282
0.071766,0.090412
0.071211,0.091351
0.071209,0.091588
0.071537,0.092085
0.070194,0.08971
0.070886,0.089239
0.070706,0.089983
0.071697,0.091227
0.071405,0.090798
0.07197,0.090681
0.071048,0.091098
0.070912,0.08983
0.071123,0.091435
0.07185,0.091355
0.070488,0.089306
0.071288,0.090776
0.072592,0.091755
0.070598,0.092082
0.071186,0.091548
0.071958,0.091202
0.070442,0.088821
0.071784,0.092325
0.071094,0.090794
0.071636,0.091604
0.070315,0.090276
0.0704,0.090006
0.07105,0.089884
0.071503,0.091827
0.071253,0.089775
0.071278,0.090662
0.071376,0.093025
0.071521,0.091732
0.071656,0.091385
0.071126,0.089807
0.071213,0.089823
0.071062,0.091351
0.0712,0.089888
0.071351,0.091296
0.071218,0.090504
0.070765,0.089856
0.071109,0.089594
0.071767,0.090384
0.071132,0.08966
0.07139,0.089413
0.071141,0.090503
0.071006,0.08963
0.070626,0.090914
0.071539,0.090748
0.071385,0.092203
0.071495,0.091118
0.07122,0.0891
0.071536,0.09164
0.07092,0.091174
0.070672,0.09066
0.070629,0.090202
0.071155,0.090316
0.07073,0.089892
0.07135,0.091189
0.072001,0.091649
0.071002,0.090267
0.071767,0.091725
0.071617,0.09281
0.070773,0.089425
0.071218,0.091743
0.071143,0.089393
0.070978,0.089724
0.072074,0.09183
0.071262,0.089823
0.071162,0.092363
0.071021,0.090193
0.071741,0.090462
0.071284,0.090545
0.071885,0.09106
0.071257,0.090176
0.070729,0.089887
0.071967,0.090122
0.070604,0.090521
0.071411,0.090113
0.071071,0.089581
0.071135,0.090438
0.071598,0.09182
0.071234,0.091012
0.070989,0.090382
0.07156,0.091144
0.069751,0.08984
0.070781,0.088855
0.072459,0.091828
0.071102,0.090629
0.07132,0.091591
0.07118,0.090137
0.070977,0.090799
0.071115,0.090516
0.071044,0.089923
0.071085,0.091027
0.071022,0.090701
0.071439,0.091334
0.071577,0.090332
0.071299,0.09105
0.071068,0.091685
0.071007,0.090471
0.071647,0.089973
0.07101,0.08956
0.071843,0.090564
0.070964,0.090308
0.071634,0.091076
0.07081,0.089856
0.070963,0.089944
0.070745,0.090083
0.071687,0.091635
0.071745,0.091327
0.071252,0.090257
0.070861,0.089709
0.070984,0.090631
0.071461,0.089826
0.071299,0.090528
0.070336,0.089521
0.070942,0.090078
0.071185,0.090194
0.07175,0.091807
0.071246,0.090665
0.070474,0.089573
0.071734,0.090438
0.072488,0.092988
0.071328,0.090821
0.072536,0.093847
0.070761,0.090786
0.07162,0.091314
0.070854,0.090579
0.071172,0.090512
0.070736,0.088933
0.071342,0.091084
0.07057,0.090605
0.071908,0.091537
0.070066,0.089074
0.070549,0.091032
0.071466,0.090839
0.071975,0.092068
0.070358,0.089377
0.071057,0.091461
0.071289,0.089015
0.071848,0.091957
0.071857,0.091579
0.070936,0.089838
0.070787,0.091621
0.071289,0.090699
0.07158,0.092187
0.071575,0.090797
0.072039,0.089796
0.071489,0.093676
0.071183,0.089865
0.071298,0.09156
0.071457,0.091119
0.071606,0.091318
0.071424,0.091003
0.070993,0.090912
0.071027,0.090075
0.071708,0.092488
0.072084,0.091514
0.070914,0.090218
0.071361,0.091832
0.071902,0.091018
0.071156,0.09082
0.071742,0.09251
0.072243,0.092801
0.071041,0.090845
0.071355,0.09004
0.07224,0.092562
0.071387,0.090192
0.071974,0.091585
0.070869,0.089576
0.071635,0.091727
0.071724,0.090858
0.071377,0.090629
0.071224,0.091344
0.071136,0.090938
0.071563,0.091536
0.071777,0.090241
0.071031,0.089527
0.071557,0.090495
0.070753,0.090328
0.070491,0.089104
0.07208,0.092295
0.071748,0.091334
0.071663,0.090443
0.070905,0.089582
0.070506,0.089863
0.07103,0.090343
0.070756,0.091193
0.070968,0.09104
0.071295,0.090792
0.071235,0.091049
0.071782,0.091492
0.071673,0.091161
0.071988,0.090602
0.071052,0.091624
0.07125,0.090181
0.072152,0.091116
0.070932,0.090901
0.071875,0.089798
0.070713,0.089161
0.071023,0.090195
0.07128,0.08997
0.071463,0.090262
0.071532,0.090534
0.071222,0.089892
0.070674,0.090088
0.071269,0.089553
0.071016,0.091263
0.071949,0.090696
0.070911,0.089827
0.071771,0.090759
0.070718,0.090188
0.070507,0.088988
0.071165,0.091111
0.072273,0.091962
0.070749,0.089278
0.07074,0.090565
0.071295,0.089061
0.070791,0.09036
0.07159,0.0914
0.070744,0.089238
0.070798,0.09051
0.071799,0.091045
0.071023,0.08976
0.071591,0.08995
0.071051,0.091824
0.071246,0.089933
0.070687,0.089019
0.070596,0.091116
0.071468,0.090735
0.070349,0.090871
0.070794,0.090006
0.071158,0.08971
0.070682,0.090336
0.071315,0.091535
0.071685,0.0906
0.070903,0.090532
0.071197,0.090855
0.07064,0.089121
0.070964,0.090638
0.071067,0.090824
0.071232,0.090665
0.07188,0.091659
0.071206,0.090084
0.071518,0.090538
0.071264,0.09098
0.071845,0.090451
0.071447,0.090184
0.070854,0.08987
0.070963,0.091084
0.070905,0.089972
0.070786,0.090298
0.070977,0.090046
0.071318,0.089931
0.071105,0.089655
0.07049,0.091933
0.070416,0.089942
0.071015,0.089556
0.072026,0.090008
0.070592,0.09107
0.071595,0.091015
0.071728,0.092165
0.071302,0.090572
0.070669,0.08879
0.073148,0.093027
0.07144,0.090887
0.071756,0.091001
0.070958,0.090959
0.071176,0.091815
0.072368,0.091349
0.071052,0.090137
0.070798,0.088934
0.07157,0.088973
0.070944,0.090557
0.071374,0.09006
0.070552,0.089571
0.072107,0.090609
0.07117,0.090682
0.070499,0.090759
0.071976,0.089796
0.070861,0.089315
0.071234,0.089982
0.071081,0.090909
0.071227,0.090933
0.0711,0.091307
0.070393,0.089536
0.070009,0.088618
0.0712,0.090607
0.072026,0.092399
0.071195,0.089522
0.071482,0.091149
0.071647,0.091893
0.071339,0.090108
0.070906,0.090778
0.071089,0.089795
0.071487,0.089991
0.070573,0.090194
0.070629,0.090179
0.071094,0.090146
0.070957,0.089075
0.071412,0.090182
0.071547,0.090657
0.071227,0.090099
0.071031,0.089715
0.071442,0.091127
0.07091,0.090893
0.071506,0.090398
0.071215,0.089689
0.071926,0.091976
0.070196,0.091276
0.071925,0.091427
0.071254,0.091574
0.071712,0.092801
0.070994,0.090436
0.06987,0.089454
0.071084,0.090408
0.071409,0.089577
0.070354,0.08961
0.072139,0.091846
0.071315,0.091256
0.070947,0.091169
0.070862,0.090351
0.071211,0.089797
0.071211,0.091853
0.071444,0.090529
0.071494,0.091068
0.070887,0.09024
0.070934,0.090296
0.070471,0.089155
0.072203,0.090072
0.071741,0.089843
0.071055,0.089387
0.07129,0.089375
0.07081,0.090905
0.070765,0.090421
0.070666,0.089564
0.071164,0.091426
0.070976,0.089177
0.071232,0.092069
0.071541,0.091733
0.071102,0.091257
0.071922,0.091217
0.070882,0.090917
0.071298,0.090679
0.071402,0.09073
0.070982,0.089843
0.070672,0.089875
0.071154,0.090649
0.070218,0.088957
0.072262,0.092221
0.07093,0.089763
0.071354,0.089858
0.071126,0.090352
0.071396,0.090356
0.072483,0.092325
0.071086,0.090768
0.071198,0.091337
0.071513,0.091241
0.071488,0.090719
0.070837,0.089461
0.070848,0.089855
0.071719,0.090313
0.071103,0.09093
0.070807,0.092186
0.071624,0.090669
0.070407,0.090264
0.070851,0.089177
0.071612,0.090503
0.071339,0.091186
0.070763,0.08911
0.07049,0.090164
0.07089,0.089698
0.07073,0.092003
0.071716,0.091432
0.070236,0.090396
0.071917,0.090471
0.071459,0.089658
0.071835,0.092666
0.070765,0.08928
0.071526,0.091138
0.071227,0.089659
0.071489,0.090215
0.070638,0.089555
0.070258,0.090455
0.071606,0.092246
0.0708,0.08999
0.070894,0.089383
0.072067,0.091226
0.071869,0.091154
0.071501,0.092053
0.071484,0.090583
0.070516,0.090703
0.071662,0.090473
0.071331,0.091596
0.071489,0.089784
0.071643,0.090781
0.071294,0.090376
0.070987,0.090891
0.070416,0.089108
0.072052,0.091512
0.071577,0.08976
0.071404,0.090517
0.07167,0.092256
0.071159,0.090927
0.071212,0.09083
0.070859,0.090159
0.071317,0.089892
0.07023,0.08909
0.07112,0.089839
0.071687,0.092146
0.071035,0.090896
0.072247,0.09143
0.071002,0.09004
0.071952,0.091023
0.070954,0.089328
0.071915,0.09171
0.07098,0.090353
0.071286,0.088798
0.071402,0.091111
0.071643,0.090623
0.071364,0.091948
0.071962,0.08945
0.071721,0.092312
0.071577,0.090144
0.071,0.090875
0.070932,0.091657
0.071512,0.091089
0.071388,0.090383
0.071229,0.089735
0.070997,0.089974
0.070866,0.090802
0.071461,0.090762
0.071108,0.091405
0.071896,0.09062
0.07124,0.090346
0.071227,0.090971
0.071088,0.090298
0.070526,0.089205
0.07135,0.090777
0.071907,0.091689
0.071441,0.091457
0.071327,0.090755
0.071899,0.091437
0.072098,0.09073
0.070776,0.090881
0.07121,0.089914
0.070644,0.090456
0.071018,0.090407
0.071447,0.090988
0.071609,0.091474
0.070938,0.090618
0.071084,0.089803
0.071965,0.08949
0.070595,0.089181
0.0709,0.089625
0.071643,0.092363
0.072139,0.090721
0.072423,0.092659
0.071206,0.090823
0.070381,0.088928
0.071258,0.089606
0.071375,0.091305
0.07148,0.091356
0.070846,0.089588
0.071429,0.091467
0.071396,0.089842
0.070914,0.089777
0.071207,0.090946
0.071024,0.090079
0.070874,0.090236
0.070675,0.089881
0.07133,0.090357
0.070595,0.089851
0.070684,0.090111
0.071724,0.091761
0.071445,0.091098
0.070884,0.090807
0.07173,0.091905
0.071061,0.0914
0.072057,0.090851
0.071716,0.089215
0.072015,0.091934
0.071281,0.090223
0.070964,0.091458
0.071168,0.091293
0.071686,0.091801
0.071444,0.089983
0.070315,0.090952
0.071029,0.089569
0.07189,0.090435
0.071524,0.090428
0.071925,0.09146
0.071092,0.090146
0.07123,0.091757
0.071487,0.090005
0.071102,0.090791
0.072158,0.092162
0.071298,0.090631
0.0712,0.088712
0.072015,0.09054
0.071157,0.090419
0.071464,0.091065
0.071868,0.091365
0.071134,0.089332
0.071108,0.090078
0.071228,0.089883
0.071353,0.092615
0.072165,0.092335
0.071286,0.092287
0.07159,0.090369
0.071613,0.091197
0.071744,0.090607
0.071459,0.089946
0.071877,0.091923
