RMSE
0.1681
0.16059
0.15543
0.15108
0.14873
0.14669
0.14632
0.14587
0.1451
0.14459
0.14403
0.14395
0.14376
0.14344
0.14348
0.14313
0.14313
0.14316
0.14312
0.14279
0.14304
0.14302
0.14293
0.14295
0.14284
0.14286
0.14297
0.14311
0.1428
0.14279
0.14287
0.14282
0.14281
0.14277
0.14279
0.14283
0.14278
0.14278
0.1427
0.14269
0.14264
0.14262
0.14257
0.14251
0.14265
0.14262
0.1425
0.14257
0.1425
0.14255
0.14262
0.14255
0.14248
0.14262
0.14255
0.1425
0.1425
0.14253
0.14248
0.14262
0.14252
0.14253
0.14264
0.14265
0.14263
0.14264
0.1427
0.14282
0.14279
0.14297
0.1429
0.14295
0.14283
0.14306
0.14313
0.14312
0.1429
0.14295
0.14331
0.14358
0.14331
0.14346
0.14336
0.14336
0.14361
0.14376
0.14366
0.14352
0.14364
0.14408
0.14395
0.14374
0.14434
0.14422
0.14543
0.14485
0.14486
0.14673
0.14523
0.14532
0.14595
0.14562
0.14655
0.14662
0.14624
0.14742
0.14607
0.14827
0.15073
0.14786
0.14864
0.14998
0.14791
0.15017
0.14938
0.15242
0.15242
0.15084
0.15055
0.14942
0.15136
0.15389
0.15492
0.15354
0.15451
0.15634
0.1559
0.15418
0.15282
0.16041
0.15493
0.15889
0.15848
0.15743
0.15576
0.15493
0.16504
0.15665
0.15863
0.15937
0.16128
0.15822
0.1641
0.15988
0.16076
0.1648
0.16276
0.16301
0.17191
0.16823
0.17288
0.17143
0.17408
0.17982
0.17882
0.17158
0.17534
0.19053
0.18474
0.18497
0.17624
0.18708
0.18812
0.19441
0.19232
0.19789
0.19769
0.19693
0.20508
0.2195
0.20123
0.20139
0.21436
0.21744
0.21511
0.2287
0.22966
0.23702
0.24294
0.23206
0.25474
0.23555
0.25304
0.26275
0.24405
0.26056
0.28554
0.28243
0.28032
0.28267
0.28108
0.27784
0.26777
0.26561
0.3205
0.30365
0.30406
0.31322
0.31358
0.31091
0.30359
0.36178
0.32196
0.34539
0.36447
0.33432
0.3323
0.33743
0.398
0.38953
0.34445
0.34772
0.36072
0.40097
0.39259
0.38291
0.42736
0.41283
0.35764
0.36553
0.38106
0.41762
0.41341
0.48957
0.44242
0.44059
0.5091
0.48225
0.50889
0.50908
0.43858
0.44932
0.41493
0.48879
0.55154
0.49002
0.50414
0.527
0.49462
0.56428
0.5975
0.60244
0.58517
0.63554
0.5646
0.59682
0.5702
0.69127
0.67189
0.66864
0.6414
0.69691
0.63798
0.75816
0.72352
0.676
0.78837
0.84417
0.73055
0.79267
0.73076
0.8456
0.93076
0.87883
0.9254
0.88938
0.92828
0.99613
0.89288
0.96179
0.94368
1.0966
1.1719
0.88148
1.116
1.0926
1.1179
0.93636
1.1891
1.1111
1.184
1.2446
1.1758
1.2906
1.3743
1.3491
1.4735
1.4524
1.3213
1.2095
1.5566
1.5243
1.488
1.5218
1.6882
1.5222
1.3668
1.473
1.4951
1.4382
