RMSE
0.31992
0.20721
0.17468
0.16433
0.14702
0.14383
0.15034
0.14203
0.12981
0.12917
0.12986
0.12903
0.12348
0.14371
0.12222
0.12387
0.11805
0.12183
0.11379
0.11398
0.11432
0.11607
0.11299
0.10797
0.10884
0.10751
0.10944
0.11717
0.1066
0.10665
0.10446
0.10518
0.10428
0.105
0.10368
0.10514
0.10779
0.10695
0.10225
0.10553
0.10171
0.10257
0.10151
0.104
0.10076
0.099166
0.10123
0.10515
0.10067
0.10114
0.098006
0.099395
0.09991
0.10263
0.099
0.10111
0.099436
0.097185
0.098339
0.099134
0.097636
0.10178
0.098722
0.096605
0.09758
0.1012
0.099642
0.098173
0.099481
0.097486
0.098612
0.10007
0.096514
0.097237
0.095166
0.10041
0.095619
0.094614
0.099532
0.097996
0.097727
0.099312
0.097122
0.095181
0.097782
0.097657
0.095757
0.096077
0.096359
0.097733
0.097731
0.096625
0.095448
0.095275
0.095993
0.094919
0.094988
0.097421
0.094477
0.09845
0.098461
0.095689
0.09828
0.10112
0.098147
0.10034
0.096057
0.10189
0.096251
0.0953
0.095465
0.097232
0.094106
0.095371
0.09649
0.096172
0.1007
0.094655
0.095797
0.096278
0.096306
0.094486
0.099111
0.09918
0.096988
0.095255
0.09659
0.097097
0.095601
0.097816
0.095311
0.096094
0.096886
0.094682
0.099535
0.096504
0.097515
0.099537
0.098762
0.098671
0.10064
0.097193
0.097999
0.098017
0.0984
0.097998
0.097882
0.1
0.0979
0.098347
0.097865
0.098091
0.097918
0.10234
0.095071
0.098996
0.10048
0.097195
0.097115
0.099849
0.099071
0.097238
0.10529
0.095698
0.1004
0.098968
0.10804
0.10036
0.099089
0.10288
0.10174
0.096332
0.099698
0.10405
0.10022
0.10288
0.09706
0.10685
0.098394
0.10192
0.10098
0.10561
0.10018
0.1068
0.098857
0.10054
0.10402
0.10054
0.10059
0.10137
0.098735
0.10049
0.1051
0.098628
0.10069
0.098645
0.098656
0.10056
0.10553
0.10263
0.12083
0.10075
0.1013
0.10149
0.10223
0.10695
0.10181
0.10307
0.10393
0.099216
0.10263
0.10494
0.10518
0.118
0.10509
0.10223
0.10283
0.10629
0.1022
0.10721
0.10239
0.10337
0.10285
0.10315
0.10247
0.103
0.10327
0.10266
0.10775
0.10991
0.10179
0.1029
0.1059
0.10313
0.10348
0.10768
0.10828
0.10542
0.10524
0.10985
0.11219
0.10797
0.10108
0.10742
0.11139
0.10503
0.10846
0.10506
0.10705
0.10679
0.11119
0.10867
0.10683
0.1109
0.10578
0.10758
0.10668
0.11172
0.11096
0.10705
0.11599
0.11031
0.11395
0.11174
0.10539
0.1087
0.1079
0.11152
0.11156
0.11543
0.10899
0.10763
0.10934
0.11215
0.10604
0.10663
0.10788
0.11485
0.11166
0.11762
0.11541
0.11619
0.11007
0.10974
0.10772
0.11302
0.11202
0.12126
0.11912
0.10922
0.11009
0.11347
0.11177
0.11668
0.11793
0.11057
0.11263
0.11592
0.111
0.11339
